"","tree","plot","site","species","date","time","notes","week","lwc_bulk","dm_bulk_g","wm_bulk_g","rep","lwc_leaf","dm_leaf_g","wm_leaf_g"
"4204",2377,"MiddleEarth","LL","live oak",2022-04-25,"md",NA,17,0.624129930394431,1.2068,1.96,"3",NA,NA,NA
"4205",2377,"MiddleEarth","LL","live oak",2022-04-25,"pd",NA,17,0.639235465887975,1.5068,2.47,"3",NA,NA,NA
"4206",2377,"MiddleEarth","LL","live oak",2022-05-04,"md",NA,18,0.5875,1.12,1.778,"1",NA,NA,NA
"4207",2377,"MiddleEarth","LL","live oak",NA,"pd",NA,18,NA,NA,NA,"1",NA,NA,NA
"4208",2377,"MiddleEarth","LL","live oak",2022-05-04,"md",NA,18,0.5875,1.12,1.778,"2",NA,NA,NA
"4209",2377,"MiddleEarth","LL","live oak",NA,"pd",NA,18,NA,NA,NA,"2",NA,NA,NA
"4210",2377,"MiddleEarth","LL","live oak",2022-05-04,"md",NA,18,0.5875,1.12,1.778,"3",NA,NA,NA
"4211",2377,"MiddleEarth","LL","live oak",NA,"pd",NA,18,NA,NA,NA,"3",NA,NA,NA
"4212",2377,"MiddleEarth","LL","live oak",2022-05-04,"md",NA,18,0.5875,1.12,1.778,"4",NA,NA,NA
"4213",2377,"MiddleEarth","LL","live oak",NA,"pd",NA,18,NA,NA,NA,"4",NA,NA,NA
"4214",2377,"MiddleEarth","LL","live oak",2022-05-04,"md",NA,18,0.5875,1.12,1.778,"5",NA,NA,NA
"4215",2377,"MiddleEarth","LL","live oak",NA,"pd",NA,18,NA,NA,NA,"5",NA,NA,NA
"4216",2377,"MiddleEarth","LL","live oak",2022-05-04,"md",NA,18,0.5875,1.12,1.778,"6",NA,NA,NA
"4217",2377,"MiddleEarth","LL","live oak",NA,"pd",NA,18,NA,NA,NA,"6",NA,NA,NA
"4218",2377,"MiddleEarth","LL","live oak",2022-05-04,"md",NA,18,0.5875,1.12,1.778,"7",NA,NA,NA
"4219",2377,"MiddleEarth","LL","live oak",NA,"pd",NA,18,NA,NA,NA,"7",NA,NA,NA
"4220",2377,"MiddleEarth","LL","live oak",2022-05-09,"md",NA,19,0.745815602836879,1.0575,1.8462,"1",NA,NA,NA
"4221",2377,"MiddleEarth","LL","live oak",2022-05-09,"pd",NA,19,0.572750210260723,1.189,1.87,"1",NA,NA,NA
"4222",2377,"MiddleEarth","LL","live oak",2022-05-09,"md",NA,19,0.745815602836879,1.0575,1.8462,"2",NA,NA,NA
"4223",2377,"MiddleEarth","LL","live oak",2022-05-09,"pd",NA,19,0.572750210260723,1.189,1.87,"2",NA,NA,NA
"4224",2377,"MiddleEarth","LL","live oak",2022-05-09,"md",NA,19,0.745815602836879,1.0575,1.8462,"3",NA,NA,NA
"4225",2377,"MiddleEarth","LL","live oak",2022-05-09,"pd",NA,19,0.572750210260723,1.189,1.87,"3",NA,NA,NA
"4226",2377,"MiddleEarth","LL","live oak",2022-05-09,"md",NA,19,0.745815602836879,1.0575,1.8462,"4",NA,NA,NA
"4227",2377,"MiddleEarth","LL","live oak",NA,"pd",NA,19,0.572750210260723,1.189,1.87,"4",NA,NA,NA
"4228",2377,"MiddleEarth","LL","live oak",2022-05-09,"md",NA,19,0.745815602836879,1.0575,1.8462,"5",NA,NA,NA
"4229",2377,"MiddleEarth","LL","live oak",NA,"pd",NA,19,0.572750210260723,1.189,1.87,"5",NA,NA,NA
"4230",2377,"MiddleEarth","LL","live oak",2022-05-09,"md",NA,19,0.745815602836879,1.0575,1.8462,"6",NA,NA,NA
"4231",2377,"MiddleEarth","LL","live oak",NA,"pd",NA,19,0.572750210260723,1.189,1.87,"6",NA,NA,NA
"4232",2377,"MiddleEarth","LL","live oak",2022-05-23,"md",NA,21,0.56870026525199,0.754,1.1828,"1",NA,NA,NA
"4233",2377,"MiddleEarth","LL","live oak",2022-05-23,"pd",NA,21,0.547619047619048,0.672,1.04,"1",NA,NA,NA
"4234",2377,"MiddleEarth","LL","live oak",2022-05-23,"md",NA,21,0.56870026525199,0.754,1.1828,"2",NA,NA,NA
"4235",2377,"MiddleEarth","LL","live oak",2022-05-23,"pd",NA,21,0.547619047619048,0.672,1.04,"2",NA,NA,NA
"4236",2377,"MiddleEarth","LL","live oak",2022-05-23,"md",NA,21,0.56870026525199,0.754,1.1828,"3",NA,NA,NA
"4237",2377,"MiddleEarth","LL","live oak",2022-05-23,"pd",NA,21,0.547619047619048,0.672,1.04,"3",NA,NA,NA
"4238",2377,"MiddleEarth","LL","live oak",2022-05-23,"md",NA,21,0.56870026525199,0.754,1.1828,"4",NA,NA,NA
"4239",2377,"MiddleEarth","LL","live oak",2022-05-23,"pd",NA,21,0.547619047619048,0.672,1.04,"4",NA,NA,NA
"4240",2377,"MiddleEarth","LL","live oak",NA,"md",NA,21,0.56870026525199,0.754,1.1828,"5",NA,NA,NA
"4241",2377,"MiddleEarth","LL","live oak",2022-05-23,"pd",NA,21,0.547619047619048,0.672,1.04,"5",NA,NA,NA
"4242",2377,"MiddleEarth","LL","live oak",NA,"md",NA,21,0.56870026525199,0.754,1.1828,"6",NA,NA,NA
"4243",2377,"MiddleEarth","LL","live oak",2022-05-23,"pd",NA,21,0.547619047619048,0.672,1.04,"6",NA,NA,NA
"4244",2377,"MiddleEarth","LL","live oak",NA,"md",NA,29,NA,NA,NA,"1",NA,NA,NA
"4245",2377,"MiddleEarth","LL","live oak",2022-07-19,"pd",NA,29,0.536885245901639,0.488,0.75,"1",NA,NA,NA
"4246",2377,"MiddleEarth","LL","live oak",NA,"md",NA,29,NA,NA,NA,"2",NA,NA,NA
"4247",2377,"MiddleEarth","LL","live oak",2022-07-19,"pd",NA,29,0.536885245901639,0.488,0.75,"2",NA,NA,NA
"4248",2377,"MiddleEarth","LL","live oak",NA,"md",NA,29,NA,NA,NA,"3",NA,NA,NA
"4249",2377,"MiddleEarth","LL","live oak",2022-07-19,"pd",NA,29,0.536885245901639,0.488,0.75,"3",NA,NA,NA
"4250",2377,"MiddleEarth","LL","live oak",2022-08-18,"md",NA,33,0.423654462628649,0.5927,0.8438,"1",NA,NA,NA
"4251",2377,"MiddleEarth","LL","live oak",2022-08-18,"pd",NA,33,NA,NA,NA,"1",NA,NA,NA
"4252",2377,"MiddleEarth","LL","live oak",2022-08-18,"md",NA,33,0.423654462628649,0.5927,0.8438,"2",NA,NA,NA
"4253",2377,"MiddleEarth","LL","live oak",2022-08-18,"pd",NA,33,NA,NA,NA,"2",NA,NA,NA
"4254",2377,"MiddleEarth","LL","live oak",NA,"md",NA,33,0.423654462628649,0.5927,0.8438,"3",NA,NA,NA
"4255",2377,"MiddleEarth","LL","live oak",2022-08-18,"pd",NA,33,NA,NA,NA,"3",NA,NA,NA
"4256",2377,"MiddleEarth","LL","live oak",2022-02-28,"md",NA,9,NA,NA,NA,"1",0.689473684210526,0.19,0.321
"4257",2377,"MiddleEarth","LL","live oak",NA,"pd",NA,9,NA,NA,NA,"1",NA,NA,NA
"4258",2377,"MiddleEarth","LL","live oak",2022-02-28,"md",NA,9,NA,NA,NA,"2",0.652482269503546,0.141,0.233
"4259",2377,"MiddleEarth","LL","live oak",NA,"pd",NA,9,NA,NA,NA,"2",NA,NA,NA
"4260",2377,"MiddleEarth","LL","live oak",2022-02-28,"md",NA,9,NA,NA,NA,"3",0.617834394904459,0.157,0.254
"4261",2377,"MiddleEarth","LL","live oak",NA,"pd",NA,9,NA,NA,NA,"3",NA,NA,NA
"4262",2377,"MiddleEarth","LL","live oak",2022-02-28,"md",NA,9,NA,NA,NA,"4",0.75,0.168,0.294
"4263",2377,"MiddleEarth","LL","live oak",NA,"pd",NA,9,NA,NA,NA,"4",NA,NA,NA
"4264",2377,"MiddleEarth","LL","live oak",2022-02-28,"md",NA,9,NA,NA,NA,"5",0.676190476190476,0.105,0.176
"4265",2377,"MiddleEarth","LL","live oak",NA,"pd",NA,9,NA,NA,NA,"5",NA,NA,NA
"4266",2377,"MiddleEarth","LL","live oak",2022-02-28,"md",NA,9,NA,NA,NA,"6",NA,NA,NA
"4267",2377,"MiddleEarth","LL","live oak",NA,"pd",NA,9,NA,NA,NA,"6",NA,NA,NA
"4268",2377,"MiddleEarth","LL","live oak",NA,"md",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4269",2377,"MiddleEarth","LL","live oak",NA,"pd",NA,NA,NA,NA,NA,NA,NA,1.101,1.7582
"4270",2377,"MiddleEarth","LL","live oak",NA,"pd",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4271",2377,"MiddleEarth","LL","live oak",NA,"pd",NA,NA,NA,NA,NA,NA,0.596911898274296,1.101,1.7582
"4272",2377,"MiddleEarth","LL","live oak",NA,"pd",NA,NA,NA,NA,NA,NA,0.596911898274296,NA,NA
"4273",2378,"MiddleEarth","LL","blue oak",2022-03-08,"md",NA,10,1.39304347826087,0.345,0.8256,"1",1.47258064516129,0.062,0.1533
"4274",2378,"MiddleEarth","LL","blue oak",2022-03-08,"pd",NA,10,1.37874617737003,1.308,3.1114,"1",1.36031746031746,0.063,0.1487
"4275",2378,"MiddleEarth","LL","blue oak",2022-03-08,"md",NA,10,1.39304347826087,0.345,0.8256,"2",1.38,0.075,0.1785
"4276",2378,"MiddleEarth","LL","blue oak",2022-03-08,"pd",NA,10,1.37874617737003,1.308,3.1114,"2",1.3247311827957,0.093,0.2162
"4277",2378,"MiddleEarth","LL","blue oak",2022-03-08,"md",NA,10,1.39304347826087,0.345,0.8256,"3",1.38714285714286,0.07,0.1671
"4278",2378,"MiddleEarth","LL","blue oak",2022-03-08,"pd",NA,10,1.37874617737003,1.308,3.1114,"3",1.33768115942029,0.069,0.1613
"4279",2378,"MiddleEarth","LL","blue oak",2022-03-08,"md",NA,10,1.39304347826087,0.345,0.8256,"4",1.34722222222222,0.072,0.169
"4280",2378,"MiddleEarth","LL","blue oak",NA,"pd",NA,10,1.37874617737003,1.308,3.1114,"4",NA,NA,NA
"4281",2378,"MiddleEarth","LL","blue oak",2022-03-25,"md",NA,12,1.10111317254174,1.078,2.265,"1",NA,NA,NA
"4282",2378,"MiddleEarth","LL","blue oak",2022-03-25,"pd",NA,12,1.18927444794953,0.951,2.082,"1",NA,NA,NA
"4283",2378,"MiddleEarth","LL","blue oak",2022-03-25,"md",NA,12,1.10111317254174,1.078,2.265,"2",NA,NA,NA
"4284",2378,"MiddleEarth","LL","blue oak",2022-03-25,"pd",NA,12,1.18927444794953,0.951,2.082,"2",NA,NA,NA
"4285",2378,"MiddleEarth","LL","blue oak",2022-03-25,"md",NA,12,1.10111317254174,1.078,2.265,"3",NA,NA,NA
"4286",2378,"MiddleEarth","LL","blue oak",2022-03-25,"pd",NA,12,1.18927444794953,0.951,2.082,"3",NA,NA,NA
"4287",2378,"MiddleEarth","LL","blue oak",NA,"md",NA,13,NA,NA,NA,"1",NA,NA,NA
"4288",2378,"MiddleEarth","LL","blue oak",NA,"md",NA,13,NA,NA,NA,"2",NA,NA,NA
"4289",2378,"MiddleEarth","LL","blue oak",NA,"md",NA,13,NA,NA,NA,"3",NA,NA,NA
"4290",2378,"MiddleEarth","LL","blue oak",NA,"md",NA,13,NA,NA,NA,"4",NA,NA,NA
"4291",2378,"MiddleEarth","LL","blue oak",2022-03-30,"pd",NA,13,1.02553802008608,0.697,1.4118,"4",NA,NA,NA
"4292",2378,"MiddleEarth","LL","blue oak",2022-04-06,"md",NA,14,NA,NA,NA,"1",0.896296296296296,0.081,0.1536
"4293",2378,"MiddleEarth","LL","blue oak",NA,"pd",NA,14,NA,NA,NA,"1",NA,NA,NA
"4294",2378,"MiddleEarth","LL","blue oak",2022-04-06,"md",NA,14,NA,NA,NA,"2",0.870886075949367,0.079,0.1478
"4295",2378,"MiddleEarth","LL","blue oak",NA,"pd",NA,14,NA,NA,NA,"2",NA,NA,NA
"4296",2378,"MiddleEarth","LL","blue oak",2022-04-06,"md",NA,14,NA,NA,NA,"3",0.879012345679012,0.081,0.1522
"4297",2378,"MiddleEarth","LL","blue oak",NA,"pd",NA,14,NA,NA,NA,"3",NA,NA,NA
"4298",2378,"MiddleEarth","LL","blue oak",2022-04-13,"md",NA,15,0.867350157728706,0.634,1.1839,"1",0.881977671451355,0.0627,0.118
"4299",2378,"MiddleEarth","LL","blue oak",2022-04-11,"pd",NA,15,0.866971279373368,0.766,1.4301,"1",0.81078431372549,0.102,0.1847
"4300",2378,"MiddleEarth","LL","blue oak",2022-04-13,"md",NA,15,0.867350157728706,0.634,1.1839,"2",0.88785046728972,0.0535,0.101
"4301",2378,"MiddleEarth","LL","blue oak",2022-04-11,"pd",NA,15,0.866971279373368,0.766,1.4301,"2",0.830769230769231,0.091,0.1666
"4302",2378,"MiddleEarth","LL","blue oak",NA,"md",NA,15,0.867350157728706,0.634,1.1839,"3",NA,NA,NA
"4303",2378,"MiddleEarth","LL","blue oak",2022-04-11,"pd",NA,15,0.866971279373368,0.766,1.4301,"3",0.804819277108433,0.083,0.1498
"4304",2378,"MiddleEarth","LL","blue oak",2022-04-25,"md",NA,17,0.844955991875423,1.1816,2.18,"1",NA,NA,NA
"4305",2378,"MiddleEarth","LL","blue oak",2022-04-25,"pd",NA,17,0.910086186815746,0.8586,1.64,"1",NA,NA,NA
"4306",2378,"MiddleEarth","LL","blue oak",2022-04-25,"md",NA,17,0.844955991875423,1.1816,2.18,"2",NA,NA,NA
"4307",2378,"MiddleEarth","LL","blue oak",2022-04-25,"pd",NA,17,0.910086186815746,0.8586,1.64,"2",NA,NA,NA
"4308",2378,"MiddleEarth","LL","blue oak",2022-04-25,"md",NA,17,0.844955991875423,1.1816,2.18,"3",NA,NA,NA
"4309",2378,"MiddleEarth","LL","blue oak",NA,"pd",NA,17,0.910086186815746,0.8586,1.64,"3",NA,NA,NA
"4310",2378,"MiddleEarth","LL","blue oak",2022-04-25,"md",NA,17,0.844955991875423,1.1816,2.18,"4",NA,NA,NA
"4311",2378,"MiddleEarth","LL","blue oak",NA,"pd",NA,17,0.910086186815746,0.8586,1.64,"4",NA,NA,NA
"4312",2378,"MiddleEarth","LL","blue oak",2022-04-25,"md",NA,17,0.844955991875423,1.1816,2.18,"5",NA,NA,NA
"4313",2378,"MiddleEarth","LL","blue oak",NA,"pd",NA,17,0.910086186815746,0.8586,1.64,"5",NA,NA,NA
"4314",2378,"MiddleEarth","LL","blue oak",2022-05-04,"md",NA,18,0.806794267962722,0.9979,1.803,"1",NA,NA,NA
"4315",2378,"MiddleEarth","LL","blue oak",NA,"pd",NA,18,NA,NA,NA,"1",NA,NA,NA
"4316",2378,"MiddleEarth","LL","blue oak",2022-05-04,"md",NA,18,0.806794267962722,0.9979,1.803,"2",NA,NA,NA
"4317",2378,"MiddleEarth","LL","blue oak",NA,"pd",NA,18,NA,NA,NA,"2",NA,NA,NA
"4318",2378,"MiddleEarth","LL","blue oak",NA,"md",NA,19,NA,NA,NA,"1",NA,NA,NA
"4319",2378,"MiddleEarth","LL","blue oak",2022-05-09,"pd",NA,19,0.796276013143483,0.913,1.64,"1",NA,NA,NA
"4320",2378,"MiddleEarth","LL","blue oak",NA,"md",NA,19,NA,NA,NA,"2",NA,NA,NA
"4321",2378,"MiddleEarth","LL","blue oak",2022-05-09,"pd",NA,19,0.796276013143483,0.913,1.64,"2",NA,NA,NA
"4322",2378,"MiddleEarth","LL","blue oak",NA,"md",NA,19,NA,NA,NA,"3",NA,NA,NA
"4323",2378,"MiddleEarth","LL","blue oak",2022-05-09,"pd",NA,19,0.796276013143483,0.913,1.64,"3",NA,NA,NA
"4324",2378,"MiddleEarth","LL","blue oak",2022-05-23,"md",NA,21,0.760397830018083,1.106,1.947,"1",NA,NA,NA
"4325",2378,"MiddleEarth","LL","blue oak",2022-05-23,"pd",NA,21,0.856899488926746,0.587,1.09,"1",NA,NA,NA
"4326",2378,"MiddleEarth","LL","blue oak",2022-05-23,"md",NA,21,0.760397830018083,1.106,1.947,"2",NA,NA,NA
"4327",2378,"MiddleEarth","LL","blue oak",2022-05-23,"pd",NA,21,0.856899488926746,0.587,1.09,"2",NA,NA,NA
"4328",2378,"MiddleEarth","LL","blue oak",2022-05-23,"md",NA,21,0.760397830018083,1.106,1.947,"3",NA,NA,NA
"4329",2378,"MiddleEarth","LL","blue oak",2022-05-23,"pd",NA,21,0.856899488926746,0.587,1.09,"3",NA,NA,NA
"4330",2378,"MiddleEarth","LL","blue oak",2022-05-23,"md",NA,21,0.760397830018083,1.106,1.947,"4",NA,NA,NA
"4331",2378,"MiddleEarth","LL","blue oak",NA,"pd",NA,21,0.856899488926746,0.587,1.09,"4",NA,NA,NA
"4332",2378,"MiddleEarth","LL","blue oak",2022-05-23,"md",NA,21,0.760397830018083,1.106,1.947,"5",NA,NA,NA
"4333",2378,"MiddleEarth","LL","blue oak",NA,"pd",NA,21,0.856899488926746,0.587,1.09,"5",NA,NA,NA
"4334",2378,"MiddleEarth","LL","blue oak",2022-07-19,"md",NA,29,0.613399503722084,0.403,0.6502,"1",NA,NA,NA
"4335",2378,"MiddleEarth","LL","blue oak",2022-07-19,"pd",NA,29,0.659913793103448,0.464,0.7702,"1",NA,NA,NA
"4336",2378,"MiddleEarth","LL","blue oak",2022-07-19,"md",NA,29,0.613399503722084,0.403,0.6502,"2",NA,NA,NA
"4337",2378,"MiddleEarth","LL","blue oak",2022-07-19,"pd",NA,29,0.659913793103448,0.464,0.7702,"2",NA,NA,NA
"4338",2378,"MiddleEarth","LL","blue oak",2022-07-19,"md",NA,29,0.613399503722084,0.403,0.6502,"3",NA,NA,NA
"4339",2378,"MiddleEarth","LL","blue oak",2022-07-19,"pd",NA,29,0.659913793103448,0.464,0.7702,"3",NA,NA,NA
"4340",2378,"MiddleEarth","LL","blue oak",2022-07-19,"md",NA,29,0.613399503722084,0.403,0.6502,"4",NA,NA,NA
"4341",2378,"MiddleEarth","LL","blue oak",2022-07-19,"pd",NA,29,0.659913793103448,0.464,0.7702,"4",NA,NA,NA
"4342",2378,"MiddleEarth","LL","blue oak",2022-08-18,"md",NA,33,0.643972517176764,0.9606,1.5792,"1",NA,NA,NA
"4343",2378,"MiddleEarth","LL","blue oak",2022-08-18,"pd",NA,33,0.635625596943649,0.8376,1.37,"1",NA,NA,NA
"4344",2378,"MiddleEarth","LL","blue oak",2022-08-18,"md",NA,33,0.643972517176764,0.9606,1.5792,"2",NA,NA,NA
"4345",2378,"MiddleEarth","LL","blue oak",2022-08-18,"pd",NA,33,0.635625596943649,0.8376,1.37,"2",NA,NA,NA
"4346",2378,"MiddleEarth","LL","blue oak",2022-08-18,"md",NA,33,0.643972517176764,0.9606,1.5792,"3",NA,NA,NA
"4347",2378,"MiddleEarth","LL","blue oak",NA,"pd",NA,33,0.635625596943649,0.8376,1.37,"3",NA,NA,NA
"4348",2378,"MiddleEarth","LL","blue oak",NA,"md",NA,NA,NA,NA,NA,"4",1.46174863387978,0.0366,0.0901
"4349",2378,"MiddleEarth","LL","blue oak",NA,"pd",NA,NA,NA,NA,NA,"4",NA,NA,NA
"4350",2378,"MiddleEarth","LL","blue oak",NA,"md",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4351",2378,"MiddleEarth","LL","blue oak",NA,"pd",NA,NA,NA,NA,NA,NA,0.866971279373368,0.766,1.4301
"4352",2379,"MiddleEarth","LL","blue oak",NA,"md",NA,10,NA,NA,NA,"1",NA,NA,NA
"4353",2379,"MiddleEarth","LL","blue oak",NA,"md",NA,10,NA,NA,NA,"2",NA,NA,NA
"4354",2379,"MiddleEarth","LL","blue oak",NA,"md",NA,10,NA,NA,NA,"3",NA,NA,NA
"4355",2379,"MiddleEarth","LL","blue oak",NA,"md",NA,10,NA,NA,NA,"4",NA,NA,NA
"4356",2379,"MiddleEarth","LL","blue oak",2022-03-25,"md",NA,12,1.01785714285714,0.84,1.695,"1",NA,NA,NA
"4357",2379,"MiddleEarth","LL","blue oak",2022-03-25,"pd",NA,12,1.19028340080972,0.988,2.164,"1",NA,NA,NA
"4358",2379,"MiddleEarth","LL","blue oak",2022-03-25,"md",NA,12,1.01785714285714,0.84,1.695,"2",NA,NA,NA
"4359",2379,"MiddleEarth","LL","blue oak",2022-03-25,"pd",NA,12,1.19028340080972,0.988,2.164,"2",NA,NA,NA
"4360",2379,"MiddleEarth","LL","blue oak",2022-03-25,"md",NA,12,1.01785714285714,0.84,1.695,"3",NA,NA,NA
"4361",2379,"MiddleEarth","LL","blue oak",2022-03-25,"pd",NA,12,1.19028340080972,0.988,2.164,"3",NA,NA,NA
"4362",2379,"MiddleEarth","LL","blue oak",2022-03-25,"md",NA,12,1.01785714285714,0.84,1.695,"4",NA,NA,NA
"4363",2379,"MiddleEarth","LL","blue oak",2022-03-25,"pd",NA,12,1.19028340080972,0.988,2.164,"4",NA,NA,NA
"4364",2379,"MiddleEarth","LL","blue oak",NA,"md",NA,13,NA,NA,NA,"1",NA,NA,NA
"4365",2379,"MiddleEarth","LL","blue oak",NA,"md",NA,13,NA,NA,NA,"2",NA,NA,NA
"4366",2379,"MiddleEarth","LL","blue oak",NA,"md",NA,13,NA,NA,NA,"3",NA,NA,NA
"4367",2379,"MiddleEarth","LL","blue oak",NA,"md",NA,13,NA,NA,NA,"4",NA,NA,NA
"4368",2379,"MiddleEarth","LL","blue oak",2022-03-30,"pd",NA,13,1.0042328042328,0.756,1.5152,"4",NA,NA,NA
"4369",2379,"MiddleEarth","LL","blue oak",NA,"md",NA,13,NA,NA,NA,"5",NA,NA,NA
"4370",2379,"MiddleEarth","LL","blue oak",2022-03-30,"pd",NA,13,1.0042328042328,0.756,1.5152,"5",NA,NA,NA
"4371",2379,"MiddleEarth","LL","blue oak",2022-04-06,"md",NA,14,NA,NA,NA,"1",0.837704918032787,0.061,0.1121
"4372",2379,"MiddleEarth","LL","blue oak",NA,"pd",NA,14,NA,NA,NA,"1",NA,NA,NA
"4373",2379,"MiddleEarth","LL","blue oak",2022-04-06,"md",NA,14,NA,NA,NA,"2",0.876595744680851,0.047,0.0882
"4374",2379,"MiddleEarth","LL","blue oak",NA,"pd",NA,14,NA,NA,NA,"2",NA,NA,NA
"4375",2379,"MiddleEarth","LL","blue oak",2022-04-13,"md",NA,15,0.81229429875783,0.9419,1.707,"1",0.788951841359773,0.0706,0.1263
"4376",2379,"MiddleEarth","LL","blue oak",2022-04-11,"pd",NA,15,0.831128404669261,0.514,0.9412,"1",0.808333333333334,0.072,0.1302
"4377",2379,"MiddleEarth","LL","blue oak",2022-04-13,"md",NA,15,0.81229429875783,0.9419,1.707,"2",0.74979079497908,0.1195,0.2091
"4378",2379,"MiddleEarth","LL","blue oak",2022-04-11,"pd",NA,15,0.831128404669261,0.514,0.9412,"2",0.8,0.046,0.0828
"4379",2379,"MiddleEarth","LL","blue oak",2022-04-13,"md",NA,15,0.81229429875783,0.9419,1.707,"3",0.770197486535009,0.0557,0.0986
"4380",2379,"MiddleEarth","LL","blue oak",2022-04-11,"pd",NA,15,0.831128404669261,0.514,0.9412,"3",0.7625,0.064,0.1128
"4381",2379,"MiddleEarth","LL","blue oak",2022-04-13,"md",NA,15,0.81229429875783,0.9419,1.707,"4",0.752721617418352,0.0643,0.1127
"4382",2379,"MiddleEarth","LL","blue oak",NA,"pd",NA,15,0.831128404669261,0.514,0.9412,"4",NA,NA,NA
"4383",2379,"MiddleEarth","LL","blue oak",2022-04-13,"md",NA,15,0.81229429875783,0.9419,1.707,"5",0.758553274682307,0.1023,0.1799
"4384",2379,"MiddleEarth","LL","blue oak",NA,"pd",NA,15,0.831128404669261,0.514,0.9412,"5",NA,NA,NA
"4385",2379,"MiddleEarth","LL","blue oak",2022-04-25,"md",NA,17,0.851531406817789,0.5779,1.07,"1",NA,NA,NA
"4386",2379,"MiddleEarth","LL","blue oak",2022-04-25,"pd",NA,17,0.849383538820394,0.6002,1.11,"1",NA,NA,NA
"4387",2379,"MiddleEarth","LL","blue oak",2022-04-25,"md",NA,17,0.851531406817789,0.5779,1.07,"2",NA,NA,NA
"4388",2379,"MiddleEarth","LL","blue oak",2022-04-25,"pd",NA,17,0.849383538820394,0.6002,1.11,"2",NA,NA,NA
"4389",2379,"MiddleEarth","LL","blue oak",2022-04-25,"md",NA,17,0.851531406817789,0.5779,1.07,"3",NA,NA,NA
"4390",2379,"MiddleEarth","LL","blue oak",NA,"pd",NA,17,0.849383538820394,0.6002,1.11,"3",NA,NA,NA
"4391",2379,"MiddleEarth","LL","blue oak",2022-04-25,"md",NA,17,0.851531406817789,0.5779,1.07,"4",NA,NA,NA
"4392",2379,"MiddleEarth","LL","blue oak",NA,"pd",NA,17,0.849383538820394,0.6002,1.11,"4",NA,NA,NA
"4393",2379,"MiddleEarth","LL","blue oak",2022-05-04,"md",NA,18,0.739221431561323,0.9556,1.662,"1",NA,NA,NA
"4394",2379,"MiddleEarth","LL","blue oak",NA,"pd",NA,18,NA,NA,NA,"1",NA,NA,NA
"4395",2379,"MiddleEarth","LL","blue oak",2022-05-04,"md",NA,18,0.739221431561323,0.9556,1.662,"2",NA,NA,NA
"4396",2379,"MiddleEarth","LL","blue oak",NA,"pd",NA,18,NA,NA,NA,"2",NA,NA,NA
"4397",2379,"MiddleEarth","LL","blue oak",2022-05-04,"md",NA,18,0.739221431561323,0.9556,1.662,"3",NA,NA,NA
"4398",2379,"MiddleEarth","LL","blue oak",NA,"pd",NA,18,NA,NA,NA,"3",NA,NA,NA
"4399",2379,"MiddleEarth","LL","blue oak",2022-05-04,"md",NA,18,0.739221431561323,0.9556,1.662,"4",NA,NA,NA
"4400",2379,"MiddleEarth","LL","blue oak",NA,"pd",NA,18,NA,NA,NA,"4",NA,NA,NA
"4401",2379,"MiddleEarth","LL","blue oak",2022-05-09,"md",NA,19,0.840024580090127,0.9764,1.7966,"1",NA,NA,NA
"4402",2379,"MiddleEarth","LL","blue oak",2022-05-09,"pd",NA,19,0.7621776504298,1.396,2.46,"1",NA,NA,NA
"4403",2379,"MiddleEarth","LL","blue oak",2022-05-09,"md",NA,19,0.840024580090127,0.9764,1.7966,"2",NA,NA,NA
"4404",2379,"MiddleEarth","LL","blue oak",2022-05-09,"pd",NA,19,0.7621776504298,1.396,2.46,"2",NA,NA,NA
"4405",2379,"MiddleEarth","LL","blue oak",2022-05-09,"md",NA,19,0.840024580090127,0.9764,1.7966,"3",NA,NA,NA
"4406",2379,"MiddleEarth","LL","blue oak",2022-05-09,"pd",NA,19,0.7621776504298,1.396,2.46,"3",NA,NA,NA
"4407",2379,"MiddleEarth","LL","blue oak",2022-05-23,"md",NA,21,0.698007033997655,0.853,1.4484,"1",NA,NA,NA
"4408",2379,"MiddleEarth","LL","blue oak",2022-05-23,"pd",NA,21,0.880687563195147,0.989,1.86,"1",NA,NA,NA
"4409",2379,"MiddleEarth","LL","blue oak",2022-05-23,"md",NA,21,0.698007033997655,0.853,1.4484,"2",NA,NA,NA
"4410",2379,"MiddleEarth","LL","blue oak",2022-05-23,"pd",NA,21,0.880687563195147,0.989,1.86,"2",NA,NA,NA
"4411",2379,"MiddleEarth","LL","blue oak",2022-07-19,"md",NA,29,0.568361581920904,0.354,0.5552,"1",NA,NA,NA
"4412",2379,"MiddleEarth","LL","blue oak",2022-07-19,"pd",NA,29,NA,NA,NA,"1",NA,NA,NA
"4413",2379,"MiddleEarth","LL","blue oak",2022-07-19,"md",NA,29,0.568361581920904,0.354,0.5552,"2",NA,NA,NA
"4414",2379,"MiddleEarth","LL","blue oak",2022-07-19,"pd",NA,29,NA,NA,NA,"2",NA,NA,NA
"4415",2379,"MiddleEarth","LL","blue oak",2022-07-19,"md",NA,29,0.568361581920904,0.354,0.5552,"3",NA,NA,NA
"4416",2379,"MiddleEarth","LL","blue oak",2022-07-19,"pd",NA,29,NA,NA,NA,"3",NA,NA,NA
