"","tree_id","branch","species","year","week","...1","file","day","notes_leaf_area","more_notes_leaf_area","area_cm2","date_leaf_area","year_leaf_area","sub_branch","lwm_g","ldm_g","swm_g","sdm_g","l_cm","d_mm","length_new_cm","notes","date_alas","area_mm2","lma_g_cm2","d_cm","r_cm","area_stem_cm2","alas","sla_cm_g"
"694","2367",2,"B",0,17,313,"txt",25,NA,NA,13.77,2022-04-25,0,NA,0.351,0.191,0.022,0.012,1,0.75,1,NA,2022-04-25,137.7,0.0138707334785766,0.075,0.0375,0.00441786466911065,3116.89040551168,72.0942408376963
"695","2367",2,"B",0,21,316,"txt",23,NA,NA,23.273,2022-05-23,0,NA,0.791,0.347,0.076,0.033,1.92,1.09,1.92,NA,2022-05-23,232.73,0.014909981523654,0.109,0.0545,0.00933131557932509,2494.07490317494,67.0691642651297
"696","2367",2,"B",0,29,319,"txt",19,NA,NA,8.582,2022-07-19,0,NA,0.202,0.133,0.01,0.007,0.53,0.67,0.53,NA,2022-07-19,85.82,0.0154975530179445,0.067,0.0335,0.00352565235549115,2434.15945041594,64.5263157894737
"697","2367",3,"B",0,17,314,"txt",25,NA,NA,15.731,2022-04-25,0,NA,0.374,0.205,0.038,0.021,1.67,0.755,1.67,NA,2022-04-25,157.31,0.0130315936685525,0.0755,0.03775,0.0044769658809063,3513.76365566929,76.7365853658537
"698","2367",3,"B",0,21,317,"txt",23,NA,NA,21.958,2022-05-23,0,NA,0.77,0.344,0.109,0.052,2.06,1.205,2.06,NA,2022-05-23,219.58,0.0156662719737681,0.1205,0.06025,0.0114041776820718,1925.4347496286,63.8313953488372
"699","2367",3,"B",0,29,320,"txt",19,NA,NA,13.621,2022-07-19,0,NA,0.334,0.216,0.011,0.007,0.59,0.73,0.59,NA,2022-07-19,136.21,0.0158578665296234,0.073,0.0365,0.004185386812745,3254.4184347603,63.0601851851852
"700","2367",3,"B",0,37,805,"csv",12,NA,NA,21.37,2022-09-12,0,NA,0.4352,0.2913,0.0294,0.0172,13.09,1.1825,NA,NA,2022-09-12,213.7,0.0136312587739822,0.11825,0.059125,0.0109822716061717,1945.86336655439,73.3607964297975
"701","2369",1,"B",0,17,321,"txt",25,NA,NA,19.414,2022-04-25,0,NA,0.481,0.266,0.027,0.014,0.9,0.9925,0.9,NA,2022-04-25,194.14,0.0137014525600082,0.09925,0.049625,0.00773661369593178,2509.36659926664,72.984962406015
"702","2369",1,"B",0,37,836,"csv",12,NA,NA,2.267,2022-09-12,0,NA,0.3191,0.3104,0.027,0.0253,13.85,0.93,NA,"length in mm",2022-09-12,22.67,0.136921041023379,0.093,0.0465,0.00679290871522453,333.730378993481,7.3034793814433
"703","2369",1,"L",0,37,879,"csv",12,NA,NA,9.986,2022-09-12,0,NA,0.2046,0.1391,0.0773,0.051,23.17,1.2275,NA,NA,2022-09-12,99.86,0.0139295013018225,0.12275,0.061375,0.0118340359143763,843.837222757519,71.7900790797987
"704","2369",1,"L",1,37,880,"csv",12,NA,NA,10.744,2022-09-12,1,NA,0.1911,0.1374,0.0643,0.043,15.12,1.105,NA,NA,2022-09-12,107.44,0.0127885331347729,0.1105,0.05525,0.00958990792462369,1120.34443755325,78.1950509461427
"705","2369",2,"B",0,17,322,"txt",25,NA,NA,23.616,2022-04-25,0,NA,0.608,0.335,0.022,0.012,0.58,1.035,0.58,NA,2022-04-25,236.16,0.014185298102981,0.1035,0.05175,0.00841338147585432,2806.95699675284,70.4955223880597
"706","2369",2,"B",0,29,325,"txt",19,NA,NA,10.741,2022-07-19,0,NA,0.277,0.191,0.017,0.012,0.74,0.815,0.74,NA,2022-07-19,107.41,0.0177823293920492,0.0815,0.04075,0.0052168109508267,2058.92068952545,56.2356020942408
"707","2369",3,"B",0,17,323,"txt",25,NA,NA,29.66,2022-04-25,0,NA,0.763,0.423,0.048,0.027,1.25,0.9425,1.25,NA,2022-04-25,296.6,0.0142616318273769,0.09425,0.047125,0.00697674097284475,4251.26862462635,70.1182033096927
"708","2369",3,"B",0,29,326,"txt",19,NA,NA,10.007,2022-07-19,0,NA,0.262,0.177,0.01,0.006,0.49,0.81,0.49,NA,2022-07-19,100.07,0.0176876186669331,0.081,0.0405,0.00515299735005066,1941.97654689297,56.5367231638418
"709","2369",7,"L",0,37,736,"txt",12,NA,NA,18.165,2022-09-12,0,NA,0.3692,0.2401,0.0752,0.0437,24.57,0.93,2.457,NA,2022-09-12,181.65,0.0132177263969171,0.093,0.0465,0.00679290871522453,2674.11218986174,75.6559766763848
"710","2370",1,"B",0,17,327,"txt",25,NA,NA,15.13,2022-04-25,0,NA,0.407,0.218,0.066,0.035,1.47,0.8975,1.47,NA,2022-04-25,151.3,0.0144084600132188,0.08975,0.044875,0.00632643129355166,2391.55367346225,69.4036697247707
"711","2370",1,"B",0,21,330,"txt",23,NA,NA,15.753,2022-05-23,0,NA,0.491,0.245,0.069,0.032,1.41,0.8675,1.41,NA,2022-05-23,157.53,0.015552593156859,0.08675,0.043375,0.00591056296603271,2665.22835312483,64.2979591836735
"712","2370",1,"B",0,37,806,"csv",12,NA,NA,10.941,2022-09-12,0,NA,0.2599,0.1676,0.0335,0.0222,10.36,1.2825,NA,NA,2022-09-12,109.41,0.0153185266429028,0.12825,0.064125,0.0129182780789464,846.939501777028,65.2804295942721
"713","2370",2,"B",0,17,328,"txt",25,NA,NA,13.366,2022-04-25,0,NA,0.372,0.229,0.069,0.036,1.42,0.8775,1.42,NA,2022-04-25,133.66,0.0171330240909771,0.08775,0.043875,0.00604761494554556,2210.12748337175,58.3668122270742
"714","2370",2,"B",0,21,331,"txt",23,NA,NA,19.275,2022-05-23,0,NA,0.594,0.293,0.056,0.026,1.19,0.9625,1.19,NA,2022-05-23,192.75,0.015201037613489,0.09625,0.048125,0.00727597767309917,2649.12852485292,65.7849829351536
"715","2370",3,"B",0,17,329,"txt",25,NA,NA,13.851,2022-04-25,0,NA,0.367,0.197,0.049,0.025,1.04,0.83,1.04,NA,2022-04-25,138.51,0.0142227997978485,0.083,0.0415,0.00541060794764502,2559.97110380705,70.3096446700508
"716","2370",3,"B",0,21,332,"txt",23,NA,NA,15.932,2022-05-23,0,NA,0.493,0.246,0.067,0.032,1.45,0.9875,1.45,NA,2022-05-23,159.32,0.0154406226462465,0.09875,0.049375,0.00765885927775543,2080.20534419183,64.7642276422764
"717","2370",6,"B",0,37,724,"txt",12,NA,NA,6.814,2022-09-12,0,NA,0.1368,0.0698,0.0157,0.0102,5.85,0.525,0.585,"Guestimate: leaves scrambled in bag between b6 and b8",2022-09-12,68.14,0.0102436160845318,0.0525,0.02625,0.00216475368786422,3147.70222506137,97.621776504298
"718","2370",7,"B",0,37,725,"txt",12,NA,NA,11.738,2022-09-12,0,NA,0.2901,0.1852,0.038,0.023,9.85,0.8175,0.985,NA,2022-09-12,117.38,0.0157778156415062,0.08175,0.040875,0.00524886501337036,2236.29298335925,63.3801295896328
"719","2370",8,"B",0,37,726,"txt",12,NA,NA,5.651,2022-09-12,0,NA,0.1261,0.0805,0.0092,0.057,4.26,0.7275,0.426,NA,2022-09-12,56.51,0.0142452663245443,0.07275,0.036375,0.00415676886716621,1359.46938128712,70.1987577639752
"720","2371",1,"B",0,13,333,"txt",30,NA,NA,21.252,2022-03-30,0,NA,0.449,0.126,0.029,0.009,1.24,0.5125,1.24,NA,2022-03-30,212.52,0.00592885375494071,0.05125,0.025625,0.00206289736354861,10302.0152022698,168.666666666667
"721","2371",1,"B",0,17,336,"txt",25,NA,NA,32.287,2022-04-25,0,NA,0.771,0.403,0.045,0.023,1.23,1.1425,1.23,NA,2022-04-25,322.87,0.0124818038219717,0.11425,0.057125,0.0102518513142121,3149.38239059716,80.1166253101737
"722","2371",1,"B",0,21,339,"txt",23,NA,NA,34.195,2022-05-23,0,NA,1.072,0.459,0.103,0.042,1.47,1.29,1.47,NA,2022-05-23,341.95,0.0134230150606814,0.129,0.0645,0.0130698108370969,2616.33472941644,74.4989106753813
"723","2371",1,"B",0,29,342,"txt",19,NA,NA,13.869,2022-07-19,0,NA,0.301,0.191,0.026,0.017,1,0.8525,1,NA,2022-07-19,138.69,0.0137717211046218,0.08525,0.042625,0.00570793023987617,2429.7774179351,72.6125654450262
"724","2371",1,"B",0,37,837,"csv",12,NA,NA,2.989,2022-09-12,0,NA,0.6848,0.4053,0.0537,0.0314,12.06,1.3,NA,"length in mm",2022-09-12,29.89,0.13559718969555,0.13,0.065,0.0132732289614169,225.190118296651,7.37478411053541
"725","2371",1,"B",0,37,837,"csv",12,NA,NA,2.989,2022-09-12,0,NA,0.754,0.4551,0.754,0.0373,11.96,1.94,NA,NA,2022-09-12,29.89,0.152258280361325,0.194,0.097,0.0295592452776264,101.118955234706,6.56778729949462
"726","2371",1,"B",0,37,807,"csv",12,NA,NA,26.516,2022-09-12,0,NA,0.6848,0.4053,0.0537,0.0314,12.06,1.3,NA,"length in mm",2022-09-12,265.16,0.015285110876452,0.13,0.065,0.0132732289614169,1997.70531172767,65.4231433506045
"727","2371",1,"B",0,37,807,"csv",12,NA,NA,26.516,2022-09-12,0,NA,0.754,0.4551,0.754,0.0373,11.96,1.94,NA,NA,2022-09-12,265.16,0.0171632222054609,0.194,0.097,0.0295592452776264,897.045907328026,58.2641177763129
"728","2371",2,"B",0,13,334,"txt",30,NA,NA,24.611,2022-03-30,0,NA,0.53,0.152,0.039,0.012,1.05,NA,1.05,NA,2022-03-30,246.11,0.00617610011783349,NA,NA,NA,NA,161.914473684211
"729","2371",2,"B",0,17,337,"txt",25,NA,NA,40.225,2022-04-25,0,NA,1.034,0.541,0.126,0.064,2.22,1.3625,2.22,NA,2022-04-25,402.25,0.0134493474207582,0.13625,0.068125,0.0145801805926954,2758.88215130562,74.3530499075786
"730","2371",2,"B",0,21,340,"txt",23,NA,NA,21.659,2022-05-23,0,NA,0.633,0.294,0.051,0.023,1.05,1.22,1.05,NA,2022-05-23,216.59,0.0135740338889145,0.122,0.061,0.0116898662640076,1852.80135040439,73.6700680272109
"731","2371",2,"B",0,29,343,"txt",19,NA,NA,32.109,2022-07-19,0,NA,0.769,0.484,0.106,0.069,2.16,1.34,2.16,NA,2022-07-19,321.09,0.0150736553614251,0.134,0.067,0.0141026094219646,2276.81268333155,66.3409090909091
"732","2371",2,"B",0,37,808,"csv",12,NA,NA,17.588,2022-09-12,0,NA,0.4156,0.2521,0.0371,0.0242,6.47,1.005,NA,"length in mm",2022-09-12,175.88,0.0143336365703889,0.1005,0.05025,0.00793271779985508,2217.14681446519,69.765965886553
"733","2371",3,"B",0,13,335,"txt",30,NA,NA,19.518,2022-03-30,0,NA,0.389,0.111,0.037,0.012,1.52,0.7,1.52,NA,2022-03-30,195.18,0.00568705810021519,0.07,0.035,0.0038484510006475,5071.65090492672,175.837837837838
"734","2371",3,"B",0,17,338,"txt",25,NA,NA,22.009,2022-04-25,0,NA,0.538,0.282,0.091,0.046,1.87,1.0575,1.87,NA,2022-04-25,220.09,0.0128129401608433,0.10575,0.052875,0.00878315674865888,2505.81887922706,78.0460992907801
"735","2371",3,"B",0,21,341,"txt",23,NA,NA,18.454,2022-05-23,0,NA,0.535,0.238,0.053,0.022,1.24,1.1075,1.24,NA,2022-05-23,184.54,0.0128969329142733,0.11075,0.055375,0.00963335026053661,1915.63677234882,77.5378151260504
"736","2371",3,"B",0,29,344,"txt",19,NA,NA,33.288,2022-07-19,0,NA,0.778,0.483,0.061,0.041,1.39,1.3425,1.39,NA,2022-07-19,332.88,0.0145097332372026,0.13425,0.067125,0.0141552801862974,2351.63130378891,68.9192546583851
"737","2372",1,"B",0,13,345,"txt",30,NA,NA,25.431,2022-03-30,0,NA,0.585,0.174,0.059,0.019,1.31,NA,1.31,NA,2022-03-30,254.31,0.00684204317565176,NA,NA,NA,NA,146.155172413793
"738","2372",1,"B",0,17,348,"txt",25,NA,NA,36.349,2022-04-25,0,NA,0.986,0.539,0.103,0.055,1.92,1.2775,1.92,NA,2022-04-25,363.49,0.0148284684585546,0.12775,0.063875,0.0128177471140316,2835.83376053728,67.4378478664193
"739","2372",1,"B",0,21,351,"txt",23,NA,NA,32.65,2022-05-23,0,NA,0.958,0.473,0.118,0.054,1.93,1.37,1.93,NA,2022-05-23,326.5,0.0144869831546708,0.137,0.0685,0.0147411381288067,2214.89003865965,69.0274841437632
"740","2372",1,"B",0,29,354,"txt",19,NA,NA,26.042,2022-07-19,0,NA,0.584,0.376,0.065,0.044,1.09,1.1775,1.09,NA,2022-07-19,260.42,0.0144382151908456,0.11775,0.058875,0.0108895946228908,2391.45724903823,69.2606382978723
"741","2372",1,"B",0,37,809,"csv",12,NA,NA,21.898,2022-09-12,0,NA,0.5701,0.3416,0.0686,0.0404,11.07,1.53,NA,NA,2022-09-12,218.98,0.0155995981368161,0.153,0.0765,0.0183853856069709,1191.05470334532,64.1042154566745
"742","2372",2,"B",0,13,346,"txt",30,NA,NA,15.161,2022-03-30,0,NA,0.325,0.099,0.03,0.007,0.88,NA,0.88,NA,2022-03-30,151.61,0.0065299122749159,NA,NA,NA,NA,153.141414141414
"743","2372",2,"B",0,17,349,"txt",25,NA,NA,30.69,2022-04-25,0,NA,0.759,0.413,0.04,0.021,1.11,0.965,1.11,NA,2022-04-25,306.9,0.0134571521668296,0.0965,0.04825,0.00731382404709789,4196.1632932881,74.3099273607748
"744","2372",2,"B",0,21,352,"txt",23,NA,NA,41.149,2022-05-23,0,NA,1.269,0.622,0.122,0.054,1.51,1.63,1.51,NA,2022-05-23,411.49,0.0151157986828355,0.163,0.0815,0.0208672438033068,1971.94226453036,66.1559485530547
"745","2372",2,"B",0,29,355,"txt",19,NA,NA,19.196,2022-07-19,0,NA,0.498,0.317,0.061,0.042,1.08,1.15,1.08,NA,2022-07-19,191.96,0.0165138570535528,0.115,0.0575,0.0103868907109313,1848.09877510293,60.5552050473186
"746","2372",3,"B",0,13,347,"txt",30,NA,NA,35.353,2022-03-30,0,NA,0.876,0.258,0.058,0.016,1.26,NA,1.26,NA,2022-03-30,353.53,0.00729782479563262,NA,NA,NA,NA,137.027131782946
"747","2372",3,"B",0,17,350,"txt",25,NA,NA,41.452,2022-04-25,0,NA,1.142,0.625,0.093,0.048,2.02,1.275,2.02,NA,2022-04-25,414.52,0.0150776802084339,0.1275,0.06375,0.0127676288937298,3246.64824964933,66.3232
"748","2372",3,"B",0,21,353,"txt",23,NA,NA,26.231,2022-05-23,0,NA,0.782,0.388,0.09,0.04,1.28,1.225,1.28,NA,2022-05-23,262.31,0.01479165872441,0.1225,0.06125,0.011785881189483,2225.62908774331,67.6056701030928
"749","2372",3,"B",0,29,356,"txt",19,NA,NA,10.052,2022-07-19,0,NA,0.239,0.151,0.035,0.023,0.91,0.915,0.91,NA,2022-07-19,100.52,0.0150218861918026,0.0915,0.04575,0.00657554977350429,1528.69346993674,66.5695364238411
"750","2372",7,"B",0,37,727,"txt",12,NA,NA,12.443,2022-09-12,0,NA,0.2911,0.1752,0.0456,0.0296,5.02,0.73,0.502,NA,2022-09-12,124.43,0.014080205738166,0.073,0.0365,0.004185386812745,2972.96296774998,71.0216894977169
"751","2373",1,"B",0,13,357,"txt",30,NA,NA,14.968,2022-03-30,0,NA,0.452,0.125,0.047,0.014,1.36,0.87,1.36,NA,2022-03-30,149.68,0.00835114911811865,0.087,0.0435,0.00594467869875529,2517.88208555898,119.744
"752","2375",1,"B",0,21,358,"txt",23,NA,NA,28.905,2022-05-23,0,NA,0.98,0.446,0.154,0.067,2.06,1.4875,2.06,NA,2022-05-23,289.05,0.0154298564262238,0.14875,0.074375,0.0173781615497989,1663.29446973835,64.8094170403588
"753","2375",1,"B",0,29,361,"txt",19,NA,NA,20.099,2022-07-19,0,NA,0.554,0.349,0.059,0.042,1.39,1.255,1.39,NA,2022-07-19,200.99,0.0173640479625852,0.1255,0.06275,0.0123702174230507,1624.78954998378,57.5902578796562
"754","2375",2,"B",0,21,359,"txt",23,NA,NA,29.118,2022-05-23,0,NA,0.962,0.464,0.135,0.064,1.86,1.5425,1.86,NA,2022-05-23,291.18,0.0159351603818944,0.15425,0.077125,0.0186870275891007,1558.19323652003,62.7543103448276
"755","2375",2,"B",0,29,362,"txt",19,NA,NA,9.988,2022-07-19,0,NA,0.271,0.177,0.024,0.016,0.72,1.1325,0.72,NA,2022-07-19,99.88,0.0177212655186223,0.11325,0.056625,0.0100731732320392,991.544548070683,56.4293785310734
"756","2375",2,"B",0,37,811,"csv",12,NA,NA,17.925,2022-09-12,0,NA,0.4787,0.275,0.0452,0.0303,9.49,1.425,NA,"length in mm",2022-09-12,179.25,0.0153417015341702,0.1425,0.07125,0.0159484914554894,1123.93075232393,65.1818181818182
"757","2375",3,"B",0,21,360,"txt",23,NA,NA,16.756,2022-05-23,0,NA,0.534,0.257,0.091,0.042,1.86,1.195,1.86,NA,2022-05-23,167.56,0.0153377894485557,0.1195,0.05975,0.0112156821228564,1493.97957399782,65.1984435797665
"758","2375",3,"B",0,29,363,"txt",19,NA,NA,11.276,2022-07-19,0,NA,0.304,0.2,0.044,0.03,1.35,1.125,1.35,NA,2022-07-19,112.76,0.0177367860943597,0.1125,0.05625,0.00994019550549896,1134.38412692809,56.38
"759","2375",7,"B",0,37,728,"txt",12,NA,NA,11.759,2022-09-12,0,NA,0.2605,0.1692,0.0173,0.0125,4.82,0.7825,0.482,NA,2022-09-12,117.59,0.0143889786546475,0.07825,0.039125,0.00480904204186779,2445.18552710197,69.4976359338062
"760","2376",1,"L",1,13,633,"txt",30,NA,NA,126.302,2022-03-30,1,NA,4.579,2.427,0.699,0.37,7.68,2.4625,7.68,NA,2022-03-30,1263.02,0.0192158477300439,0.24625,0.123125,0.0476258083176431,2651.96548807364,52.0403790688092
"761","2376",1,"L",1,17,636,"txt",25,NA,NA,43.763,2022-04-25,1,NA,1.325,0.824,0.181,0.114,4.98,1.39,4.98,NA,2022-04-25,437.63,0.0188286909032745,0.139,0.0695,0.0151746779150021,2883.94918463045,53.1104368932039
"762","2376",1,"L",1,29,639,"txt",19,NA,NA,38.433,2022-07-19,1,NA,1.031,0.716,0.126,0.09,3.72,1.64,3.72,NA,2022-07-19,384.33,0.0186298233289101,0.164,0.082,0.0211240690027378,1819.39379174623,53.677374301676
"763","2376",2,"L",1,13,634,"txt",30,NA,NA,61.926,2022-03-30,1,NA,2.119,1.161,0.293,0.158,5.71,1.62,5.71,NA,2022-03-30,619.26,0.0187481833155702,0.162,0.081,0.0206119894002026,3004.36793351889,53.3385012919897
"764","2376",2,"L",1,17,637,"txt",25,NA,NA,64.41,2022-04-25,1,NA,1.964,1.214,0.298,0.19,6.4,1.625,6.4,NA,2022-04-25,644.1,0.0188480049681726,0.1625,0.08125,0.0207394202522139,3105.67987034857,53.0560131795717
"765","2376",2,"L",1,29,640,"txt",19,NA,NA,30.048,2022-07-19,1,NA,0.832,0.584,0.113,0.082,3.27,1.4775,3.27,NA,2022-07-19,300.48,0.0194355697550586,0.14775,0.073875,0.0171452909943515,1752.55118212338,51.4520547945205
"766","2376",3,"L",1,13,635,"txt",30,NA,NA,64.683,2022-03-30,1,NA,2.062,1.192,0.254,0.14,15.29,1.585,15.29,NA,2022-03-30,646.83,0.0184283351112348,0.1585,0.07925,0.0197309690104115,3278.24750856729,54.2642617449665
"767","2376",3,"L",1,17,638,"txt",25,NA,NA,69.201,2022-04-25,1,NA,2.237,1.414,0.376,0.242,6.32,1.7825,6.32,NA,2022-04-25,692.01,0.0204332307336599,0.17825,0.089125,0.0249545049330123,2773.08647018895,48.9398868458274
"768","2376",3,"L",1,29,641,"txt",19,NA,NA,28.976,2022-07-19,1,NA,0.806,0.561,0.176,0.129,5.28,1.8275,5.28,NA,2022-07-19,289.76,0.0193608503589177,0.18275,0.091375,0.0262303842494515,1104.67310445923,51.650623885918
"769","2377",1,"L",0,13,642,"txt",30,NA,NA,56.487,2022-03-30,0,NA,2.633,0.86,0.469,0.143,9.37,1.59,9.37,NA,2022-03-30,564.87,0.0152247419760299,0.159,0.0795,0.0198556509688509,2844.88280382323,65.6825581395349
"770","2377",1,"L",0,17,647,"txt",25,NA,NA,20.167,2022-04-25,0,NA,0.686,0.385,0.105,0.055,3.83,1.245,3.83,NA,2022-04-25,201.67,0.0190905935439084,0.1245,0.06225,0.0121738678822013,1656.58114537985,52.3818181818182
"771","2377",1,"L",1,13,643,"txt",30,NA,NA,36.581,2022-03-30,1,NA,1.398,0.792,0.91,0.4,7.78,2.2475,7.78,NA,2022-03-30,365.81,0.0216505836363139,0.22475,0.112375,0.0396724738159988,922.075093417741,46.1881313131313
"772","2377",1,"L",1,17,648,"txt",25,NA,NA,2.644,2022-04-25,1,NA,0.079,0.051,0.05,0.029,1.11,1.6,1.11,NA,2022-04-25,26.44,0.0192889561270802,0.16,0.08,0.0201061929829747,131.501771729679,51.843137254902
"773","2377",1,"L",1,21,653,"txt",23,NA,NA,18.43,2022-05-23,1,NA,0.655,0.349,0.128,0.065,3.58,1.295,3.58,NA,2022-05-23,184.3,0.0189365165491047,0.1295,0.06475,0.0131713235497161,1399.25193777487,52.8080229226361
"774","2377",2,"L",0,13,644,"txt",30,NA,NA,68.703,2022-03-30,0,NA,2.961,1.044,0.489,0.16,9.55,1.5175,9.55,NA,2022-03-30,687.03,0.0151958429762892,0.15175,0.075875,0.0180861979941016,3798.6424798847,65.8074712643678
"775","2377",2,"L",0,17,649,"txt",25,NA,NA,15.999,2022-04-25,0,NA,0.509,0.29,0.077,0.04,2.94,1.0775,2.94,NA,2022-04-25,159.99,0.0181261328833052,0.10775,0.053875,0.00911852176442958,1754.56070768076,55.1689655172414
"776","2377",2,"L",1,13,645,"txt",30,NA,NA,35.658,2022-03-30,1,NA,1.456,0.855,0.825,0.372,8.84,2.1975,8.84,NA,2022-03-30,356.58,0.0239777889954568,0.21975,0.109875,0.037926926397848,940.176370369503,41.7052631578947
"777","2377",2,"L",1,17,650,"txt",25,NA,NA,7.443,2022-04-25,1,NA,0.225,0.149,0.13,0.077,2.94,1.42,2.94,NA,2022-04-25,74.43,0.020018809619777,0.142,0.071,0.0158367685667461,469.982242187255,49.9530201342282
"778","2377",2,"L",1,21,654,"txt",23,NA,NA,23.932,2022-05-23,1,NA,0.941,0.495,0.141,0.068,4.1,1.2725,4.1,NA,2022-05-23,239.32,0.0206836035433729,0.12725,0.063625,0.0127176088481984,1881.80028853382,48.3474747474747
"779","2377",3,"L",0,17,651,"txt",25,NA,NA,35.616,2022-04-25,0,NA,1.356,0.751,0.254,0.131,6.66,1.4625,6.66,NA,2022-04-25,356.16,0.0210860287511231,0.14625,0.073125,0.0167989304042932,2120.13498138535,47.4247669773635
"780","2377",3,"L",1,13,646,"txt",30,NA,NA,62.759,2022-03-30,1,NA,2.578,1.468,0.619,0.334,9.49,2.1975,9.49,NA,2022-03-30,627.59,0.0233910674166255,0.21975,0.109875,0.037926926397848,1654.73466902293,42.7513623978202
"781","2377",3,"L",1,17,652,"txt",25,NA,NA,11.132,2022-04-25,1,NA,0.353,0.225,0.28,0.166,4.81,1.8275,4.81,NA,2022-04-25,111.32,0.0202120014372979,0.18275,0.091375,0.0262303842494515,424.393325470739,49.4755555555556
"782","2377",3,"L",1,21,655,"txt",23,NA,NA,9.269,2022-05-23,1,NA,0.34,0.189,0.165,0.083,5.65,1.3975,5.65,NA,2022-05-23,92.69,0.0203905491423023,0.13975,0.069875,0.0153388752185374,604.281596136737,49.042328042328
"783","2378",1,"B",0,13,364,"txt",30,NA,NA,42.866,2022-03-30,0,NA,1.182,0.526,0.167,0.07,3.38,1.2925,3.38,NA,2022-03-30,428.66,0.0122707973685438,0.12925,0.064625,0.0131205181060213,3267.09659280359,81.4942965779468
"784","2378",1,"B",0,17,366,"txt",25,NA,NA,58.004,2022-04-25,0,NA,1.337,0.725,0.232,0.129,2.39,1.5025,2.39,NA,2022-04-25,580.04,0.0124991379904834,0.15025,0.075125,0.0177304126260826,3271.44106701004,80.0055172413793
"785","2378",1,"B",0,21,369,"txt",23,NA,NA,56.059,2022-05-23,0,NA,1.672,0.784,0.589,0.28,8.49,2.18,8.49,NA,2022-05-23,560.59,0.0139852655238231,0.218,0.109,0.0373252623173003,1501.90505088605,71.5038265306122
"786","2378",1,"B",0,29,372,"txt",19,NA,NA,54.844,2022-07-19,0,NA,1.339,0.831,0.135,0.09,2.46,1.41,2.46,NA,2022-07-19,548.44,0.0151520676828824,0.141,0.0705,0.0156145008865047,3512.37611747172,65.9975932611312
"787","2378",1,"B",0,37,814,"csv",12,"c",NA,16.652,2022-09-12,0,"a",0.4088,0.244,0.2115,0.1327,48.25,2.245,NA,"length in mm",2022-09-12,166.52,0.0146528945472015,0.2245,0.11225,0.0395842637847722,420.672216882455,68.2459016393443
"788","2378",1,"B",0,37,814,"csv",12,"c",NA,16.652,2022-09-12,0,"c",0.3778,0.2243,0.0664,0.0424,16.08,1.9025,NA,"Conflicting samples, another",2022-09-12,166.52,0.0134698534710545,0.19025,0.095125,0.0284275356115559,585.770086705333,74.2398573339278
"789","2378",1,"B",0,37,814,"csv",12,"c",NA,16.652,2022-09-12,0,"b",0.3218,0.1933,0.0419,0.0273,11.72,1.3525,NA,NA,2022-09-12,166.52,0.0116082152294019,0.13525,0.067625,0.014366944991333,1159.04947155052,86.1458872219348
"790","2378",1,"B",0,37,813,"csv",12,"b",NA,14.693,2022-09-12,0,"a",0.4088,0.244,0.2115,0.1327,48.25,2.245,NA,"length in mm",2022-09-12,146.93,0.0166065473354659,0.2245,0.11225,0.0395842637847722,371.18285387064,60.2172131147541
"791","2378",1,"B",0,37,813,"csv",12,"b",NA,14.693,2022-09-12,0,"c",0.3778,0.2243,0.0664,0.0424,16.08,1.9025,NA,"Conflicting samples, another",2022-09-12,146.93,0.0152657728169877,0.19025,0.095125,0.0284275356115559,516.858028102417,65.506018724922
"792","2378",1,"B",0,37,813,"csv",12,"b",NA,14.693,2022-09-12,0,"b",0.3218,0.1933,0.0419,0.0273,11.72,1.3525,NA,NA,2022-09-12,146.93,0.0131559245899408,0.13525,0.067625,0.014366944991333,1022.69480455752,76.0113812726332
"793","2378",1,"B",0,37,815,"csv",12,"d",NA,23.268,2022-09-12,0,"a",0.4088,0.244,0.2115,0.1327,48.25,2.245,NA,"length in mm",2022-09-12,232.68,0.0104865050713426,0.2245,0.11225,0.0395842637847722,587.80934076513,95.3606557377049
"794","2378",1,"B",0,37,815,"csv",12,"d",NA,23.268,2022-09-12,0,"c",0.3778,0.2243,0.0664,0.0424,16.08,1.9025,NA,"Conflicting samples, another",2022-09-12,232.68,0.0096398487192711,0.19025,0.095125,0.0284275356115559,818.502184570002,103.736067766384
"795","2378",1,"B",0,37,815,"csv",12,"d",NA,23.268,2022-09-12,0,"b",0.3218,0.1933,0.0419,0.0273,11.72,1.3525,NA,NA,2022-09-12,232.68,0.00830754684545298,0.13525,0.067625,0.014366944991333,1619.55099111444,120.372478013451
"796","2378",1,"B",0,37,812,"csv",12,"a",NA,18.105,2022-09-12,0,"a",0.4088,0.244,0.2115,0.1327,48.25,2.245,NA,"length in mm",2022-09-12,181.05,0.0134769400718034,0.2245,0.11225,0.0395842637847722,457.378722475189,74.2008196721311
"797","2378",1,"B",0,37,812,"csv",12,"a",NA,18.105,2022-09-12,0,"c",0.3778,0.2243,0.0664,0.0424,16.08,1.9025,NA,"Conflicting samples, another",2022-09-12,181.05,0.0123888428610881,0.19025,0.095125,0.0284275356115559,636.882501789578,80.7177886758805
"798","2378",1,"B",0,37,812,"csv",12,"a",NA,18.105,2022-09-12,0,"b",0.3218,0.1933,0.0419,0.0273,11.72,1.3525,NA,NA,2022-09-12,181.05,0.0106766086716377,0.13525,0.067625,0.014366944991333,1260.18440322017,93.6627004655975
