tree,plot,site,species,date,year,branch_number,length_mm,leaf_number,lma_g_cm2,sla_cm_g,alas_cm2_per_mm2
2301,Hobbiton,LL,live oak,2023-04-14,0,1,19.4,7,0.008595576335191512,116.33891213389121,106.19234332580344
2301,Hobbiton,LL,live oak,2023-07-28,1,1,67.49,2,0.017856204571328485,56.00294261893085,2.8029891734429326
2301,Hobbiton,LL,live oak,2023-09-29,0,2,24,7,0.02097675294511519,47.6718204488778,21.05515262368103
2301,Hobbiton,LL,live oak,2023-07-28,0,1,15.28,6,0.018091682369723333,55.274019273824585,28.961048337084097
2301,Hobbiton,LL,live oak,2023-07-28,1,2,56.73,6,0.01854611357229158,53.91965255157438,10.238962218661973
2301,Hobbiton,LL,live oak,2023-04-14,0,2,11.9,5,0.00904642058165548,110.54095826893354,119.81525801085563
2301,Hobbiton,LL,live oak,2023-07-28,0,2,30.64,4,0.016876698789226586,59.25329428989751,14.210538408622451
2301,Hobbiton,LL,live oak,2023-05-12,0,1,26.42,7,0.01917002897827323,52.16476204252857,41.22448341537241
2301,Hobbiton,LL,live oak,2023-09-29,0,1,20,6,0.021610865591522248,46.273019271948606,23.278478105427823
2301,Hobbiton,LL,live oak,2023-09-29,0,3,25,7,0.020063538041066132,49.841657934567465,40.68208494367568
2301,Hobbiton,LL,live oak,2023-05-12,0,3,19.44,7,0.018053240212680084,55.39171850699845,49.354007055932136
2301,Hobbiton,LL,live oak,2023-04-14,0,3,20.23,9,0.009934526829504,100.65904669260699,64.70258269489415
2310,NA,NA,NA,2023-05-12,0,1,9.55,4,0.011838476124806067,84.47033127047689,32.22518432442484
2310,NA,NA,NA,2023-05-12,0,3,12.31,2,0.014213893967093235,70.35369774919614,14.668068156603255
2310,NA,NA,NA,2023-05-12,0,2,24.11,7,0.012158459249980427,82.24726336123632,24.28164751625428
2313,Ridge,LL,blue oak,2023-05-12,0,1,4.09,2,0.011748501053313886,85.11724137931036,17.24479831124431
2313,Ridge,LL,blue oak,2023-05-12,0,2,6.79,5,0.011849826620432114,84.3894203714125,44.84608320570398
2322,Ridge,LL,live oak,2023-05-12,3,1,9.39,6,0.02124913254684247,47.060744611365116,6.2142904501799165
2322,Ridge,LL,live oak,2023-05-12,0,3,28.96,13,0.02039669607237175,49.027548209366394,45.86065297434661
2322,Ridge,LL,live oak,2023-05-12,0,2,19.53,9,0.020921805107298564,47.79702300405955,37.33759554932607
2322,Ridge,LL,live oak,2023-05-12,0,1,17.99,8,0.02129968350528176,46.94905441914319,34.87158272708514
2322,Ridge,LL,live oak,2023-05-12,1,2,4.4,1,0.01875,53.333333333333336,0.4093555082602219
2327,NA,NA,blue oak,2023-05-12,0,1,184.84,19,0.01373739773419056,72.79399048854302,12.540010031604469
2327,NA,NA,blue oak,2023-05-12,0,2,67.87,15,0.01378486217163227,72.54334410813988,20.763527560513012
2327,NA,NA,blue oak,2023-05-12,0,3,162.5,18,0.013917703234690975,71.85093568509357,12.044410317822456
2330,Ridge,LL,blue oak,2023-05-12,0,1,5.9,5,0.010301635991820041,97.07196029776674,52.949270957528626
2330,Ridge,LL,blue oak,2023-05-12,0,2,29.87,9,0.01109668295191566,90.11702004402734,50.52682234158213
2330,Ridge,LL,blue oak,2023-05-12,0,3,12.03,5,0.011679403369855445,85.62081198265669,56.72385197907967
2331,Ridge,LL,live oak,2023-09-29,0,1,115,12,0.034725662030863025,28.79714716774105,8.779217734258166
2331,Ridge,LL,live oak,2023-04-14,0,3,31.56,9,0.015048008814733197,66.45397489539748,55.47936095817893
2331,Ridge,LL,live oak,2023-07-28,1,1,41.25,9,0.020793532454219284,48.09187675070028,14.82475795874638
2331,Ridge,LL,live oak,2023-05-12,0,3,17.04,8,0.02067655042806431,48.363966875378715,32.07123828921338
2331,Ridge,LL,live oak,2023-04-14,1,2,31.53,5,0.01903905631878012,52.523611635814135,10.555507157289231
2331,Ridge,LL,live oak,2023-04-14,0,2,30.76,8,0.01624007535997847,61.57606894265827,39.096872136061954
2331,Ridge,LL,live oak,2023-04-14,1,3,16.21,4,0.018810628426824124,53.16143497757847,5.08181291232568
2331,Ridge,LL,live oak,2023-07-28,0,1,75.55,14,0.021322964907501425,46.89779326364692,14.781142558880214
2331,Ridge,LL,live oak,2023-05-12,0,1,13.97,7,0.023813721169384454,41.99259716224553,22.383630116250654
2331,Ridge,LL,live oak,2023-07-28,0,3,219.97,20,0.024064096144216326,41.555685034126846,9.051831152851975
2331,Ridge,LL,live oak,2023-07-28,0,2,25.05,8,0.018688432310723334,53.50903614457831,23.840870629248435
2331,Ridge,LL,live oak,2023-09-29,0,3,104,14,0.03190850277264325,31.339608979000722,9.608615019560366
2331,Ridge,LL,live oak,2023-04-14,1,1,32.71,6,0.019754533119526334,50.62129253824539,10.238199751208057
2331,Ridge,LL,live oak,2023-09-29,0,2,170,16,0.0300544571456606,33.272935031015344,9.31931975019277
2331,Ridge,LL,live oak,2023-04-14,0,1,36.13,7,0.0164380214333089,60.83457209598641,41.49986786193431
2331,Ridge,LL,live oak,2023-05-12,0,2,17.24,6,0.020215196709733704,49.467735306206336,28.749091880770933
2331,Ridge,LL,live oak,2023-07-28,1,3,19.68,6,0.021633643348160127,46.22429906542057,4.598309827957112
2342,NA,NA,NA,2023-05-12,0,2,26.96,7,0.012960882443059953,77.1552403467297,51.657340382917766
2342,NA,NA,NA,2023-05-12,0,1,39.11,8,0.01352285603637459,73.94887568943572,41.502047048294344
2342,NA,NA,NA,2023-05-12,0,3,10.46,5,0.013300776427336828,75.1835808580858,41.89397095800808
2343,Hobbiton,LL,blue oak,2023-09-29,0,1,64,9,0.016895006817739106,59.1890853189854,18.690395773377773
2343,Hobbiton,LL,blue oak,2023-04-14,0,2,24.32,7,0.006422445738485972,155.70392350807782,57.51160024162273
2343,Hobbiton,LL,blue oak,2023-04-14,0,3,37.81,7,0.006943044906900329,144.02902666035652,56.64892004511102
2343,Hobbiton,LL,blue oak,2023-07-28,0,3,31.66,7,0.017805875083182814,56.16123865456487,23.398104746208908
2343,Hobbiton,LL,blue oak,2023-09-29,0,2,225,19,0.018835881524018713,53.09016191914579,14.386601705059567
2343,Hobbiton,LL,blue oak,2023-07-28,0,2,22.02,7,0.012835304297663686,77.91011235955057,24.91288287330499
2343,Hobbiton,LL,blue oak,2023-04-14,0,1,25.73,6,0.0065343398261104,153.03764827230532,35.940176219235404
2343,Hobbiton,LL,blue oak,2023-05-12,0,1,33.53,11,0.012870474114775987,77.69721543139944,45.00617190653758
2343,Hobbiton,LL,blue oak,2023-09-29,0,3,19.7,17,0.018710004246347767,53.4473422257615,13.372645219497098
2343,Hobbiton,LL,blue oak,2023-05-12,0,3,43.56,9,0.014105825840168264,70.89269436124495,29.781368861943562
2343,Hobbiton,LL,blue oak,2023-05-12,0,3,31.18,7,0.0128052267398639,78.0931115328793,27.795811514976172
2343,Hobbiton,LL,blue oak,2023-07-28,0,1,36.26,7,0.014481411025185062,69.05404440636825,28.26125207213485
2344,Hobbiton,LL,blue oak,2023-05-12,0,1,6.27,4,0.011927894749594166,83.83709120455008,56.140232736926194
2344,Hobbiton,LL,blue oak,2023-05-12,0,3,18.25,5,0.01287398382435495,77.67603359173127,44.73592109221063
2344,Hobbiton,LL,blue oak,2023-05-12,0,2,10.94,5,0.01274788450358504,78.44438814289333,41.898228062589126
2345,Hobbiton,LL,live oak,2023-05-12,1,3,39.82,6,0.02042548376145751,48.958448753462605,4.566032731444133
2345,Hobbiton,LL,live oak,2023-05-12,1,1,21.45,1,0.014978703265499289,66.76145339652449,1.058148252181808
2345,Hobbiton,LL,live oak,2023-09-29,0,3,122.29,28,0.02640875762703174,37.86622657994369,19.629967628014306
2345,Hobbiton,LL,live oak,2023-09-29,0,2,90.89,26,0.023494962337937544,42.56231551328304,30.261482808386976
2345,Hobbiton,LL,live oak,2023-07-28,0,3,19.13,8,0.019842515349246994,50.396836409046756,12.22443243286149
2345,Hobbiton,LL,live oak,2023-04-14,0,1,16.73,7,0.011189649892824333,89.36830102622578,76.5205628794779
2345,Hobbiton,LL,live oak,2023-05-12,0,1,26.16,10,0.01594971220842169,62.69705603038936,48.06116315674426
2345,Hobbiton,LL,live oak,2023-07-28,0,2,82,12,0.022434193661544276,44.574813567476546,27.798712169869937
2345,Hobbiton,LL,live oak,2023-04-14,0,3,25.4,8,0.013177971014492754,75.88421608305472,34.1777359906968
2345,Hobbiton,LL,live oak,2023-07-28,0,1,51.93,9,0.01952740531170927,51.21008060402,14.735536315417031
2345,Hobbiton,LL,live oak,2023-05-12,0,2,22.69,8,0.016466252303463783,60.73027314112292,25.88232599722907
2345,Hobbiton,LL,live oak,2023-09-29,0,1,152.83,45,0.024059065424825048,41.56437427399663,34.60201540981475
2345,Hobbiton,LL,live oak,2023-04-14,0,2,27.06,10,0.011792070103315844,84.80275229357798,40.99200777320308
2345,Hobbiton,LL,live oak,2023-05-12,0,3,56.72,8,0.016675721987712628,59.96741854636591,14.969292586708056
2346,Hobbiton,LL,blue oak,2023-04-14,0,3,10.17,6,0.009512833944473545,105.12114537444936,76.57890015436126
2346,Hobbiton,LL,blue oak,2023-05-12,0,3,17.41,6,0.013362335815276499,74.83721512647132,38.82406193423317
2346,Hobbiton,LL,blue oak,2023-04-14,0,1,13.27,7,0.01030626064922015,97.02840186519711,77.89950867571422
2346,Hobbiton,LL,blue oak,2023-05-12,0,2,8.8,6,0.013827886548053302,72.31763122476447,35.79971727956241
2346,Hobbiton,LL,blue oak,2023-09-29,0,1,329,29,0.01922166277928899,52.02463551059083,14.230062755306156
2346,Hobbiton,LL,blue oak,2023-05-12,0,1,9.44,6,0.014415425423382984,69.37013446567586,38.20108361644954
2346,Hobbiton,LL,blue oak,2023-07-28,0,1,123.54,15,0.017345677209583053,57.6512515433831,19.918198901237663
2346,Hobbiton,LL,blue oak,2023-09-29,0,2,349,37,0.019376102979341846,51.609965175462094,14.017162263685215
2346,Hobbiton,LL,blue oak,2023-07-28,0,3,15.9,7,0.015849198482414464,63.094673280138025,16.50102601501841
2346,Hobbiton,LL,blue oak,2023-04-14,0,2,17.24,7,0.009679220265649354,103.31410718577264,62.6100772554204
2346,Hobbiton,LL,blue oak,2023-09-29,0,3,181,16,0.018782331027142097,53.241527825002834,10.885285834794404
2346,Hobbiton,LL,blue oak,2023-07-28,0,2,127.22,15,0.015512589928057553,64.46376811594203,21.634261432892096
2347,Hobbiton,LL,blue oak,2023-05-12,0,3,6.49,3,0.013998220275172838,71.43765281173594,43.24468786837874
2347,Hobbiton,LL,blue oak,2023-04-14,0,3,12.34,4,0.008081954805924964,123.73244147157192,75.00087802170917
2347,Hobbiton,LL,blue oak,2023-07-28,0,1,19.33,4,0.014591830702843292,68.53149686044156,15.038555014086215
2347,Hobbiton,LL,blue oak,2023-04-14,0,2,17.87,6,0.007144821264894592,139.9615137908916,52.12124006800064
2347,Hobbiton,LL,blue oak,2023-09-29,0,2,25,6,0.017569667835327284,56.91627237193994,17.835607634096878
2347,Hobbiton,LL,blue oak,2023-07-28,0,2,23.3,3,0.01836189501804644,54.46060981272248,22.857897888059274
2347,Hobbiton,LL,blue oak,2023-05-12,0,1,11.29,2,0.013538852693468934,73.86150234741784,18.819445292977804
2347,Hobbiton,LL,blue oak,2023-09-29,0,1,15,4,0.016932050160396617,59.05959352394075,25.247948641136194
2347,Hobbiton,LL,blue oak,2023-04-14,0,1,35.08,7,0.007757944557133197,128.90012201499042,88.3218538732504
2347,Hobbiton,LL,blue oak,2023-07-28,0,3,13.41,5,0.016241507499038587,61.57063930544593,16.91684700075462
2347,Hobbiton,LL,blue oak,2023-05-12,0,2,26.25,7,0.013436908746907292,74.42187923097752,47.8023572809251
2347,Hobbiton,LL,blue oak,2023-09-29,0,3,17,3,0.01847839468176782,54.117255163224506,18.264742900204155
2348,Hobbiton,LL,blue oak,2023-05-12,0,3,32.4,6,0.010605931602100185,94.2868611185443,47.92724300355182
2348,Hobbiton,LL,blue oak,2023-05-12,0,2,33.53,7,0.010688828192658718,93.55562480523527,27.22156179532415
2348,Hobbiton,LL,blue oak,2023-05-12,0,1,31.9,7,0.012102945224332508,82.62451671594269,24.735508710087448
2349,Hobbiton,LL,blue oak,2023-05-12,0,2,36.3,7,0.009499564124268804,105.26798776433036,46.95601961832187
2349,Hobbiton,LL,blue oak,2023-05-12,0,3,23.05,5,0.010668074993398467,93.73762376237624,56.31756342117814
2349,Hobbiton,LL,blue oak,2023-05-12,0,1,16.43,6,0.012100966344551815,82.63802836293543,45.74514475343436
2352,MiddleEarth,LL,live oak,2023-04-14,0,1,20.59,6,0.013273014028388808,75.34083802376486,47.62744643342431
2352,MiddleEarth,LL,live oak,2023-04-14,1,3,34.86,6,0.012804627601314348,78.09676557070303,32.64337898105734
2352,MiddleEarth,LL,live oak,2023-04-14,2,3,134.17,3,0.012828994678556018,77.94843049327355,4.704450289373784
2352,MiddleEarth,LL,live oak,2023-09-29,0,3,22,6,0.016790186557628418,59.558599695586,21.352932574588372
2352,MiddleEarth,LL,live oak,2023-04-14,0,3,28.02,5,0.00885364700939978,112.94780545670226,58.558871272531576
2352,MiddleEarth,LL,live oak,2023-05-12,1,3,22.44,1,0.012683578104138853,78.84210526315789,2.3116024801069845
2352,MiddleEarth,LL,live oak,2023-05-12,0,1,18.57,6,0.011661102797283298,85.75518262586377,50.07076471305731
2352,MiddleEarth,LL,live oak,2023-05-12,0,2,20.01,4,0.012186592768540512,82.05739036275041,81.6543462188689
2352,MiddleEarth,LL,live oak,2023-04-14,1,1,27,4,0.015281437125748502,65.43887147335424,17.896726199038138
2352,MiddleEarth,LL,live oak,2023-09-29,0,2,21,5,0.014372188968922254,69.57882352941176,26.4764256528977
2352,MiddleEarth,LL,live oak,2023-09-29,0,1,31,5,0.018427272533696738,54.2673908019413,15.213865011001994
2352,MiddleEarth,LL,live oak,2023-04-14,1,2,28.8,8,0.01630648330058939,61.325301204819276,28.163429969272798
2352,MiddleEarth,LL,live oak,2023-07-28,0,1,52.34,6,0.015644908326277948,63.91855926188787,25.411533506543975
2352,MiddleEarth,LL,live oak,2023-07-28,0,3,81.65,11,0.013528089012625696,73.9202705619918,44.34056599887164
2352,MiddleEarth,LL,live oak,2023-07-28,0,2,45.16,7,0.01735890381687545,57.60732420372365,28.546284068090156
2352,MiddleEarth,LL,live oak,2023-04-14,0,2,25.98,4,0.011416925792083369,87.58925285241074,50.77542913979938
2352,MiddleEarth,LL,live oak,2023-05-12,0,3,26.76,5,0.013477153492827134,74.19964464545308,53.8171407888933
2353,MiddleEarth,LL,live oak,2023-05-12,0,3,44.72,7,0.01421914001500117,70.32774126599791,44.23459030914459
2353,MiddleEarth,LL,live oak,2023-05-12,1,2,52.67,8,0.014837245967199247,67.3979525722431,34.773399475541154
2353,MiddleEarth,LL,live oak,2023-05-12,1,3,48.81,7,0.013165412226445091,75.9566037735849,28.54717210401122
2353,MiddleEarth,LL,live oak,2023-05-12,1,1,92.95,4,0.012653114412301278,79.03192584963955,11.104473673946522
2353,MiddleEarth,LL,live oak,2023-05-12,0,1,25.24,4,0.011555055827210208,86.54220411857887,54.81499191220014
2353,MiddleEarth,LL,live oak,2023-05-12,0,2,20.83,5,0.014173575586523199,70.55382700684504,29.607542295313745
2354,MiddleEarth,LL,live oak,2023-05-12,0,3,14.46,5,0.013003542301672296,76.90212226797593,38.375505673705554
2354,MiddleEarth,LL,live oak,2023-05-12,1,1,10.17,3,0.014310904872389792,69.87678339818417,16.84352464394396
2354,MiddleEarth,LL,live oak,2023-07-28,0,2,52.48,10,0.019107696645052158,52.33493175949834,15.523501250521425
2354,MiddleEarth,LL,live oak,2023-07-28,0,1,277.5,10,0.020637036231095637,48.45657044945301,9.480086477853488
2354,MiddleEarth,LL,live oak,2023-09-29,0,1,60,9,0.017952616592486106,55.702186633815835,23.752221758241948
2354,MiddleEarth,LL,live oak,2023-05-12,1,2,14.19,3,0.015424639140651224,64.83133841131665,14.094978002091864
2354,MiddleEarth,LL,live oak,2023-04-14,0,1,37.74,7,0.006781320505725597,147.46390458254865,77.24604892916763
2354,MiddleEarth,LL,live oak,2023-05-12,0,2,15.77,5,0.014014129226861407,71.3565562163693,51.72977547053208
2354,MiddleEarth,LL,live oak,2023-04-14,0,2,28.86,5,0.006453604005212263,154.952178533475,33.902676774622734
2354,MiddleEarth,LL,live oak,2023-07-28,0,1,37.71,4,0.02063448850169752,48.46255335661622,1.3301678653488151
2354,MiddleEarth,LL,live oak,2023-05-12,0,1,15.09,5,0.01439763123804824,69.45586975149956,31.85137341877508
2354,MiddleEarth,LL,live oak,2023-04-14,1,2,68.67,6,0.013175586023883237,75.89795233299765,18.429851323235315
2354,MiddleEarth,LL,live oak,2023-04-14,1,3,58,8,0.01272678088367899,78.57446507014312,20.910141590800805
2354,MiddleEarth,LL,live oak,2023-04-14,0,3,20.12,6,0.008257045952516733,121.10868774990912,46.02921214403366
2354,MiddleEarth,LL,live oak,2023-04-14,1,1,24.83,4,0.012517058020799022,79.89097744360902,21.666782629544773
2354,MiddleEarth,LL,live oak,2023-09-29,0,3,17,4,0.017222438644331903,58.0637864736485,14.240024012178166
2354,MiddleEarth,LL,live oak,2023-09-29,0,2,29,5,0.01614961953135326,61.92096340465334,21.163615102109535
2354,MiddleEarth,LL,live oak,2023-07-28,0,1,53.18,6,0.0206375457383251,48.45537413603125,6.378093277039009
2354,MiddleEarth,LL,live oak,2023-07-28,0,3,56.39,14,0.01818734382386709,54.98329001113999,19.395196110122864
2354,MiddleEarth,LL,live oak,2023-05-12,1,3,46.96,5,0.014938467645891226,66.94127026308796,12.183410440859827
2360,MiddleEarth,LL,blue oak,2023-04-14,0,3,45.82,9,0.01268507498214711,78.83280165134171,38.939083165063366
2360,MiddleEarth,LL,blue oak,2023-04-14,0,1,17.6,6,0.010703819599662245,93.42459396751741,46.3922452332678
2360,MiddleEarth,LL,blue oak,2023-09-29,0,1,37,5,0.017625136173384553,56.73715029277814,8.102068343914086
2360,MiddleEarth,LL,blue oak,2023-05-12,0,2,6.17,5,0.011786700658593583,84.84138428262438,34.83344955104024
2360,MiddleEarth,LL,blue oak,2023-09-29,0,3,22,6,0.014237930434446358,70.23492667028788,31.979614900385993
2360,MiddleEarth,LL,blue oak,2023-05-12,0,1,17.17,7,0.0139586146635952,71.64034713330489,32.711862507491766
2360,MiddleEarth,LL,blue oak,2023-07-28,0,1,23.13,6,0.011085643487687782,90.20676166526962,17.276690926934993
2360,MiddleEarth,LL,blue oak,2023-07-28,0,3,46.03,10,0.015421587807646788,64.84416601409553,13.916091307146573
2360,MiddleEarth,LL,blue oak,2023-07-28,0,2,23,6,0.013686399037826898,73.06523777628934,18.740849151330455
2360,MiddleEarth,LL,blue oak,2023-04-14,0,2,19.19,7,0.010902995796307137,91.71791117618349,63.58718652910615
2360,MiddleEarth,LL,blue oak,2023-05-12,0,3,44.32,8,0.014681063966426215,68.11495422177009,26.831628269019483
2360,MiddleEarth,LL,blue oak,2023-09-29,0,2,59,11,0.01878080206152359,53.245862275962615,8.872440744493687
2361,MiddleEarth,LL,blue oak,2023-05-12,0,2,9.56,6,0.01147323173114498,87.15940054495913,53.03092439741669
2361,MiddleEarth,LL,blue oak,2023-05-12,0,3,6.89,4,0.01206368835987015,82.89338800615069,47.61583197416907
2361,MiddleEarth,LL,blue oak,2023-05-12,0,1,6.02,4,0.012849934333310293,77.8214093598709,61.44978292757399
2364,MiddleEarth,LL,blue oak,2023-05-12,0,2,133.19,9,0.008348049446139027,119.78846153846155,11.976955786936346
2364,MiddleEarth,LL,blue oak,2023-05-12,0,1,42.98,7,0.009950919064575113,100.49323017408123,14.893773526126916
2364,MiddleEarth,LL,blue oak,2023-05-12,0,3,14.45,5,0.01383429829568621,72.28411435307987,45.32947172909653
2365,MiddleEarth,LL,blue oak,2023-05-12,0,3,19,5,0.010417100062408986,95.99600599101349,76.6915184154365
2365,MiddleEarth,LL,blue oak,2023-09-29,0,2,32.29,6,0.01583224323145836,63.16224336504757,19.39380147025356
2365,MiddleEarth,LL,blue oak,2023-07-28,0,1,27.38,8,0.012916243199617384,77.4218930803055,28.6292498077346
2365,MiddleEarth,LL,blue oak,2023-09-29,0,3,83.82,13,0.01601735332988565,62.43228699551569,7.544653574856402
2365,MiddleEarth,LL,blue oak,2023-07-28,0,3,27.1,18,0.013821004415919252,72.35364159555468,14.733914877682778
2365,MiddleEarth,LL,blue oak,2023-07-28,0,2,25.14,4,0.011554131380178531,86.54912836767035,15.49004113095323
2365,MiddleEarth,LL,blue oak,2023-05-12,0,2,38.88,8,0.013176928783382792,75.890218156228,28.93034982805385
2365,MiddleEarth,LL,blue oak,2023-05-12,0,1,27.62,4,0.010575001850070303,94.56263121063681,27.678474882674102
2365,MiddleEarth,LL,blue oak,2023-09-29,0,1,18.24,4,0.013383894713361589,74.71666666666667,37.2880915656029
2366,MiddleEarth,LL,blue oak,2023-05-12,0,3,10.31,6,0.013562578678857748,73.73229115779189,34.04535044196595
2366,MiddleEarth,LL,blue oak,2023-05-12,0,1,9.58,5,0.012214950253866699,81.86689091782796,47.56787479264406
2366,MiddleEarth,LL,blue oak,2023-05-12,0,2,10.21,5,0.011939095767240648,83.75843694493784,44.920187392779376
2367,MiddleEarth,LL,blue oak,2023-04-14,0,3,62.79,8,0.0070447720908262765,141.94923371647508,39.697616690498876
2367,MiddleEarth,LL,blue oak,2023-07-28,0,2,34.85,19,0.014193228326925465,70.4561342188046,35.204850461700694
2367,MiddleEarth,LL,blue oak,2023-09-29,0,3,30,6,0.014150235747963993,70.67020068156002,28.45009602392865
2367,MiddleEarth,LL,blue oak,2023-05-12,0,2,38.96,8,0.014029555328178206,71.27809660449545,36.479476135020356
2367,MiddleEarth,LL,blue oak,2023-09-29,0,2,39,6,0.01741029127013554,57.43729294841458,23.122141585056703
2367,MiddleEarth,LL,blue oak,2023-07-28,0,3,31.69,6,0.011350180993944315,88.10432190760059,21.59991259344965
2367,MiddleEarth,LL,blue oak,2023-07-28,0,1,28.43,6,0.012656364974245769,79.01162790697674,11.6197051092738
2367,MiddleEarth,LL,blue oak,2023-09-29,0,1,49,6,0.013889926867026104,71.9946195234435,35.864253325809145
2367,MiddleEarth,LL,blue oak,2023-05-12,0,3,31.88,7,0.011848076364205398,84.40188679245281,44.6047650987846
2367,MiddleEarth,LL,blue oak,2023-04-14,0,1,47.67,7,0.00871807880940301,114.70417070805044,27.57689770112962
2367,MiddleEarth,LL,blue oak,2023-04-14,0,2,83.65,8,0.008492869848352378,117.74582889598862,48.05072493149367
2367,MiddleEarth,LL,blue oak,2023-05-12,0,1,37.2,7,0.012011482561424923,83.25366955212645,40.799920831962574
2369,MiddleEarth,LL,blue oak,2023-09-29,0,1,22,7,0.015310467179183915,65.3147933565083,19.33103211330498
2369,MiddleEarth,LL,blue oak,2023-05-12,0,1,15.19,5,0.013214629451395572,75.67370721048799,34.66405503484586
2369,MiddleEarth,LL,blue oak,2023-05-12,0,2,33.72,9,0.013537690839694657,73.86784140969162,66.35100731851433
2369,MiddleEarth,LL,blue oak,2023-09-29,0,3,21,5,0.013593692702603593,73.56352845967089,22.04488334148848
2369,MiddleEarth,LL,blue oak,2023-04-14,0,3,17.6,6,0.00834067289061124,119.89440337909186,92.42705604511505
2369,MiddleEarth,LL,blue oak,2023-04-14,0,1,16.24,6,0.008021719086159205,124.66155810983398,97.24165442738462
2369,MiddleEarth,LL,blue oak,2023-07-28,0,1,27.9,5,0.01453134129037643,68.81677197013211,20.40754577893192
2369,MiddleEarth,LL,blue oak,2023-05-12,0,3,57.08,10,0.012506955521756872,79.95550941717336,22.28729858194384
2369,MiddleEarth,LL,blue oak,2023-07-28,0,2,34.07,5,0.014520383693045563,68.86870355078447,11.859445516837834
2369,MiddleEarth,LL,blue oak,2023-04-14,0,2,22.26,8,0.007885629340580217,126.81296023564063,53.47163626957643
2369,MiddleEarth,LL,blue oak,2023-09-29,0,2,52,11,0.016361500641817434,61.119088150395974,16.58958494118375
2369,MiddleEarth,LL,blue oak,2023-07-28,0,3,29.72,11,0.015493928283537456,64.54141142905094,33.295632378944255
2370,NA,NA,NA,2023-05-12,0,3,15.09,6,0.014657000205184323,68.22678488100794,38.767254026598955
2370,NA,NA,NA,2023-09-29,0,3,17,5,0.01815684029765312,55.07566204287516,28.932745638037577
2370,NA,NA,NA,2023-04-14,0,3,13.45,7,0.006678241721012958,149.7400126823082,94.18522549730173
2370,NA,NA,NA,2023-07-28,0,3,29.21,8,0.021806578549086877,45.857721226142274,8.157581234652588
2370,NA,NA,NA,2023-04-14,0,2,3.73,5,0.00730835859679515,136.82962962962964,22.52777708154637
2370,NA,NA,NA,2023-07-28,0,1,22.18,6,0.01956576622065135,51.10967741935484,12.927961936138333
2370,NA,NA,NA,2023-05-12,0,2,15.86,5,0.01650022225514891,60.60524425287356,108.25262896721608
2370,NA,NA,NA,2023-05-12,0,1,11.41,6,0.013670155712542072,73.15205627705627,34.25309799914637
2370,NA,NA,NA,2023-09-29,0,2,37,8,0.02002306578656786,49.942401960784316,14.720067848558308
2370,NA,NA,NA,2023-04-14,0,1,10.13,5,0.007256159298008774,137.8139534883721,64.15319410862429
2370,NA,NA,NA,2023-07-28,0,2,12.91,4,0.01886327388719733,53.01306687163721,18.570394094754153
2370,NA,NA,NA,2023-09-29,0,1,24,5,0.020442348349325092,48.91805887032618,10.24214907094605
2370,Weathertop,LL,blue oak,2023-05-12,0,3,15.09,6,0.014657000205184323,68.22678488100794,38.767254026598955
2370,Weathertop,LL,blue oak,2023-09-29,0,3,17,5,0.01815684029765312,55.07566204287516,28.932745638037577
2370,Weathertop,LL,blue oak,2023-04-14,0,3,13.45,7,0.006678241721012958,149.7400126823082,94.18522549730173
2370,Weathertop,LL,blue oak,2023-07-28,0,3,29.21,8,0.021806578549086877,45.857721226142274,8.157581234652588
2370,Weathertop,LL,blue oak,2023-04-14,0,2,3.73,5,0.00730835859679515,136.82962962962964,22.52777708154637
2370,Weathertop,LL,blue oak,2023-07-28,0,1,22.18,6,0.01956576622065135,51.10967741935484,12.927961936138333
2370,Weathertop,LL,blue oak,2023-05-12,0,2,15.86,5,0.01650022225514891,60.60524425287356,108.25262896721608
2370,Weathertop,LL,blue oak,2023-05-12,0,1,11.41,6,0.013670155712542072,73.15205627705627,34.25309799914637
2370,Weathertop,LL,blue oak,2023-09-29,0,2,37,8,0.02002306578656786,49.942401960784316,14.720067848558308
2370,Weathertop,LL,blue oak,2023-04-14,0,1,10.13,5,0.007256159298008774,137.8139534883721,64.15319410862429
2370,Weathertop,LL,blue oak,2023-07-28,0,2,12.91,4,0.01886327388719733,53.01306687163721,18.570394094754153
2370,Weathertop,LL,blue oak,2023-09-29,0,1,24,5,0.020442348349325092,48.91805887032618,10.24214907094605
2371,Weathertop,LL,blue oak,2023-07-28,0,1,23.89,7,0.017125698233831647,58.39177978883861,14.844086726485466
2371,Weathertop,LL,blue oak,2023-05-12,0,2,27.05,7,0.012356533995570174,80.92884302009776,34.87732670291835
2371,Weathertop,LL,blue oak,2023-05-12,0,1,25.77,6,0.012467717054062018,80.20714583622966,34.46097253443693
2371,Weathertop,LL,blue oak,2023-07-28,0,3,25.76,6,0.017837514934289127,56.06162089752176,15.631827952004686
2371,Weathertop,LL,blue oak,2023-09-29,0,2,33,7,0.017684700407213497,56.546052631578945,12.024664088366402
2371,Weathertop,LL,blue oak,2023-07-28,0,2,53.92,5,0.019663977499814963,50.854411321891,10.608162198201853
2371,Weathertop,LL,blue oak,2023-04-14,0,1,33.14,6,0.006766669956248561,147.78317938745747,35.95780767754201
2371,Weathertop,LL,blue oak,2023-05-12,0,3,36.01,8,0.01403104059758643,71.2705513924617,33.88012600829782
