"","tree_id","branch","year","date","sub_branch","notes_leaf_area","area_cm2","species","lwm_g","ldm_g","swm_g","sdm_g","l_cm","d_mm","length_new_cm","notes","week","dry_scan","area_mm2","lma_g_cm2","d_cm","r_mm","r_cm","area_stem_mm2","alas_cm2_per_mm2","sla_cm_g"
"972","2393","1",1,2022-07-19,NA,NA,53.78,"L",1.678,1.109,0.597,0.393,11.48,2.3125,11.48,NA,29,NA,537.8,0.0206210487169952,0.23125,2.3125,0.115625,16.8001575889235,3.20116044836731,48.4941388638413
"973","2393","2",1,2022-07-19,NA,NA,58.694,"L",1.65,1.079,0.459,0.303,10.28,1.88,10.28,NA,29,NA,586.94,0.0183834804238934,0.188,1.88,0.094,11.1036450748478,5.28601190008811,54.3966635773865
"974","2393","3",1,2022-07-19,NA,NA,83.246,"L",2.382,1.555,0.622,0.404,12.76,2.0375,12.76,NA,29,NA,832.46,0.0186795761958533,0.20375,2.0375,0.101875,13.0420273770668,6.38290333191454,53.5344051446945
"975","2383","1",0,2022-09-12,"a",NA,17.95,"B",0.4667,0.2755,0.1031,0.0647,13.53,1.4775,1.353,NA,37,NA,179.5,0.0153481894150418,0.14775,1.4775,0.073875,6.8581163977406,2.61733673781238,65.1542649727768
"976","2010","1",0,2022-09-12,NA,NA,18.253,"B",0.4459,0.2544,0.1641,0.0994,22.26,1.695,2.226,NA,37,NA,182.53,0.0139374349422013,0.1695,1.695,0.08475,9.02587423357981,2.02229717893605,71.749213836478
"977","2010","3",0,2022-09-12,NA,NA,11.86,"B",0.2617,0.1505,0.1477,0.0893,22.95,2.08,2.295,NA,37,NA,118.6,0.0126897133220911,0.208,2.08,0.104,13.5917864564909,0.872585810405824,78.8039867109635
"978","2382","1",0,2022-09-12,NA,NA,13.53,"B",0.2636,0.1545,0.0638,0.0406,23.47,1.155,2.347,NA,37,NA,135.3,0.0114190687361419,0.1155,1.155,0.05775,4.19096313970512,3.22837485059627,87.5728155339806
"979","2089","1",0,2022-09-12,NA,NA,21.39,"L",0.4967,0.3248,0.0599,0.0385,24.69,1.225,2.469,NA,37,NA,213.9,0.0151846657316503,0.1225,1.225,0.06125,4.71435247579318,4.53720847345025,65.8559113300493
"980","2089","1",1,2022-09-12,NA,NA,35.245,"L",0.7883,0.5026,0.1811,0.1021,53.01,1.3975,5.301,NA,37,NA,352.45,0.0142601787487587,0.13975,1.3975,0.069875,6.13555008741495,5.74439121152208,70.125348189415
"981","2011","1",0,2022-09-12,NA,NA,25.013,"B",0.599,0.3598,0.0745,0.0462,16.68,1.655,1.668,NA,37,NA,250.13,0.0143845200495742,0.1655,1.655,0.08275,8.60490081799878,2.90683187744367,69.5191773207337
"982","2011","2",0,2022-09-12,NA,NA,31.663,"B",0.7613,0.4346,0.1141,0.0658,18.62,1.6625,1.862,NA,37,NA,316.63,0.0137257998294539,0.16625,1.6625,0.083125,8.68306757021091,3.646522354453,72.8554993097101
"983","2380","1",0,2022-09-12,NA,NA,28.885,"L",0.7359,0.4457,0.0423,0.0274,13.3,1.3725,1.33,NA,37,NA,288.85,0.0154301540592003,0.13725,1.3725,0.068625,5.91799479615386,4.88087620806503,64.8081669284272
"984","2380","2",0,2022-09-12,NA,NA,10.162,"L",0.2505,0.1539,0.0142,0.0096,7.2,1.14,0.72,NA,37,NA,101.62,0.0151446565636686,0.114,1.14,0.057,4.0828138126053,2.48896973176337,66.0298895386615
"985","2383","1",0,2022-09-12,"b",NA,15.849,"B",0.4075,0.2395,0.0462,0.0285,14.41,1.64,1.441,NA,37,NA,158.49,0.0151113634929649,0.164,1.64,0.082,8.44962760109511,1.87570396569263,66.1753653444677
"986","2383","1",0,2022-09-12,"c",NA,19.219,"B",0.5174,0.3043,0.0492,0.0032,12.9,1.3625,1.29,NA,37,NA,192.19,0.0158332899734638,0.13625,1.3625,0.068125,5.83207223707818,3.29539813958624,63.1580676963523
"987","2382","2",0,2022-09-12,"a",NA,7.146,"B",0.1429,0.089,0.0431,0.0276,16.15,1.4175,1.615,NA,37,NA,71.46,0.0124545200111951,0.14175,1.4175,0.070875,6.31242175381206,1.13205363625847,80.2921348314607
"988","2382","2",0,2022-09-12,"b",NA,8.802,"B",0.1797,0.1091,0.0612,0.0391,17.57,1.365,1.757,NA,37,NA,88.02,0.012394910247671,0.1365,1.365,0.06825,5.85349397198484,1.50371727418306,80.6782768102658
"989","2382","3",0,2022-09-12,NA,NA,26.585,"B",0.611,0.3657,0.0965,0.0615,21.17,1.425,2.117,NA,37,NA,265.85,0.0137558773744593,0.1425,1.425,0.07125,6.37939658219577,4.16732204330986,72.6961990702762
"990","2042","1",0,2022-10-05,NA,NA,13.407,"B",0.4011,0.2504,0.11,0.0708,9.18,1.67,0.918,"Serpentine - LENGTH IN MM",40,NA,134.07,0.0186768106213172,0.167,1.67,0.0835,8.76158775159657,1.5302021026448,53.5423322683706
"991","2045","2",0,2022-10-05,NA,NA,8.234,"B",0.2163,0.1457,0.1673,0.115,10.94,0.955,1.094,"Serpentine - LENGTH IN MM",40,NA,82.34,0.0176949234879767,0.0955,0.955,0.04775,2.86521103989023,2.8737848226061,56.5133836650652
"992","2050","3",0,2022-10-05,NA,NA,40.298,"B",1.1214,0.6535,0.2489,0.1598,22.93,1.7875,2.293,"Serpentine - LENGTH IN MM",40,NA,402.98,0.0162166856915976,0.17875,1.7875,0.089375,10.0378794020715,4.01459296190426,61.6648814078041
"993","2045","3",0,2022-10-05,NA,NA,13.449,"B",0.3749,0.2296,0.11,0.0644,9.21,1.7975,0.921,"Serpentine - LENGTH IN MM",40,NA,134.49,0.017071901256599,0.17975,1.7975,0.089875,10.1505054987027,1.32495864385462,58.5757839721254
"994","2044","3",0,2022-10-05,NA,NA,11.323,"B",0.2887,0.1726,0.0852,0.0478,11.79,0.945,1.179,"Serpentine - LENGTH IN MM",40,NA,113.23,0.0152433100768348,0.0945,0.945,0.04725,2.80552077947202,4.03597081969605,65.6025492468134
"995","2045","1",0,2022-10-05,NA,NA,24.118,"B",0.6723,0.4075,0.0885,0.0535,6.92,1.6975,0.692,"Serpentine - LENGTH IN MM",40,NA,241.18,0.0168960942034995,0.16975,1.6975,0.084875,9.05251886627307,2.66423084627377,59.1852760736196
"996","2040","2",0,2022-10-05,NA,NA,15.525,"B",0.438,0.2621,0.158,0.1024,25.95,1.3475,2.595,"Serpentine - LENGTH IN MM",40,NA,155.25,0.0168824476650564,0.13475,1.3475,0.067375,5.70436649570975,2.72159932425035,59.2331171308661
"997","2049","3",0,2022-10-05,NA,NA,5.722,"B",0.1466,0.0884,0.0972,0.0573,16.33,1.2125,1.633,"Serpentine - LENGTH IN MM",40,NA,57.22,0.0154491436560643,0.12125,1.2125,0.060625,4.61863207462912,1.23889496014022,64.7285067873303
"998","2048","1",0,2022-10-05,NA,NA,7.056,"B",0.1899,0.1085,0.0889,0.0538,11.14,1.26,1.114,"Serpentine - LENGTH IN MM",40,NA,70.56,0.0153769841269841,0.126,1.26,0.063,4.98759249683916,1.41471060526129,65.0322580645161
"999","2043","1",0,2022-10-05,NA,NA,24.663,"B",0.6717,0.4322,0.2995,0.1855,30.89,1.5075,3.089,"Serpentine - LENGTH IN MM",40,NA,246.63,0.0175242265742205,0.15075,1.5075,0.075375,7.13944601986957,3.45446970694381,57.0638593243869
"1000","2052","2",0,2022-10-05,NA,NA,24.104,"B",0.618,0.376,0.0814,0.0508,6.26,1.0825,0.626,"Serpentine - LENGTH IN MM",40,NA,241.04,0.0155990706936608,0.10825,1.0825,0.054125,3.6813379064306,6.54761953742275,64.1063829787234
"1001","2051","2",0,2022-10-05,NA,NA,22.544,"B",0.6768,0.3927,0.2463,0.1627,11.27,1.9125,1.127,"Serpentine - LENGTH IN MM",40,NA,225.44,0.0174192689850958,0.19125,1.9125,0.095625,11.4908660043568,1.9619060905812,57.4076903488668
"1002","2042","2",0,2022-10-05,NA,NA,22.908,"B",0.7678,0.4577,0.1041,0.0654,8.67,1.505,0.867,"Serpentine - LENGTH IN MM",40,NA,229.08,0.0199799196787149,0.1505,1.505,0.07525,7.11578590019722,3.21932114334203,50.0502512562814
"1003","2040","3",0,2022-10-05,NA,NA,3.14,"B",0.0786,0.0486,0.0478,0.0332,9.67,1.055,0.967,"Serpentine - LENGTH IN MM",40,NA,31.4,0.0154777070063694,0.1055,1.055,0.05275,3.49667116326178,0.897996938628605,64.6090534979424
"1004","2041","3",0,2022-10-05,NA,NA,5.314,"B",0.1484,0.0886,0.0301,0.0192,6.3,1.14,0.63,"Serpentine - LENGTH IN MM",40,NA,53.14,0.0166729394053444,0.114,1.14,0.057,4.0828138126053,1.3015533511701,59.9774266365689
"1005","2051","3",0,2022-10-05,NA,NA,40.914,"B",1.2347,0.7264,0.2537,0.169,15.51,1.6675,1.551,"Serpentine - LENGTH IN MM",40,NA,409.14,0.0177543139267732,0.16675,1.6675,0.083375,8.73537508789318,4.68371416090705,56.3243392070485
"1006","2049","2",0,2022-10-05,NA,NA,21.883,"B",0.4722,0.2765,0.032,0.0206,5.17,0.93,0.517,"Serpentine - LENGTH IN MM",40,NA,218.83,0.0126353790613718,0.093,0.93,0.0465,2.71716348608981,8.05361919223019,79.1428571428571
"1007","2046","3",0,2022-10-05,NA,NA,31.472,"B",0.8555,0.52,0.0669,0.0429,7.17,1.42,0.717,"Serpentine - LENGTH IN MM",40,NA,314.72,0.0165226232841891,0.142,1.42,0.071,6.33470742669846,4.96818524993863,60.5230769230769
"1008","2042","3",0,2022-10-05,NA,NA,9.481,"B",0.2849,0.1712,0.0891,0.0561,8.86,1.635,0.886,"Serpentine - LENGTH IN MM",40,NA,94.81,0.01805716696551,0.1635,1.635,0.08175,8.39818402139258,1.12893453821078,55.3796728971963
"1009","2044","1",0,2022-10-05,NA,NA,9.205,"B",0.2242,0.1512,0.0985,0.0677,9,1.015,0.9,"Serpentine - LENGTH IN MM",40,NA,92.05,0.016425855513308,0.1015,1.015,0.05075,3.23654729154454,2.84408017891411,60.8796296296296
"1010","2052","3",0,2022-10-05,NA,NA,26.549,"B",0.6844,0.4016,0.0951,0.0604,7.63,1.3575,0.763,"Serpentine - LENGTH IN MM",40,NA,265.49,0.0151267467701232,0.13575,1.3575,0.067875,5.78934657698936,4.58583704515516,66.1080677290837
"1011","2048","2",0,2022-10-05,NA,NA,5.563,"B",0.1507,0.0864,0.13008,0.0815,17.32,1.75,1.732,"Serpentine - LENGTH IN MM",40,NA,55.63,0.0155311882078015,0.175,1.75,0.0875,9.62112750161874,0.578206660192793,64.3865740740741
"1012","2041","1",0,2022-10-05,NA,NA,6.293,"B",0.1758,0.1046,0.0529,0.0347,6.9,1.26,0.69,"Serpentine - LENGTH IN MM",40,NA,62.93,0.0166216430955029,0.126,1.26,0.063,4.98759249683916,1.26173098623998,60.1625239005736
"1013","2047","3",0,2022-10-05,NA,NA,7.864,"B",0.2428,0.1412,0.1057,0.0632,11.37,1.3875,1.137,"Serpentine - LENGTH IN MM",40,NA,78.64,0.0179552390640895,0.13875,1.3875,0.069375,6.04805673201247,1.30025235351641,55.6940509915014
"1014","2046","2",0,2022-10-05,NA,NA,29.059,"B",0.7858,0.4815,0.0805,0.0534,7.93,1.3525,0.793,"Serpentine - LENGTH IN MM",40,NA,290.59,0.0165697374307443,0.13525,1.3525,0.067625,5.74677799653321,5.05657257293218,60.3509865005192
"1015","2043","2",0,2022-10-05,NA,NA,10.296,"B",0.3661,0.2203,0.1622,0.0948,10.296,1.91,1.0296,"Serpentine - LENGTH IN MM",40,NA,102.96,0.0213966588966589,0.191,1.91,0.0955,11.4608441595609,0.898363144691294,46.7362687244666
"1016","2050","2",0,2022-10-05,NA,NA,28.859,"B",0.6957,0.4075,0.1965,0.1269,13.71,1.365,1.371,"Serpentine - LENGTH IN MM",40,NA,288.59,0.0141203783914897,0.1365,1.365,0.06825,5.85349397198484,4.93021777046681,70.8196319018405
"1017","2043","3",0,2022-10-05,NA,NA,21.522,"B",0.6245,0.388,0.1374,0.0853,13.85,1.0825,1.385,"Serpentine - LENGTH IN MM",40,NA,215.22,0.0180280643062912,0.10825,1.0825,0.054125,3.6813379064306,5.84624409576885,55.4690721649485
"1018","2009","7",0,2022-09-12,NA,NA,30.664,"L",0.6541,0.395,0.0917,0.0547,16.06,1.005,1.606,NA,37,NA,306.64,0.0128815549178189,0.1005,1.005,0.05025,3.17308711994203,9.66377500550953,77.6303797468354
"1019","2345","2",0,2022-09-12,NA,NA,37.995,"L",0.9982,0.6239,0.2398,0.1473,57.41,1.6,5.741,NA,37,NA,379.95,0.016420581655481,0.16,1.6,0.08,8.04247719318987,4.72429067404419,60.8991825613079
"1020","2011","7",0,2022-09-12,NA,NA,13.668,"B",0.3022,0.1896,0.1008,0.0599,12.17,1.1175,1.217,NA,37,NA,136.68,0.0138718173836699,0.11175,1.1175,0.055875,3.92324054075702,3.48385470072724,72.0886075949367
"1021","2343","3",0,2022-09-12,NA,NA,23.314,"B",0.4973,0.299,0.068,0.036,17.96,0.9025,1.796,NA,37,NA,233.14,0.0128249120700009,0.09025,0.9025,0.045125,2.55884685130297,9.11113534916263,77.9732441471572
"1022","2343","1",0,2022-09-12,NA,NA,14.461,"B",0.3545,0.2033,0.1036,0.0597,17.41,1.12,1.741,NA,37,NA,144.61,0.0140585021782726,0.112,1.12,0.056,3.94081382466304,3.6695466072256,71.1313330054107
"1023","2343","2",0,2022-09-12,NA,NA,21.371,"B",0.5117,0.2935,0.0596,0.0352,10.48,0.9375,1.048,NA,37,NA,213.71,0.0137335641757522,0.09375,0.9375,0.046875,2.76116541819415,7.73984776833,72.8143100511073
"1024","2345","1",0,2022-09-12,NA,NA,5.702,"L",0.1644,0.0963,0.0669,0.0392,23.92,0.9175,2.392,NA,37,NA,57.02,0.0168888109435286,0.09175,0.9175,0.045875,2.64461233074597,2.15608160550005,59.2107995846314
"1025","2345","3",0,2022-09-12,NA,NA,29.041,"L",0.8473,0.5266,0.2387,0.1455,53.86,1.7975,5.386,NA,37,NA,290.41,0.0181329844013636,0.17975,1.7975,0.089875,10.1505054987027,2.8610397781383,55.1481200151918
"1026","2346","3",0,2022-09-12,NA,NA,19.517,"B",0.3898,0.2394,0.0621,0.0368,16.11,0.935,1.611,NA,37,NA,195.17,0.0122662294410002,0.0935,0.935,0.04675,2.74645883758454,7.10624158385889,81.5246449456976
"1027","2346","2",0,2022-09-12,NA,NA,18.072,"B",0.3709,0.2184,0.0345,0.0187,9.46,0.8775,0.946,NA,37,NA,180.72,0.0120849933598938,0.08775,0.8775,0.043875,2.41904597821823,7.47071372876969,82.7472527472527
"1028","2346","1",0,2022-09-12,NA,NA,26.284,"B",0.5545,0.3307,0.0817,0.048,15.03,1.045,1.503,NA,37,NA,262.84,0.0125817988129661,0.1045,1.045,0.05225,3.43069771753639,7.66141530501111,79.479891140006
"1029","2347","7",0,2022-09-12,NA,NA,15.486,"B",0.2855,0.1691,0.0425,0.0188,9.17,0.7975,0.917,NA,37,NA,154.86,0.0109195402298851,0.07975,0.7975,0.039875,1.99807256263719,7.7504692720271,91.578947368421
"1030","2352","3",0,2022-09-12,NA,NA,3.436,"L",0.057,0.0404,0.0059,0.0043,6.28,0.5275,0.628,NA,37,NA,34.36,0.0117578579743888,0.05275,0.5275,0.026375,0.874167790815445,3.93059551736036,85.049504950495
"1031","2352","2",0,2022-09-12,NA,NA,12.657,"L",0.2312,0.1904,0.0214,0.0172,22.95,0.7125,2.295,NA,37,NA,126.57,0.0150430591767401,0.07125,0.7125,0.035625,1.59484914554894,7.93617379758102,66.4758403361345
"1032","2369","7",0,2022-09-12,NA,NA,18.165,"L",0.3692,0.2401,0.0752,0.0437,24.57,0.93,2.457,NA,37,NA,181.65,0.0132177263969171,0.093,0.93,0.0465,2.71716348608981,6.68528047465436,75.6559766763848
"1033","2370","6",0,2022-09-12,NA,NA,6.814,"B",0.1368,0.0698,0.0157,0.0102,5.85,0.525,0.585,"Guestimate: leaves scrambled in bag between b6 and b8",37,NA,68.14,0.0102436160845318,0.0525,0.525,0.02625,0.865901475145687,7.86925556265342,97.621776504298
"1034","2370","8",0,2022-09-12,NA,NA,5.651,"B",0.1261,0.0805,0.0092,0.057,4.26,0.7275,0.426,NA,37,NA,56.51,0.0142452663245443,0.07275,0.7275,0.036375,1.66270754686648,3.3986734532178,70.1987577639752
"1035","2370","7",0,2022-09-12,NA,NA,11.738,"B",0.2901,0.1852,0.038,0.023,9.85,0.8175,0.985,NA,37,NA,117.38,0.0157778156415062,0.08175,0.8175,0.040875,2.09954600534814,5.59073245839813,63.3801295896328
"1036","2372","7",0,2022-09-12,NA,NA,12.443,"B",0.2911,0.1752,0.0456,0.0296,5.02,0.73,0.502,NA,37,NA,124.43,0.014080205738166,0.073,0.73,0.0365,1.674154725098,7.43240741937494,71.0216894977169
"1037","2375","7",0,2022-09-12,NA,NA,11.759,"B",0.2605,0.1692,0.0173,0.0125,4.82,0.7825,0.482,NA,37,NA,117.59,0.0143889786546475,0.07825,0.7825,0.039125,1.92361681674712,6.11296381775492,69.4976359338062
"1038","2378","7",0,2022-09-12,NA,NA,45.138,"B",1.1824,0.72,0.5532,0.3491,86.81,1.7,8.681,NA,37,NA,451.38,0.0159510833444105,0.17,1.7,0.085,9.0792027688745,4.97158188324012,62.6916666666667
"1039","2365","7",0,2022-09-12,NA,NA,43.177,"L",1.1325,0.7121,0.0902,0.0589,14.87,1.5375,1.487,"Not sure Tree ID is correct",37,NA,431.77,0.0164925770664937,0.15375,1.5375,0.076875,7.426430508775,5.81396405029071,60.6333380143238
"1040","2046","1",0,2022-10-05,NA,NA,15.863,"B",0.4429,0.2668,0.0416,0.0232,5.1,1.32,0.51,"SERPENTINE",40,NA,158.63,0.016819012797075,0.132,1.32,0.066,5.47391103961486,2.8979279869912,59.4565217391304
"1041","2041","2",0,2022-10-05,NA,NA,15.384,"B",0.4536,0.2699,0.1361,0.0865,19.31,1.51,1.931,"SERPENTINE",40,NA,153.84,0.0175442017680707,0.151,1.51,0.0755,7.16314540945009,2.14765987853666,56.9988884772138
"1042","2047","2",0,2022-10-05,NA,NA,6.227,"B",0.1629,0.0973,0.0452,0.0284,10.58,0.8625,1.058,"SERPENTINE",40,NA,62.27,0.0156255018467962,0.08625,0.8625,0.043125,2.33705040995953,2.66446969798475,63.9979445015416
"1043","2044","2",0,2022-10-05,NA,NA,9.846,"B",0.2926,0.1864,0.1651,0.1027,17.59,1.1825,1.759,"SERPENTINE",40,NA,98.46,0.0189315458054032,0.11825,1.1825,0.059125,4.39290864246869,2.24133957733909,52.8218884120172
"1044","2040","1",0,2022-10-05,NA,NA,3.768,"B",0.0907,0.0557,0.0294,0.021,9.33,0.775,0.933,"SERPENTINE",40,NA,37.68,0.0147823779193206,0.0775,0.775,0.03875,1.88691908756237,1.99690597484374,67.6481149012567
"1045","2049","1",0,2022-10-05,NA,NA,28.675,"B",0.6729,0.4254,0.0865,0.0546,10.33,1.1575,1.033,"SERPENTINE",40,NA,286.75,0.0148352223190933,0.11575,1.1575,0.057875,4.20912547223369,6.81257904739599,67.4071462153267
"1046","2051","1",0,2022-10-05,NA,NA,17.163,"B",0.5515,0.3266,0.2904,0.1908,17.06,2.0725,1.706,"SERPENTINE",40,NA,171.63,0.0190293072306706,0.20725,2.0725,0.103625,13.4939454802856,1.27190376047352,52.5505205143907
"1047","2050","1",0,2022-10-05,NA,NA,19.157,"B",0.496,0.2923,0.1032,0.0719,10.59,1.5075,1.059,"SERPENTINE",40,NA,191.57,0.0152581301873989,0.15075,1.5075,0.075375,7.13944601986957,2.68326141085523,65.5388299692097
"1048","2047","1",0,2022-10-05,NA,NA,15.804,"B",0.4109,0.2577,0.0919,0.0562,13.75,1.3425,1.375,"SERPENTINE",40,NA,158.04,0.0163059984813971,0.13425,1.3425,0.067125,5.66211207451897,2.79118459543079,61.3271245634459
"1049","2052","1",0,2022-10-05,NA,NA,18.15,"B",0.3716,0.2533,0.0431,0.0293,5.82,1.105,0.582,"SERPENTINE",40,NA,181.5,0.0139559228650138,0.1105,1.105,0.05525,3.83596316984948,4.73153656496452,71.6541650217134
"1050","2048","3",0,2022-10-05,NA,NA,10.301,"B",0.2918,0.1642,0.1501,0.0957,22.16,1.475,2.216,"SERPENTINE",40,NA,103.01,0.0159401999805844,0.1475,1.475,0.07375,6.83492751696629,1.50711181273392,62.7344701583435
"1051","2092","1",1,2022-09-12,"c",NA,41.218,"L",1.5306,0.9323,0.567,0.302,55.74,2.7325,NA,NA,37,NA,412.18,0.0226187587947013,0.27325,2.7325,0.136625,23.456878262615,1.75718181842178,44.2110908505846
"1052","2092","1",1,2022-09-12,"b",NA,61.783,"L",2.2477,1.356,0.2692,0.1516,58.45,2.405,NA,NA,37,NA,617.83,0.0219477849893984,0.2405,2.405,0.12025,18.1710504481797,3.40007861274686,45.5626843657817
"1053","2026","2",0,2022-09-12,NA,NA,15.829,"B",0.4211,0.2529,0.0995,0.0658,29.85,1.495,NA,NA,37,NA,158.29,0.0159770042327374,0.1495,1.495,0.07475,7.02153812058953,2.25434936450519,62.5899565045473
"1054","2025","1",0,2022-09-12,NA,NA,16.851,"B",0.4304,0.2553,0.0757,0.0503,25.71,1.2325,NA,NA,37,NA,168.51,0.0151504361758946,0.12325,1.2325,0.061625,4.77225595538966,3.53103441171652,66.0047003525264
"1055","2030","1",0,2022-09-12,"b",NA,29.437,"L",0.7013,0.4028,0.0217,0.0175,18.74,0.815,NA,NA,37,NA,294.37,0.0136834595916703,0.0815,0.815,0.04075,2.08672438033068,14.1067983282656,73.0809334657398
"1056","2375","1",0,2022-09-12,NA,NA,14.897,"L",0.3942,0.2355,0.0805,0.0515,16.03,1.1475,NA,NA,37,NA,148.97,0.0158085520574612,0.11475,1.1475,0.057375,4.13671176156844,3.60116944535477,63.2569002123142
"1057","2030","1",1,2022-09-12,"a",NA,31.509,"L",0.842,0.4943,0.0497,0.0335,25.85,1.1,NA,NA,37,NA,315.09,0.0156875813259704,0.11,1.1,0.055,3.80132711084365,8.28894727583889,63.7446894598422
"1058","2004","3",0,2022-09-12,NA,NA,23.236,"B",0.6527,0.3996,0.2387,0.1393,32.69,1.4675,NA,NA,37,NA,232.36,0.0171974522292994,0.14675,1.4675,0.073375,6.76559649409239,3.43443479378194,58.1481481481481
"1059","2004","1",0,2022-09-12,NA,NA,13.311,"L",0.3782,0.2387,0.223,0.1304,30.39,1.4125,NA,NA,37,NA,133.11,0.0179325369994741,0.14125,1.4125,0.070625,6.26796821776376,2.12365467365899,55.7645580226225
"1060","2028","4",0,2022-09-12,NA,NA,23.729,"B",0.631,0.3825,0.1938,0.1197,37.03,1.595,NA,NA,37,NA,237.29,0.0161195162038013,0.1595,1.595,0.07975,7.99229025054877,2.96898626753085,62.0366013071895
"1061","2004","2",0,2022-09-12,NA,NA,23.251,"B",0.6183,0.4173,0.28,0.1652,34.52,1.4975,NA,NA,37,NA,232.51,0.0179476151563374,0.14975,1.4975,0.074875,7.0450411606292,3.30033557929184,55.7177090821951
"1062","2026","3",0,2022-09-12,NA,NA,6.778,"B",0.1739,0.1046,0.0514,0.0342,14.79,0.98,NA,NA,37,NA,67.78,0.0154322809088227,0.098,0.98,0.049,3.01718558450764,2.246464398744,64.7992351816444
"1063","2028","2",0,2022-09-12,NA,NA,17.167,"B",0.3957,0.2442,0.0556,0.0389,15.78,1.245,NA,NA,37,NA,171.67,0.0142249665055047,0.1245,1.245,0.06225,4.86954715288052,3.52537914944413,70.2989352989353
"1064","2028","3",0,2022-09-12,NA,NA,9.318,"B",0.2179,0.1343,0.0265,0.0179,8.79,1.5175,NA,NA,37,NA,93.18,0.0144129641553982,0.15175,1.5175,0.075875,7.23447919764066,1.28799872740512,69.3819806403574
"1065","2028","1",0,2022-09-12,NA,NA,37.344,"B",0.8887,0.5626,0.1847,0.1277,8.23,1.405,NA,NA,37,NA,373.44,0.0150653384747215,0.1405,1.405,0.07025,6.20158243800259,6.02168887914159,66.377532883043
"1066","2006","1",0,2022-09-12,NA,NA,13.628,"B",0.35,0.2065,0.0997,0.0596,20.85,1.1675,NA,NA,37,NA,136.28,0.015152626944526,0.11675,1.1675,0.058375,4.28216750142965,3.18250044993572,65.9951573849879
"1067","2029","1",0,2022-09-12,NA,NA,92.15,"L",3.0915,1.8582,0.1159,0.0633,25.74,1.495,NA,NA,37,NA,921.5,0.0201649484536082,0.1495,1.495,0.07475,7.02153812058953,13.1239051070285,49.5910020449898
"1068","2029","2",0,2022-09-12,"b",NA,60.604,"L",1.7751,1.0558,0.105,0.0637,47.57,1.0925,NA,NA,37,NA,606.04,0.017421292323939,0.10925,1.0925,0.054625,3.74966754664618,16.1624995405809,57.4010229210078
"1069","2082","1",0,2022-09-12,NA,NA,14.869,"L",0.4753,0.2922,0.0693,0.0381,26.85,1.3075,NA,NA,37,NA,148.69,0.019651624184545,0.13075,1.3075,0.065375,5.37072935589852,2.76852528114637,50.886379192334
"1070","2091","2",1,2022-09-12,NA,NA,19.349,"L",0.7151,0.4357,0.7985,0.4624,39.65,3.7775,NA,NA,37,NA,193.49,0.0225179595844746,0.37775,3.7775,0.188875,44.8289760053536,0.431618156919071,44.4089970162956
"1071","2091","2",0,2022-09-12,NA,NA,107.117,"L",4.1303,2.3783,1.8037,0.9884,130.3,4.12,NA,NA,37,NA,1071.17,0.0222028249484209,0.412,4.12,0.206,53.3266503390946,2.00869545187748,45.0393137955683
"1072","2007","3",0,2022-09-12,NA,NA,9.234,"B",0.2632,2.3273,0.127,0.0685,29.84,1.095,NA,NA,37,NA,92.34,0.252035954082738,0.1095,1.095,0.05475,3.7668481314705,2.4513863255738,3.96768787865767
"1073","2007","2",0,2022-09-12,NA,NA,15.278,"B",0.3904,0.2251,0.0675,0.038,21.85,0.7775,NA,NA,37,NA,152.78,0.0147336038748527,0.07775,0.7775,0.038875,1.89911239404911,8.04481085367762,67.8720568636162
"1074","2007","1",0,2022-09-12,NA,NA,6.725,"B",0.1678,0.0989,0.0929,0.0507,21.06,0.98,NA,NA,37,NA,67.25,0.0147063197026022,0.098,0.98,0.049,3.01718558450764,2.22889835962723,67.9979777553084
"1075","2005","3",0,2022-09-12,NA,NA,52.334,"B",1.558,0.9256,0.4919,0.3057,66.81,1.4925,NA,NA,37,NA,523.34,0.0176863988993771,0.14925,1.4925,0.074625,6.99807435045803,7.47834295252589,56.5406222990493
"1076","2005","2",0,2022-09-12,NA,NA,34.285,"B",0.9814,0.6031,0.2743,0.1668,40.04,1.4775,NA,NA,37,NA,342.85,0.0175907831413154,0.14775,1.4775,0.073875,6.8581163977406,4.99918607553747,56.8479522467252
"1077","2005","1",0,2022-09-12,NA,NA,25.994,"B",0.6499,0.3974,0.1138,0.0667,19.41,0.9875,NA,NA,37,NA,259.94,0.0152881434177118,0.09875,0.9875,0.049375,3.06354371110217,8.48494503466645,65.4101660795169
"1078","2372","1",0,2022-09-12,NA,NA,21.898,"B",0.5701,0.3416,0.0686,0.0404,11.07,1.53,NA,NA,37,NA,218.98,0.0155995981368161,0.153,1.53,0.0765,7.35415424278835,2.9776367583633,64.1042154566745
"1079","2087","2",0,2022-09-12,NA,NA,49.38,"B",1.3532,0.825,0.2461,0.1345,24.94,2.7675,NA,NA,37,NA,493.8,0.0167071688942892,0.27675,2.7675,0.138375,24.061634848431,2.05222963074016,59.8545454545455
"1080","2006","3",0,2022-09-12,NA,NA,5.568,"B",0.1652,0.0928,0.1444,0.0809,20.74,1.425,NA,NA,37,NA,55.68,0.0166666666666667,0.1425,1.425,0.07125,6.37939658219577,0.872809822725194,60
"1081","2006","2",0,2022-09-12,NA,NA,5.978,"B",0.1554,0.0869,0.1109,0.061,16.64,1.195,NA,NA,37,NA,59.78,0.0145366343258615,0.1195,1.195,0.05975,4.48627284914256,1.33250923450689,68.7917146144994
