"","time","type","year","notes","tree","lfm_wet_per_dry_g","lfm_percent","lfm_wet_wt_g","lfm_dry_wt_g","date_lfm","week"
"1615","pd","stem",0,NA,2381,0.972493666304741,97.2493666304741,0.545,0.2763,2022-09-12,37
"1616","pd","leaf",0,NA,2381,1.02199528672427,102.199528672427,1.287,0.6365,2022-09-12,37
"1617","pd","stem",0,NA,2367,0.652173913043478,65.2173913043478,0.475,0.2875,2022-09-12,37
"1618","pd","leaf",0,NA,2090,0.844242289771467,84.4242289771467,4.156,2.2535,2022-09-12,37
"1619","pd","leaf",0,NA,2027,0.648002770722697,64.8002770722697,2.855,1.7324,2022-09-12,37
"1620","pd","stem",1,NA,2027,0.546486090775988,54.6486090775988,0.845,0.5464,2022-09-12,37
"1621","pd","stem",1,NA,2383,0.427061310782241,42.7061310782241,0.27,0.1892,2022-09-12,37
"1622","pd","stem",0,NA,2020,0.71691526499524,71.691526499524,0.541,0.3151,2022-09-12,37
"1623","pd","leaf",0,NA,2379,0.786173998637086,78.6173998637086,2.359,1.3207,2022-09-12,37
"1624","pd","stem",0,NA,2376,0.634365056407289,63.4365056407289,1.13,0.6914,2022-09-12,37
"1625","pd","leaf",0,NA,2380,0.631840100635963,63.1840100635963,4.67,2.8618,2022-09-12,37
"1626","pd","stem",1,NA,2376,0.66189111747851,66.189111747851,0.29,0.1745,2022-09-12,37
"1627","pd","stem",1,NA,2382,0.785714285714286,78.5714285714286,0.125,0.07,2022-09-12,37
"1628","pd","stem",0,NA,2382,0.74074074074074,74.074074074074,0.235,0.135,2022-09-12,37
"1629","pd","stem",0,NA,2011,0.907520652290527,90.7520652290527,1.778,0.9321,2022-09-12,37
"1630","pd","leaf",0,NA,2371,0.798028496405665,79.8028496405664,4.177,2.3231,2022-09-12,37
"1631","pd","stem",0,NA,2382,0.578346649274417,57.8346649274417,0.968,0.6133,2022-09-12,37
"1632","pd","stem",1,NA,2382,0.631525076765609,63.1525076765609,0.797,0.4885,2022-09-12,37
"1633","pd","stem",0,NA,2379,0.683962264150943,68.3962264150943,0.357,0.212,2022-09-12,37
"1634","pd","stem",1,NA,2011,0.841614380193319,84.1614380193319,2.172,1.1794,2022-09-12,37
"1635","pd","leaf",0,NA,2369,0.629335260115607,62.9335260115607,2.255,1.384,2022-09-12,37
"1636","pd","stem",1,NA,2369,1514.94746716698,151494.746716698,404,0.2665,2022-09-12,37
"1637","pd","stem",0,NA,2383,0.505858028945555,50.5858028945555,0.437,0.2902,2022-09-12,37
"1638","pd","stem",0,NA,2371,0.722265321955004,72.2265321955004,0.444,0.2578,2022-09-12,37
"1639","pd","leaf",0,NA,2382,0.706666666666667,70.6666666666667,2.048,1.2,2022-09-12,37
"1640","pd","stem",1,NA,2371,0.666010240252068,66.6010240252068,0.423,0.2539,2022-09-12,37
"1641","pd","leaf",0,NA,2347,0.74888857019934,74.888857019934,2.439,1.3946,2022-09-12,37
"1642","pd","stem",0,NA,2347,0.556240369799692,55.6240369799692,0.606,0.3894,2022-09-12,37
"1643","pd","stem",1,NA,2347,0.543958423559983,54.3958423559983,0.713,0.4618,2022-09-12,37
"1644","pd","leaf",0,NA,2365,0.60802118804389,60.802118804389,0.425,0.2643,2022-09-12,37
"1645","pd","stem",0,NA,2365,0.412268188302425,41.2268188302425,0.198,0.1402,2022-09-12,37
"1646","pd","stem",1,NA,2020,0.641622066694113,64.1622066694113,1.595,0.9716,2022-09-12,37
"1647","pd","leaf",0,NA,2086,0.897003477680911,89.7003477680911,3.982,2.0991,2022-09-12,37
"1648","pd","stem",0,NA,2006,0.580968636654576,58.0968636654576,0.741,0.4687,2022-09-12,37
"1649","pd","stem",0,NA,2026,0.607751937984496,60.7751937984496,0.6222,0.387,2022-09-12,37
"1650","pd","stem",0,NA,2021,0.661461402474956,66.1461402474956,0.5639,0.3394,2022-09-12,37
"1651","pd","leaf",0,NA,2026,0.672545732818308,67.2545732818308,2.2949,1.3721,2022-09-12,37
"1652","pd","leaf",0,NA,2021,0.833051206093948,83.3051206093948,2.5989,1.4178,2022-09-12,37
"1653","pd","leaf",0,NA,2021,0.782204256562607,78.2204256562606,3.6594,2.0533,2022-09-12,37
"1654","pd","leaf",0,NA,2025,0.717184801381693,71.7184801381693,0.3977,0.2316,2022-09-12,37
"1655","pd","stem",1,NA,2021,0.703541969917516,70.3541969917516,1.0533,0.6183,2022-09-12,37
"1656","pd","leaf",0,NA,2024,0.627168234064786,62.7168234064786,1.5572,0.957,2022-09-12,37
"1657","pd","stem",1,NA,2024,0.65625,65.625,0.6625,0.4,2022-09-12,37
"1658","pd","stem",0,NA,2024,0.503589743589744,50.3589743589744,0.2932,0.195,2022-09-12,37
"1659","pd","stem",0,NA,2024,0.616326530612245,61.6326530612245,0.5148,0.3185,2022-09-12,37
"1660","pd","leaf",0,NA,2024,0.768818323789693,76.8818323789693,3.3979,1.921,2022-09-12,37
"1661","pd","stem",0,NA,2025,0.498800959232614,49.8800959232614,0.0625,0.0417,2022-09-12,37
"1662","pd","stem",1,NA,2025,0.504615384615385,50.4615384615385,0.0489,0.0325,2022-09-12,37
"1663","pd","stem",0,NA,2365,0.510339123242349,51.0339123242349,0.1826,0.1209,2022-09-12,37
"1664","pd","stem",1,NA,2365,0.584192439862543,58.4192439862543,0.1383,0.0873,2022-09-12,37
"1665","pd","stem",1,NA,2343,0.941062801932367,94.1062801932367,2.009,1.035,2022-09-12,37
"1666","pd","stem",0,NA,2375,0.876977152899824,87.6977152899825,1.068,0.569,2022-09-12,37
"1667","pd","stem",1,NA,2010,0.455743879472693,45.5743879472693,0.3092,0.2124,2022-09-12,37
"1668","pd","stem",0,NA,2352,0.4,40,0.0203,0.0145,2022-09-12,37
"1669","pd","stem",0,NA,2010,0.41859243697479,41.859243697479,0.2701,0.1904,2022-09-12,37
"1670","pd","stem",0,NA,2343,0.724036577400392,72.4036577400392,0.5279,0.3062,2022-09-12,37
"1671","pd","stem",0,NA,2345,0.952941176470588,95.2941176470588,0.083,0.0425,2022-09-12,37
"1672","pd","leaf",0,NA,2345,0.770395290159798,77.0395290159798,0.2105,0.1189,2022-09-12,37
"1673","pd","stem",0,NA,2370,0.610715303505272,61.0715303505272,0.5652,0.3509,2022-09-12,37
"1674","pd","stem",1,NA,2370,0.876267748478702,87.6267748478702,0.555,0.2958,2022-09-12,37
"1675","pd","stem",1,NA,2301,0.653462258265752,65.3462258265752,0.5301,0.3206,2022-09-12,37
"1676","pd","stem",1,NA,2384,0.672413793103448,67.2413793103448,0.8148,0.4872,2022-09-12,37
"1677","pd","stem",0,NA,2343,0.977324263038549,97.7324263038549,1.3952,0.7056,2022-09-12,37
"1678","pd","stem",0,NA,2093,1.17746580273578,117.746580273578,0.6049,0.2778,2022-09-12,37
"1679","pd","stem",1,NA,2375,0.823478710567144,82.3478710567144,1.0578,0.5801,2022-09-12,37
"1680","pd","stem",0,NA,2010,0.488363766559255,48.8363766559255,0.4157,0.2793,2022-09-12,37
"1681","pd","stem",0,NA,2384,0.635541078537821,63.5541078537821,0.4519,0.2763,2022-09-12,37
"1682","pd","leaf",0,NA,2365,0.674458874458874,67.4458874458874,0.3868,0.231,2022-09-12,37
"1683","pd","leaf",0,NA,2352,0.551219512195122,55.1219512195122,0.2226,0.1435,2022-09-12,37
"1684","pd","stem",0,NA,2006,1.40022296544036,140.022296544036,0.6459,0.2691,2022-09-12,37
"1685","pd","stem",0,NA,2343,0.681490384615385,68.1490384615385,0.8394,0.4992,2022-09-12,37
"1686","pd","stem",0,NA,2354,0.730521801286633,73.0521801286634,0.4842,0.2798,2022-09-12,37
"1687","pd","leaf",0,NA,2025,0.768094001393552,76.8094001393552,2.79129,1.5787,2022-09-12,37
"1688","pd","stem",0,NA,2025,0.627727147196907,62.7727147196907,0.5894,0.3621,2022-09-12,37
"1689","pd","stem",1,NA,2025,0.573660714285714,57.3660714285714,0.141,0.0896,2022-09-12,37
"1690","pd","leaf",0,NA,2030,0.589303733602422,58.9303733602422,0.315,0.1982,2022-09-12,37
"1691","pd","leaf",0,NA,2375,0.879476348137154,87.9476348137154,4.9387,2.6277,2022-09-12,37
"1692","pd","leaf",0,NA,2384,0.76987117160914,76.987117160914,2.9125,1.6456,2022-09-12,37
"1693","pd","stem",1,NA,2030,0.633802816901409,63.3802816901409,0.8584,0.5254,2022-09-12,37
"1694","pd","stem",1,NA,2011,0.509433962264151,50.9433962264151,1.48,0.9805,2022-08-18,33
"1695","pd","stem",0,NA,2011,0.493975903614458,49.3975903614458,0.62,0.415,2022-08-18,33
"1696","pd","stem",0,NA,2383,0.69971671388102,69.971671388102,0.12,0.0706,2022-08-18,33
"1697","pd","stem",0,NA,2375,1.10297316896302,110.297316896302,0.29,0.1379,2022-08-18,33
"1698","pd","stem",1,NA,2377,1.02472591555867,102.472591555867,0.868,0.4287,2022-08-18,33
"1699","pd","leaf",0,"Could be 2.0060 or 2.0068",2360,0.62945983655571,62.945983655571,3.27,2.0068,2022-08-18,33
"1700","pd","stem",1,NA,2360,0.486374896779521,48.6374896779521,0.54,0.3633,2022-08-18,33
"1701","pd","leaf",0,NA,2367,0.551806461881267,55.1806461881267,1.95,1.2566,2022-08-18,33
"1702","pd","stem",0,NA,2370,1.88888888888889,188.888888888889,0.13,0.045,2022-08-18,33
"1703","pd","stem",1,NA,2343,0.508184660658451,50.8184660658451,0.82,0.5437,2022-08-18,33
"1704","pd","stem",1,NA,2376,0.437646272149783,43.7646272149783,1.29,0.8973,2022-08-18,33
"1705","pd","leaf",0,NA,2383,0.567546278062229,56.7546278062229,1.99,1.2695,2022-08-18,33
"1706","pd","stem",1,NA,2010,0.569100784550392,56.9100784550392,1.04,0.6628,2022-08-18,33
"1707","pd","stem",1,NA,2369,0.363918164910105,36.3918164910105,0.22,0.1613,2022-08-18,33
"1708","pd","stem",0,NA,2369,0.458670988654781,45.8670988654781,0.27,0.1851,2022-08-18,33
"1709","pd","leaf",0,NA,2369,0.505836229172235,50.5836229172236,1.69,1.1223,2022-08-18,33
"1710","pd","leaf",0,NA,2345,0.55054235709057,55.054235709057,2.33,1.5027,2022-08-18,33
"1711","pd","stem",1,NA,2370,0.47983133105259,47.983133105259,1.86,1.2569,2022-08-18,33
"1712","pd","stem",1,NA,2383,0.284198771635957,28.4198771635957,0.69,0.5373,2022-08-18,33
"1713","md","stem",1,NA,2381,0.515106303618053,51.5106303618053,1.6248,1.0724,2022-08-18,33
"1714","md","stem",0,NA,2371,0.498439937597504,49.8439937597504,0.3842,0.2564,2022-08-18,33
"1715","md","leaf",0,NA,2010,0.643712330998534,64.3712330998534,4.0363,2.4556,2022-08-18,33
"1716","md","stem",0,NA,2352,0.553014553014553,55.3014553014553,0.2241,0.1443,2022-08-18,33
"1717","md","stem",0,NA,2381,0.478908815357414,47.8908815357414,0.5855,0.3959,2022-08-18,33
"1718","md","stem",1,NA,2367,0.450324976787372,45.0324976787372,1.4058,0.9693,2022-08-18,33
"1719","md","leaf",1,NA,2377,0.523333078744367,52.3333078744367,1.9945,1.3093,2022-08-18,33
"1720","md","leaf",1,NA,2354,0.616709923242587,61.6709923242587,2.9277,1.8109,2022-08-18,33
"1721","md","leaf",1,NA,2345,0.570412939155163,57.0412939155163,2.6507,1.6879,2022-08-18,33
"1722","md","leaf",0,NA,2346,0.592234962784148,59.2234962784148,2.3745,1.4913,2022-08-18,33
"1723","md","stem",1,NA,2367,0.419646148175452,41.9646148175452,0.7703,0.5426,2022-08-18,33
"1724","md","stem",0,NA,2382,0.446339434276206,44.6339434276206,0.3477,0.2404,2022-08-18,33
"1725","md","stem",1,NA,2011,0.541185059009612,54.1185059009612,1.2667,0.8219,2022-08-18,33
"1726","md","leaf",0,"*Y0 and Y1 leaves may have crossover",2352,0.53924447054218,53.924447054218,0.7864,0.5109,2022-08-18,33
"1727","md","stem",1,NA,2343,0.542442658302294,54.2442658302294,0.7868,0.5101,2022-08-18,33
"1728","md","leaf",1,NA,2301,0.54487927475092,54.487927475092,3.4423,2.2282,2022-08-18,33
"1729","md","leaf",0,"*Y0 and Y1 leaves may have crossover",2331,0.563169642857143,56.3169642857143,0.7003,0.448,2022-08-18,33
"1730","md","leaf",0,NA,2382,0.478359307195955,47.8359307195955,3.9178,2.6501,2022-08-18,33
"1731","md","stem",1,NA,2360,0.45826259196378,45.826259196378,1.0307,0.7068,2022-08-18,33
"1732","md","leaf",0,NA,2345,0.646264246517518,64.6264246517518,0.78,0.4738,2022-08-18,33
"1733","md","stem",1,NA,2382,0.45452380952381,45.452380952381,0.6109,0.42,2022-08-18,33
"1734","md","leaf",0,NA,2343,0.61590174531351,61.590174531351,2.4998,1.547,2022-08-18,33
"1735","md","stem",0,NA,2347,0.496696463272445,49.6696463272445,0.3851,0.2573,2022-08-18,33
"1736","md","stem",1,NA,2346,0.470055091523014,47.0055091523014,0.8272,0.5627,2022-08-18,33
"1737","md","leaf",0,NA,2384,0.584344766930519,58.4344766930519,2.7021,1.7055,2022-08-18,33
"1738","md","stem",0,NA,2360,0.428869746802401,42.8869746802402,0.5474,0.3831,2022-08-18,33
"1739","md","leaf",0,NA,2360,0.648404867122707,64.8404867122707,2.723,1.6519,2022-08-18,33
"1740","md","leaf",0,NA,2383,0.627397401526088,62.7397401526088,3.1565,1.9396,2022-08-18,33
"1741","md","stem",1,NA,2331,0.464516129032258,46.4516129032258,0.4086,0.279,2022-08-18,33
"1742","md","leaf",0,NA,2371,0.616343616343616,61.6343616343616,3.5524,2.1978,2022-08-18,33
"1743","md","leaf",1,NA,2380,0.520235212729159,52.0235212729159,3.516,2.3128,2022-08-18,33
"1744","md","stem",1,NA,2010,0.520012037315679,52.0012037315679,0.5051,0.3323,2022-08-18,33
"1745","md","leaf",0,NA,2365,0.567483116621308,56.7483116621308,1.5551,0.9921,2022-08-18,33
"1746","md","stem",1,NA,2352,0.490596453519613,49.0596453519613,0.2774,0.1861,2022-08-18,33
"1747","md","leaf",0,NA,2367,0.580503443362622,58.0503443362622,1.3311,0.8422,2022-08-18,33
"1748","md","leaf",0,NA,2011,0.593693460842595,59.3693460842595,3.083,1.9345,2022-08-18,33
"1749","md","bulk",3,"LFM + bulk; No year available",2382,0.600981118104406,60.0981118104406,1.7297,1.0804,2022-08-18,33
"1750","md","bulk",3,"LFM + bulk (but LFM might be crossed out); No year available",2371,0.627550691985838,62.7550691985838,2.5284,1.5535,2022-08-18,33
"1751","md","stem",0,"No LFM label",2331,0.497777777777778,49.7777777777778,0.1011,0.0675,2022-08-18,33
"1752","md","leaf",3,"No year available",2370,0.578995854444956,57.8995854444956,2.0568,1.3026,2022-08-18,33
"1753","md","leaf",1,"No LFM label",2331,0.532675550999487,53.2675550999487,2.3922,1.5608,2022-08-18,33
"1754","pd","stem",1,NA,2330,0.489929182378369,48.9929182378369,1.62,1.0873,2022-08-18,33
"1755","pd","stem",0,NA,2330,0.453957996768982,45.3957996768982,0.27,0.1857,2022-08-18,33
"1756","pd","leaf",1,NA,2352,0.404402102496715,40.4402102496715,1.71,1.2176,2022-08-18,33
"1757","pd","stem",1,NA,2352,0.458080194410693,45.8080194410693,0.6,0.4115,2022-08-18,33
"1758","pd","leaf",0,NA,2371,0.650418361863821,65.0418361863821,2.15,1.3027,2022-08-18,33
"1759","pd","leaf",0,NA,2352,0.556866601114389,55.6866601114389,0.95,0.6102,2022-08-18,33
"1760","pd","stem",0,NA,2381,0.492537313432836,49.2537313432836,0.34,0.2278,2022-08-18,33
"1761","pd","stem",1,NA,2371,0.590080233406273,59.0080233406273,1.09,0.6855,2022-08-18,33
"1762","pd","leaf",0,NA,2381,0.616524472384374,61.6524472384374,1.8,1.1135,2022-08-18,33
"1763","pd","stem",0,NA,2352,0.420454545454545,42.0454545454545,0.05,0.0352,2022-08-18,33
"1764","pd","stem",0,NA,2377,0.754385964912281,75.4385964912281,0.18,0.1026,2022-08-18,33
"1765","pd","leaf",0,NA,2365,0.548451548451549,54.8451548451549,1.24,0.8008,2022-08-18,33
"1766","pd","stem",0,NA,2371,0.688888888888889,68.8888888888889,0.19,0.1125,2022-08-18,33
"1767","pd","stem",0,NA,2009,0.38217000691085,38.217000691085,0.2,0.1447,2022-08-18,33
"1768","pd","stem",1,NA,2365,0.406365655070318,40.6365655070318,0.38,0.2702,2022-08-18,33
"1769","pd","stem",0,NA,2365,0.520912547528517,52.0912547528517,0.28,0.1841,2022-08-18,33
"1770","pd","leaf",0,NA,2011,0.4401977076143,44.01977076143,3.38,2.3469,2022-08-18,33
"1771","pd","stem",1,NA,2347,0.371715610510046,37.1715610510046,0.71,0.5176,2022-08-18,33
"1772","pd","stem",1,NA,2380,0.582278481012658,58.2278481012658,0.6,0.3792,2022-08-18,33
"1773","pd","leaf",1,NA,2330,0.518515229553326,51.8515229553326,5.13,3.3783,2022-08-18,33
"1774","pd","leaf",0,NA,2370,0.514886674823749,51.4886674823749,2.6,1.7163,2022-08-18,33
"1775","pd","leaf",1,NA,2380,0.552106430155211,55.2106430155211,3.5,2.255,2022-08-18,33
"1776","pd","stem",1,NA,2345,0.526851526851527,52.6851526851527,0.87,0.5698,2022-08-18,33
"1777","pd","leaf",0,NA,2379,0.633127935536692,63.3127935536692,3.79,2.3207,2022-08-18,33
"1778","pd","leaf",0,NA,2354,0.723680721294086,72.3680721294086,1.95,1.1313,2022-08-18,33
"1779","pd","leaf",0,NA,2009,0.550387596899225,55.0387596899225,1.7,1.0965,2022-08-18,33
"1780","pd","leaf",0,NA,2377,0.509271237602415,50.9271237602415,1.4,0.9276,2022-08-18,33
"1781","pd","leaf",1,NA,2377,0.449397488834583,44.9397488834583,1.72,1.1867,2022-08-18,33
"1782","pd","stem",0,NA,2012,0.626788780767029,62.6788780767029,0.5684,0.3494,2022-09-16,37
"1783","pd","stem",1,NA,1478,0.707934336525308,70.7934336525308,0.9988,0.5848,2022-09-16,37
"1784","pd","stem",0,NA,1478,0.709109624292331,70.9109624292332,1.6604,0.9715,2022-09-16,37
"1785","pd","leaf",0,NA,1478,0.713964856652134,71.3964856652134,3.8919,2.2707,2022-09-16,37
"1786","pd","leaf",0,NA,2012,0.701974784219802,70.1974784219802,3.7663,2.2129,2022-09-16,37
"1787","pd","stem",1,NA,2012,0.644524886877828,64.4524886877828,0.9086,0.5525,2022-09-16,37
"1788","pd","leaf",0,NA,2015,0.734324458820602,73.4324458820602,2.7881,1.6076,2022-09-16,37
"1789","pd","stem",0,NA,2015,0.568660022148394,56.8660022148394,0.5666,0.3612,2022-09-16,37
"1790","pd","stem",1,NA,2015,0.569258266309205,56.9258266309205,1.0536,0.6714,2022-09-16,37
"1791","pd","leaf",0,NA,2086,0.685065657689739,68.5065657689739,3.7855,2.2465,2022-09-16,37
"1792","pd","stem",0,NA,2086,0.543684925305568,54.3684925305568,1.364,0.8836,2022-09-16,37
"1793","pd","stem",1,NA,2086,0.598993710691824,59.8993710691824,0.6356,0.3975,2022-09-16,37
"1794","pd","leaf",0,NA,2006,0.854016006171054,85.4016006171054,1.9228,1.0371,2022-09-16,37
"1795","pd","stem",0,NA,2006,0.619324373410824,61.9324373410824,0.8916,0.5506,2022-09-16,37
"1796","pd","stem",1,NA,2006,0.582570080488482,58.2570080488482,0.5702,0.3603,2022-09-16,37
"1797","md","stem",1,NA,2347,5.50043898156277,550.043898156277,2.2212,0.3417,2022-08-18,33
"1798","md","stem",0,NA,2377,0.50053552302749,50.053552302749,0.4203,0.2801,2022-08-18,33
"1799","md","leaf",0,NA,2380,0.49591887212466,49.591887212466,0.6048,0.4043,2022-08-18,33
"1800","md","stem",0,NA,2367,0.433962264150943,43.3962264150943,0.0456,0.0318,2022-08-18,33
"1801","md","stem",1,NA,2369,0.52778603268945,52.778603268945,0.5141,0.3365,2022-08-18,33
"1802","md","stem",1,NA,2377,0.49605343047966,49.605343047966,0.4928,0.3294,2022-08-18,33
"1803","md","stem",1,NA,2375,0.440998217468806,44.0998217468806,0.4042,0.2805,2022-08-18,33
"1804","md","stem",0,NA,2370,0.445699937225361,44.5699937225361,0.4606,0.3186,2022-08-18,33
"1805","md","leaf",1,NA,2352,0.492414995640802,49.2414995640802,0.8559,0.5735,2022-08-18,33
"1806","md","stem",1,NA,2383,0.427780852241284,42.7780852241284,1.032,0.7228,2022-08-18,33
"1807","md","leaf",0,NA,2375,0.596007604562738,59.6007604562738,1.3432,0.8416,2022-08-18,33
"1808","md","stem",0,NA,2380,0.453740949316171,45.3740949316171,0.1807,0.1243,2022-08-18,33
"1809","md","stem",0,NA,2346,0.451492537313433,45.1492537313433,0.5057,0.3484,2022-08-18,33
"1810","md","stem",0,NA,2375,0.45002888503755,45.002888503755,0.251,0.1731,2022-08-18,33
"1811","md","stem",1,NA,2380,0.406455469216976,40.6455469216976,0.2353,0.1673,2022-08-18,33
"1812","md","stem",1,NA,2370,0.478545826932924,47.8545826932924,1.4438,0.9765,2022-08-18,33
"1813","md","stem",0,NA,2009,0.465961835997937,46.5961835997937,0.5685,0.3878,2022-08-18,33
"1814","md","leaf",0,NA,2381,0.627759529447712,62.7759529447712,2.1309,1.3091,2022-08-18,33
"1815","md","leaf",0,NA,2301,0.490996844254687,49.0996844254687,0.8032,0.5387,2022-08-18,33
"1816","md","leaf",0,NA,2369,0.560326497016256,56.0326497016256,2.2748,1.4579,2022-08-18,33
"1817","md","leaf",0,NA,2379,0.611705565529623,61.1705565529623,2.2443,1.3925,2022-08-18,33
"1818","md","stem",0,NA,2301,0.484358144552319,48.4358144552319,0.2752,0.1854,2022-08-18,33
"1819","md","stem",0,NA,2343,0.514605120807789,51.4605120807789,0.42,0.2773,2022-08-18,33
"1820","md","stem",0,NA,2365,0.36580766813325,36.580766813325,0.2173,0.1591,2022-08-18,33
"1821","md","leaf",0,NA,2354,0.663178187827045,66.3178187827045,0.6039,0.3631,2022-08-18,33
"1822","md","stem",0,NA,2010,0.438275942843757,43.8275942843757,0.614,0.4269,2022-08-18,33
"1823","md","stem",0,NA,2011,0.474358974358974,47.4358974358974,0.4945,0.3354,2022-08-18,33
"1824","md","leaf",0,NA,2009,0.602371633857118,60.2371633857118,2.7431,1.7119,2022-08-18,33
"1825","md","stem",0,NA,2384,0.413182488932612,41.3182488932612,0.2873,0.2033,2022-08-18,33
"1826","md","stem",1,NA,2009,0.477892325315006,47.7892325315006,0.6451,0.4365,2022-08-18,33
"1827","md","stem",1,NA,2354,0.571378463696948,57.1378463696948,0.448,0.2851,2022-08-18,33
"1828","md","stem",0,NA,2379,0.38562520511979,38.562520511979,0.4222,0.3047,2022-08-18,33
"1829","md","stem",1,NA,2301,0.521343596920924,52.1343596920924,0.4348,0.2858,2022-08-18,33
"1830","md","stem",0,NA,2369,0.413410770855333,41.3410770855333,0.5354,0.3788,2022-08-18,33
"1831","md","stem",1,NA,2380,0.447160035194056,44.7160035194056,1.4803,1.0229,2022-08-18,33
"1832","md","leaf",0,NA,2377,0.49156494308051,49.156494308051,1.0875,0.7291,2022-08-18,33
"1833","md","stem",1,NA,2384,0.401048255919031,40.1048255919031,0.7752,0.5533,2022-08-18,33
"1834","md","stem",1,NA,2379,0.472522383451682,47.2522383451682,0.9539,0.6478,2022-08-18,33
"1835","md","leaf",0,NA,2347,0.633377425044092,63.3377425044092,2.2227,1.3608,2022-08-18,33
"1836","md","stem",1,NA,2345,0.520121232530729,52.0121232530729,0.9028,0.5939,2022-08-18,33
"1837","md","stem",0,NA,2383,0.421258741258741,42.1258741258741,0.5081,0.3575,2022-08-18,33
"1838","md","leaf",1,"no Y0 growth",2376,0.52040111605293,52.040111605293,5.5037,3.6199,2022-08-18,33
"1839","md","stem",1,"no Y0 growth",2376,0.437540621344079,43.7540621344079,1.1059,0.7693,2022-08-18,33
"1840","pd","stem",1,"no Y0 growth",2380,0.582278481012658,58.2278481012658,0.6,0.3792,2022-08-18,33
"1841","pd","stem",1,NA,2347,0.371715610510046,37.1715610510046,0.71,0.5176,2022-08-18,33
"1842","pd","leaf",0,NA,2011,0.4401977076143,44.01977076143,3.38,2.3469,2022-08-18,33
"1843","pd","leaf",0,NA,2370,0.567325059721494,56.7325059721494,2.69,1.7163,2022-08-18,33
"1844","pd","leaf",1,NA,2330,0.518515229553326,51.8515229553326,5.13,3.3783,2022-08-18,33
"1845","pd","leaf",0,NA,2379,0.633127935536692,63.3127935536692,3.79,2.3207,2022-08-18,33
"1846","pd","stem",1,NA,2345,0.526851526851527,52.6851526851527,0.87,0.5698,2022-08-18,33
"1847","pd","leaf",1,"no Y0 leaf growth",2380,0.552106430155211,55.2106430155211,3.5,2.255,2022-08-18,33
"1848","pd","leaf",0,NA,2009,0.550387596899225,55.0387596899225,1.7,1.0965,2022-08-18,33
"1849","pd","leaf",0,NA,2354,0.723680721294086,72.3680721294086,1.95,1.1313,2022-08-18,33
"1850","pd","leaf",0,NA,2377,0.509271237602415,50.9271237602415,1.4,0.9276,2022-08-18,33
"1851","pd","leaf",1,NA,2377,0.449397488834583,44.9397488834583,1.72,1.1867,2022-08-18,33
"1852","pd","leaf",1,NA,2354,0.536958980158322,53.6958980158322,2.99,1.9454,2022-08-18,33
"1853","NA","leaf",0,"time of day not listed",2384,0.507286883609503,50.7286883609503,1.51,1.0018,2022-08-18,33
"1854","pd","leaf",0,NA,2090,0.708843333083027,70.8843333083027,6.827,3.9951,2022-09-16,37
"1855","pd","stem",0,NA,2090,0.563905104955906,56.3905104955906,1.2591,0.8051,2022-09-16,37
"1856","pd","stem",1,NA,2090,0.689550540489285,68.9550540489285,0.8909,0.5273,2022-09-16,37
"1857","pd","stem",0,NA,2093,0.651597817614965,65.1597817614965,0.6357,0.3849,2022-09-16,37
"1858","pd","stem",1,NA,2013,0.590344827586207,59.0344827586207,0.9224,0.58,2022-09-16,37
"1859","pd","leaf",0,NA,2088,0.634721266345492,63.4721266345492,2.8503,1.7436,2022-09-16,37
"1860","pd","stem",0,NA,2088,0.541962556488057,54.1962556488057,0.9554,0.6196,2022-09-16,37
"1861","pd","stem",1,NA,2088,0.590763992338796,59.0763992338796,0.7475,0.4699,2022-09-16,37
"1862","pd","leaf",0,NA,2091,0.707327688533671,70.7327688533671,4.3151,2.5274,2022-09-16,37
"1863","pd","stem",0,NA,2091,0.753724394785847,75.3724394785847,0.7534,0.4296,2022-09-16,37
"1864","pd","leaf",1,NA,2091,0.633879059941907,63.3879059941907,2.475,1.5148,2022-09-16,37
"1865","pd","stem",1,NA,2091,0.738741258741259,73.8741258741259,0.6216,0.3575,2022-09-16,37
"1866","pd","leaf",0,NA,2087,0.659543358452368,65.9543358452368,4.4265,2.6673,2022-09-15,37
"1867","pd","stem",0,NA,2087,0.691649694501018,69.1649694501018,1.2459,0.7365,2022-09-15,37
"1868","pd","stem",1,NA,2087,0.679095781869028,67.9095781869028,1.441,0.8582,2022-09-15,37
"1869","pd","stem",1,NA,2007,0.795484727755644,79.5484727755644,0.8112,0.4518,2022-09-16,37
"1870","pd","leaf",0,NA,2089,0.57910152221443,57.910152221443,3.8279,2.4241,2022-09-16,37
"1871","pd","stem",1,NA,2089,0.585128561501042,58.5128561501042,0.9124,0.5756,2022-09-16,37
"1872","pd","stem",1,NA,2085,0.588187438984705,58.8187438984705,0.9761,0.6146,2022-09-16,37
"1873","pd","stem",0,NA,2085,0.477933403805497,47.7933403805497,1.1185,0.7568,2022-09-16,37
"1874","pd","stem",0,NA,2089,0.642023346303502,64.2023346303502,0.4642,0.2827,2022-09-16,37
"1875","pd","leaf",1,NA,2089,0.522443044110519,52.2443044110519,3.1408,2.063,2022-09-16,37
"1876","pd","leaf",1,NA,2093,-0.33845996453417,-33.845996453417,1.9399,2.9324,2022-09-16,37
"1877","pd","leaf",0,NA,2085,0.635322899350751,63.5322899350751,5.2139,3.1883,2022-09-16,37
