"","tree","plot","site","species","date_lfm","date_wp","week","time","mpa","type","lfm_y0_percent","lfm_y1_percent","lfm_wet_wt_y0_g","lfm_wet_wt_y1_g","lfm_dry_wt_y0_g","lfm_dry_wt_y1_g","lfm_both_percent","lfm_wet_wt_both_g","lfm_dry_wt_both_g"
"2305",2365,"MiddleEarth","LL","blue oak","2022-04-04",NA,14,"pd",NA,"stem",90.4875717017209,75.3809523809524,0.3985,0.3683,0.2092,0.21,NA,NA,NA
"2306",2365,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-27,17,"md",3,"stem",167.76180698152,NA,0.2608,NA,0.0974,NA,NA,NA,NA
"2307",2365,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-25,17,"md",3,"stem",167.76180698152,NA,0.2608,NA,0.0974,NA,NA,NA,NA
"2308",2365,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-25,17,"md",3.3,"stem",167.76180698152,NA,0.2608,NA,0.0974,NA,NA,NA,NA
"2309",2365,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-27,17,"md",3.25,"stem",167.76180698152,NA,0.2608,NA,0.0974,NA,NA,NA,NA
"2310",2365,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-27,17,"md",3.3,"stem",167.76180698152,NA,0.2608,NA,0.0974,NA,NA,NA,NA
"2311",2365,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-25,17,"md",3.25,"stem",167.76180698152,NA,0.2608,NA,0.0974,NA,NA,NA,NA
"2312",2365,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-25,17,"pd",1.414,"stem",90.1632970451011,NA,0.4891,NA,0.2572,NA,NA,NA,NA
"2313",2365,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-27,17,"pd",1.382,"stem",90.1632970451011,NA,0.4891,NA,0.2572,NA,NA,NA,NA
"2314",2365,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-27,17,"pd",1.414,"stem",90.1632970451011,NA,0.4891,NA,0.2572,NA,NA,NA,NA
"2315",2365,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-25,17,"pd",1.382,"stem",90.1632970451011,NA,0.4891,NA,0.2572,NA,NA,NA,NA
"2316",2365,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-25,17,"pd",1.41,"stem",90.1632970451011,NA,0.4891,NA,0.2572,NA,NA,NA,NA
"2317",2365,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-27,17,"pd",1.41,"stem",90.1632970451011,NA,0.4891,NA,0.2572,NA,NA,NA,NA
"2318",2365,"MiddleEarth","LL","blue oak","2022-05-23",2022-05-23,21,"md",3.043,"stem",72.8813559322034,55.7954545454546,0.102,0.1371,0.059,0.088,NA,NA,NA
"2319",2365,"MiddleEarth","LL","blue oak","2022-05-23",2022-05-23,21,"md",2.912,"stem",72.8813559322034,55.7954545454546,0.102,0.1371,0.059,0.088,NA,NA,NA
"2320",2365,"MiddleEarth","LL","blue oak","2022-05-23",2022-05-23,21,"md",2.963,"stem",72.8813559322034,55.7954545454546,0.102,0.1371,0.059,0.088,NA,NA,NA
"2321",2365,"MiddleEarth","LL","blue oak","2022-05-23",2022-05-23,21,"pd",1.773,"stem",63.4426229508197,62.6227614095898,0.0997,0.2815,0.061,0.1731,NA,NA,NA
"2322",2365,"MiddleEarth","LL","blue oak","2022-05-23",2022-05-23,21,"pd",1.82,"stem",63.4426229508197,62.6227614095898,0.0997,0.2815,0.061,0.1731,NA,NA,NA
"2323",2365,"MiddleEarth","LL","blue oak","2022-05-23",2022-05-23,21,"pd",2.04,"stem",63.4426229508197,62.6227614095898,0.0997,0.2815,0.061,0.1731,NA,NA,NA
"2324",2365,"MiddleEarth","LL","blue oak","2022-05-23",2022-05-25,21,"pd",1.773,"stem",63.4426229508197,62.6227614095898,0.0997,0.2815,0.061,0.1731,NA,NA,NA
"2325",2365,"MiddleEarth","LL","blue oak","2022-05-23",2022-05-25,21,"pd",2.04,"stem",63.4426229508197,62.6227614095898,0.0997,0.2815,0.061,0.1731,NA,NA,NA
"2326",2365,"MiddleEarth","LL","blue oak","2022-05-23",2022-05-25,21,"pd",1.82,"stem",63.4426229508197,62.6227614095898,0.0997,0.2815,0.061,0.1731,NA,NA,NA
"2327",2366,"MiddleEarth","LL","blue oak","2022-03-08",2022-03-08,10,"pd",1.478,"stem",208.184143222506,77.1968486584761,0.723,6.4326,0.2346,3.6302,NA,NA,NA
"2328",2366,"MiddleEarth","LL","blue oak","2022-03-08",2022-03-08,10,"pd",1.538,"stem",208.184143222506,77.1968486584761,0.723,6.4326,0.2346,3.6302,NA,NA,NA
"2329",2367,"MiddleEarth","LL","blue oak","2022-03-30",2022-03-30,13,"pd",1.11,"stem",48.5036119711042,34.1073332543537,0.1439,1.132,0.0969,0.8441,NA,NA,NA
"2330",2367,"MiddleEarth","LL","blue oak","2022-04-04",NA,14,"pd",NA,"stem",104.573804573805,58.6950354609929,0.1968,0.5594,0.0962,0.3525,NA,NA,NA
"2331",2367,"MiddleEarth","LL","blue oak","2022-04-04",NA,14,"pd",NA,"stem",99.6907216494845,58.6950354609929,0.1937,0.5594,0.097,0.3525,NA,NA,NA
"2332",2367,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-25,17,"md",2.662,"stem",15.7584683357879,NA,0.3144,NA,0.2716,NA,NA,NA,NA
"2333",2367,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-27,17,"md",3.092,"stem",15.7584683357879,NA,0.3144,NA,0.2716,NA,NA,NA,NA
"2334",2367,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-27,17,"md",2.384,"stem",15.7584683357879,NA,0.3144,NA,0.2716,NA,NA,NA,NA
"2335",2367,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-25,17,"md",2.384,"stem",15.7584683357879,NA,0.3144,NA,0.2716,NA,NA,NA,NA
"2336",2367,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-25,17,"md",3.092,"stem",15.7584683357879,NA,0.3144,NA,0.2716,NA,NA,NA,NA
"2337",2367,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-27,17,"md",2.662,"stem",15.7584683357879,NA,0.3144,NA,0.2716,NA,NA,NA,NA
"2338",2367,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-25,17,"pd",1.584,"stem",-62.2950819672131,NA,0.092,NA,0.244,NA,NA,NA,NA
"2339",2367,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-25,17,"pd",1.508,"stem",-62.2950819672131,NA,0.092,NA,0.244,NA,NA,NA,NA
"2340",2367,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-27,17,"pd",1.508,"stem",-62.2950819672131,NA,0.092,NA,0.244,NA,NA,NA,NA
"2341",2367,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-27,17,"pd",1.584,"stem",-62.2950819672131,NA,0.092,NA,0.244,NA,NA,NA,NA
"2342",2367,"MiddleEarth","LL","blue oak","2022-05-23",2022-05-23,21,"md",2.99,"stem",62.1374045801527,58.7793427230047,0.2124,0.3382,0.131,0.213,NA,NA,NA
"2343",2367,"MiddleEarth","LL","blue oak","2022-05-23",2022-05-23,21,"md",3.01,"stem",62.1374045801527,58.7793427230047,0.2124,0.3382,0.131,0.213,NA,NA,NA
"2344",2367,"MiddleEarth","LL","blue oak","2022-05-23",2022-05-23,21,"md",2.881,"stem",62.1374045801527,58.7793427230047,0.2124,0.3382,0.131,0.213,NA,NA,NA
"2345",2367,"MiddleEarth","LL","blue oak","2022-05-23",2022-05-25,21,"pd",2.001,"stem",49.433962264151,55.6497175141243,0.0396,0.1653,0.0265,0.1062,NA,NA,NA
"2346",2367,"MiddleEarth","LL","blue oak","2022-05-23",2022-05-23,21,"pd",2.001,"stem",49.433962264151,55.6497175141243,0.0396,0.1653,0.0265,0.1062,NA,NA,NA
"2347",2367,"MiddleEarth","LL","blue oak","2022-05-23",2022-05-23,21,"pd",2.023,"stem",49.433962264151,55.6497175141243,0.0396,0.1653,0.0265,0.1062,NA,NA,NA
"2348",2367,"MiddleEarth","LL","blue oak","2022-05-23",2022-05-25,21,"pd",2.032,"stem",49.433962264151,55.6497175141243,0.0396,0.1653,0.0265,0.1062,NA,NA,NA
"2349",2369,"MiddleEarth","LL","blue oak","2022-03-30",2022-03-30,13,"pd",0.93,"stem",177.495769881557,-66.4252021563342,0.492,0.1993,0.1773,0.5936,NA,NA,NA
"2350",2369,"MiddleEarth","LL","blue oak","2022-03-30",2022-03-30,13,"pd",0.98,"stem",177.495769881557,-66.4252021563342,0.492,0.1993,0.1773,0.5936,NA,NA,NA
"2351",2369,"MiddleEarth","LL","blue oak","2022-03-30",2022-03-30,13,"pd",1.06,"stem",177.495769881557,-66.4252021563342,0.492,0.1993,0.1773,0.5936,NA,NA,NA
"2352",2369,"MiddleEarth","LL","blue oak","2022-03-30",2022-03-30,13,"pd",1.21,"stem",177.495769881557,-66.4252021563342,0.492,0.1993,0.1773,0.5936,NA,NA,NA
"2353",2369,"MiddleEarth","LL","blue oak","2022-04-04",NA,14,"pd",NA,"stem",NA,63.6244254760342,NA,0.2492,NA,0.1523,NA,NA,NA
"2354",2369,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-25,17,"md",3.5,"stem",2596.73913043478,NA,0.4962,NA,0.0184,NA,NA,NA,NA
"2355",2369,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-27,17,"md",3.3,"stem",2596.73913043478,NA,0.4962,NA,0.0184,NA,NA,NA,NA
"2356",2369,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-25,17,"md",3.35,"stem",2596.73913043478,NA,0.4962,NA,0.0184,NA,NA,NA,NA
"2357",2369,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-25,17,"md",3.3,"stem",2596.73913043478,NA,0.4962,NA,0.0184,NA,NA,NA,NA
"2358",2369,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-27,17,"md",3.35,"stem",2596.73913043478,NA,0.4962,NA,0.0184,NA,NA,NA,NA
"2359",2369,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-27,17,"pd",1.512,"stem",116.249021143305,NA,0.5523,NA,0.2554,NA,NA,NA,NA
"2360",2369,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-25,17,"pd",1.583,"stem",116.249021143305,NA,0.5523,NA,0.2554,NA,NA,NA,NA
"2361",2369,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-25,17,"pd",1.421,"stem",116.249021143305,NA,0.5523,NA,0.2554,NA,NA,NA,NA
"2362",2369,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-27,17,"pd",1.421,"stem",116.249021143305,NA,0.5523,NA,0.2554,NA,NA,NA,NA
"2363",2369,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-25,17,"pd",1.512,"stem",116.249021143305,NA,0.5523,NA,0.2554,NA,NA,NA,NA
"2364",2369,"MiddleEarth","LL","blue oak","2022-04-25",2022-04-27,17,"pd",1.583,"stem",116.249021143305,NA,0.5523,NA,0.2554,NA,NA,NA,NA
"2365",2369,"MiddleEarth","LL","blue oak","2022-05-23",2022-05-25,21,"pd",1.982,"stem",583.658536585366,81.7802917534981,0.5606,0.6106,0.082,0.3359,NA,NA,NA
"2366",2369,"MiddleEarth","LL","blue oak","2022-05-23",2022-05-23,21,"pd",1.812,"stem",583.658536585366,81.7802917534981,0.5606,0.6106,0.082,0.3359,NA,NA,NA
"2367",2369,"MiddleEarth","LL","blue oak","2022-05-23",2022-05-23,21,"pd",1.982,"stem",583.658536585366,81.7802917534981,0.5606,0.6106,0.082,0.3359,NA,NA,NA
"2368",2369,"MiddleEarth","LL","blue oak","2022-05-23",2022-05-25,21,"pd",1.9,"stem",583.658536585366,81.7802917534981,0.5606,0.6106,0.082,0.3359,NA,NA,NA
"2369",2369,"MiddleEarth","LL","blue oak","2022-05-23",2022-05-25,21,"pd",1.812,"stem",583.658536585366,81.7802917534981,0.5606,0.6106,0.082,0.3359,NA,NA,NA
"2370",2369,"MiddleEarth","LL","blue oak","2022-05-23",2022-05-23,21,"pd",1.9,"stem",583.658536585366,81.7802917534981,0.5606,0.6106,0.082,0.3359,NA,NA,NA
"2371",2370,"Weathertop","LL","blue oak","2022-03-30",2022-03-30,13,"pd",1.13,"stem",13.1545221530575,163.039188046236,1.2361,1.866,1.0924,0.7094,NA,NA,NA
"2372",2370,"Weathertop","LL","blue oak","2022-03-30",2022-03-30,13,"pd",1.204,"stem",13.1545221530575,163.039188046236,1.2361,1.866,1.0924,0.7094,NA,NA,NA
"2373",2370,"Weathertop","LL","blue oak","2022-03-30",2022-03-30,13,"pd",1.15,"stem",13.1545221530575,163.039188046236,1.2361,1.866,1.0924,0.7094,NA,NA,NA
"2374",2370,"Weathertop","LL","blue oak","2022-04-04",NA,14,"pd",NA,"stem",40.5785123966942,68.2664756446991,0.1701,0.9396,0.121,0.5584,NA,NA,NA
"2375",2370,"Weathertop","LL","blue oak","2022-04-25",2022-04-25,17,"md",2.378,"stem",664.2779587405,NA,0.7039,NA,0.0921,NA,NA,NA,NA
"2376",2370,"Weathertop","LL","blue oak","2022-04-25",2022-04-25,17,"md",2.618,"stem",664.2779587405,NA,0.7039,NA,0.0921,NA,NA,NA,NA
"2377",2370,"Weathertop","LL","blue oak","2022-04-25",2022-04-25,17,"md",2.26,"stem",664.2779587405,NA,0.7039,NA,0.0921,NA,NA,NA,NA
"2378",2370,"Weathertop","LL","blue oak","2022-04-25",2022-04-25,17,"md",1.893,"stem",664.2779587405,NA,0.7039,NA,0.0921,NA,NA,NA,NA
"2379",2370,"Weathertop","LL","blue oak","2022-04-25",2022-04-25,17,"pd",1.371,"stem",469.037294015611,NA,0.6561,NA,0.1153,NA,NA,NA,NA
"2380",2370,"Weathertop","LL","blue oak","2022-04-25",2022-04-25,17,"pd",1.388,"stem",469.037294015611,NA,0.6561,NA,0.1153,NA,NA,NA,NA
"2381",2370,"Weathertop","LL","blue oak","2022-05-23",2022-05-25,21,"md",3.5,"stem",81.8181818181818,63.0094043887147,0.16,0.78,0.088,0.4785,NA,NA,NA
"2382",2370,"Weathertop","LL","blue oak","2022-05-23",2022-05-25,21,"md",3.18,"stem",81.8181818181818,63.0094043887147,0.16,0.78,0.088,0.4785,NA,NA,NA
"2383",2370,"Weathertop","LL","blue oak","2022-05-23",2022-05-25,21,"md",2.92,"stem",81.8181818181818,63.0094043887147,0.16,0.78,0.088,0.4785,NA,NA,NA
"2384",2370,"Weathertop","LL","blue oak","2022-05-23",2022-05-23,21,"pd",1.882,"stem",70.9750566893424,68.315391329648,0.1508,0.5785,0.0882,0.3437,NA,NA,NA
"2385",2370,"Weathertop","LL","blue oak","2022-05-23",2022-05-23,21,"pd",2.063,"stem",70.9750566893424,68.315391329648,0.1508,0.5785,0.0882,0.3437,NA,NA,NA
"2386",2370,"Weathertop","LL","blue oak","2022-05-23",2022-05-23,21,"pd",1.843,"stem",70.9750566893424,68.315391329648,0.1508,0.5785,0.0882,0.3437,NA,NA,NA
"2387",2371,"Weathertop","LL","blue oak","2022-03-30",2022-03-30,13,"pd",1.18,"stem",237.314540059347,214.584023864766,0.4547,0.9491,0.1348,0.3017,NA,NA,NA
"2388",2371,"Weathertop","LL","blue oak","2022-03-30",2022-03-30,13,"pd",1.1,"stem",237.314540059347,214.584023864766,0.4547,0.9491,0.1348,0.3017,NA,NA,NA
"2389",2371,"Weathertop","LL","blue oak","2022-03-30",2022-03-30,13,"pd",0.38,"stem",237.314540059347,214.584023864766,0.4547,0.9491,0.1348,0.3017,NA,NA,NA
"2390",2371,"Weathertop","LL","blue oak","2022-03-30",2022-03-30,13,"pd",1.12,"stem",237.314540059347,214.584023864766,0.4547,0.9491,0.1348,0.3017,NA,NA,NA
"2391",2371,"Weathertop","LL","blue oak","2022-04-04",NA,14,"pd",NA,"stem",144.050913115661,81.6331658291457,0.441,0.7229,0.1807,0.398,NA,NA,NA
"2392",2371,"Weathertop","LL","blue oak","2022-04-25",2022-04-25,17,"md",2.641,"stem",6.38977635782748,NA,0.2664,NA,0.2504,NA,NA,NA,NA
"2393",2371,"Weathertop","LL","blue oak","2022-04-25",2022-04-25,17,"md",2.751,"stem",6.38977635782748,NA,0.2664,NA,0.2504,NA,NA,NA,NA
"2394",2371,"Weathertop","LL","blue oak","2022-04-25",2022-04-25,17,"pd",0.971,"stem",113.418845584608,NA,0.8652,NA,0.4054,NA,NA,NA,NA
"2395",2371,"Weathertop","LL","blue oak","2022-04-25",2022-04-25,17,"pd",0.888,"stem",113.418845584608,NA,0.8652,NA,0.4054,NA,NA,NA,NA
"2396",2371,"Weathertop","LL","blue oak","2022-04-25",2022-04-25,17,"pd",0.998,"stem",113.418845584608,NA,0.8652,NA,0.4054,NA,NA,NA,NA
"2397",2371,"Weathertop","LL","blue oak","2022-05-23",2022-05-25,21,"md",2.36,"stem",66.6666666666667,59.6009975062344,0.12,0.32,0.072,0.2005,NA,NA,NA
"2398",2371,"Weathertop","LL","blue oak","2022-05-23",2022-05-25,21,"md",2.61,"stem",66.6666666666667,59.6009975062344,0.12,0.32,0.072,0.2005,NA,NA,NA
"2399",2371,"Weathertop","LL","blue oak","2022-05-23",2022-05-25,21,"md",2.7,"stem",66.6666666666667,59.6009975062344,0.12,0.32,0.072,0.2005,NA,NA,NA
"2400",2371,"Weathertop","LL","blue oak","2022-05-23",2022-05-23,21,"pd",1.501,"stem",81.9043107531975,70.5078958600085,0.384,0.3995,0.2111,0.2343,NA,NA,NA
"2401",2371,"Weathertop","LL","blue oak","2022-05-23",2022-05-23,21,"pd",1.532,"stem",81.9043107531975,70.5078958600085,0.384,0.3995,0.2111,0.2343,NA,NA,NA
"2402",2372,"Weathertop","LL","blue oak","2022-03-30",2022-03-30,13,"pd",1.41,"stem",354.112939084037,116.956412194507,1.0213,0.8611,0.2249,0.3969,NA,NA,NA
"2403",2372,"Weathertop","LL","blue oak","2022-03-30",2022-03-30,13,"pd",1.19,"stem",354.112939084037,116.956412194507,1.0213,0.8611,0.2249,0.3969,NA,NA,NA
"2404",2372,"Weathertop","LL","blue oak","2022-03-30",2022-03-30,13,"pd",1.25,"stem",354.112939084037,116.956412194507,1.0213,0.8611,0.2249,0.3969,NA,NA,NA
"2405",2372,"Weathertop","LL","blue oak","2022-04-04",NA,14,"pd",NA,"stem",132.340161390441,66.5654264743103,0.3743,0.6581,0.1611,0.3951,NA,NA,NA
"2406",2372,"Weathertop","LL","blue oak","2022-04-25",2022-04-25,17,"md",2,"stem",204.138594802695,NA,0.316,NA,0.1039,NA,NA,NA,NA
"2407",2372,"Weathertop","LL","blue oak","2022-04-25",2022-04-25,17,"md",1.953,"stem",204.138594802695,NA,0.316,NA,0.1039,NA,NA,NA,NA
"2408",2372,"Weathertop","LL","blue oak","2022-04-25",2022-04-25,17,"pd",1.361,"stem",135.47434477667,NA,0.6379,NA,0.2709,NA,NA,NA,NA
"2409",2372,"Weathertop","LL","blue oak","2022-04-25",2022-04-25,17,"pd",1.312,"stem",135.47434477667,NA,0.6379,NA,0.2709,NA,NA,NA,NA
"2410",2372,"Weathertop","LL","blue oak","2022-04-25",2022-04-25,17,"pd",1.248,"stem",135.47434477667,NA,0.6379,NA,0.2709,NA,NA,NA,NA
"2411",2372,"Weathertop","LL","blue oak","2022-05-23",2022-05-25,21,"md",2.37,"stem",67.2240802675585,59.3788312219044,0.1,0.39,0.0598,0.2447,NA,NA,NA
"2412",2372,"Weathertop","LL","blue oak","2022-05-23",2022-05-25,21,"md",2.21,"stem",67.2240802675585,59.3788312219044,0.1,0.39,0.0598,0.2447,NA,NA,NA
"2413",2372,"Weathertop","LL","blue oak","2022-05-23",2022-05-25,21,"md",1.96,"stem",67.2240802675585,59.3788312219044,0.1,0.39,0.0598,0.2447,NA,NA,NA
"2414",2372,"Weathertop","LL","blue oak","2022-05-23",2022-05-23,21,"pd",1.741,"stem",95.632183908046,59.8928974069899,0.3404,0.5673,0.174,0.3548,NA,NA,NA
"2415",2372,"Weathertop","LL","blue oak","2022-05-23",2022-05-23,21,"pd",1.782,"stem",95.632183908046,59.8928974069899,0.3404,0.5673,0.174,0.3548,NA,NA,NA
"2416",2372,"Weathertop","LL","blue oak","2022-05-23",2022-05-23,21,"pd",1.842,"stem",95.632183908046,59.8928974069899,0.3404,0.5673,0.174,0.3548,NA,NA,NA
"2417",2375,"Hobbiton","LL","blue oak","2022-03-30",2022-03-30,13,"pd",1.01,"stem",93.100486687661,439.57769355712,0.6745,0.9966,0.3493,0.1847,NA,NA,NA
"2418",2375,"Hobbiton","LL","blue oak","2022-03-30",2022-03-30,13,"pd",1.2,"stem",93.100486687661,439.57769355712,0.6745,0.9966,0.3493,0.1847,NA,NA,NA
"2419",2375,"Hobbiton","LL","blue oak","2022-04-04",NA,14,"pd",NA,"stem",127.681279294182,78.1612615293067,0.8258,1.1976,0.3627,0.6722,NA,NA,NA
"2420",2375,"Hobbiton","LL","blue oak","2022-04-25",NA,17,"md",NA,"stem",170.89552238806,NA,0.2541,NA,0.0938,NA,NA,NA,NA
"2421",2375,"Hobbiton","LL","blue oak","2022-04-25",2022-04-25,17,"pd",1.38,"stem",137.587773647253,NA,0.5752,NA,0.2421,NA,NA,NA,NA
"2422",2375,"Hobbiton","LL","blue oak","2022-04-25",2022-04-25,17,"pd",1.301,"stem",137.587773647253,NA,0.5752,NA,0.2421,NA,NA,NA,NA
"2423",2375,"Hobbiton","LL","blue oak","2022-05-23",2022-05-23,21,"md",3.406,"stem",75.1982378854625,65.4728370221328,0.7954,0.8224,0.454,0.497,NA,NA,NA
"2424",2375,"Hobbiton","LL","blue oak","2022-05-23",2022-05-23,21,"md",3.478,"stem",75.1982378854625,65.4728370221328,0.7954,0.8224,0.454,0.497,NA,NA,NA
"2425",2375,"Hobbiton","LL","blue oak","2022-05-23",2022-05-23,21,"pd",1.645,"stem",77.1428571428572,69.988986784141,0.1922,0.3087,0.1085,0.1816,NA,NA,NA
"2426",2375,"Hobbiton","LL","blue oak","2022-05-23",2022-05-23,21,"pd",1.723,"stem",77.1428571428572,69.988986784141,0.1922,0.3087,0.1085,0.1816,NA,NA,NA
"2427",2375,"Hobbiton","LL","blue oak","2022-05-23",2022-05-23,21,"pd",1.73,"stem",77.1428571428572,69.988986784141,0.1922,0.3087,0.1085,0.1816,NA,NA,NA
"2428",2376,"MiddleEarth","LL","live oak","2022-03-08",2022-03-08,10,"md",2.836,"stem",NA,77.7463460631778,NA,1.131,NA,0.6363,NA,NA,NA
"2429",2376,"MiddleEarth","LL","live oak","2022-03-08",2022-03-08,10,"md",2.231,"stem",NA,77.7463460631778,NA,1.131,NA,0.6363,NA,NA,NA
"2430",2376,"MiddleEarth","LL","live oak","2022-03-08",2022-03-08,10,"md",2.504,"stem",NA,77.7463460631778,NA,1.131,NA,0.6363,NA,NA,NA
"2431",2376,"MiddleEarth","LL","live oak","2022-03-08",2022-03-08,10,"md",2.017,"stem",NA,77.7463460631778,NA,1.131,NA,0.6363,NA,NA,NA
"2432",2376,"MiddleEarth","LL","live oak","2022-03-08",2022-03-08,10,"md",4.306,"stem",NA,77.7463460631778,NA,1.131,NA,0.6363,NA,NA,NA
"2433",2376,"MiddleEarth","LL","live oak","2022-03-08",2022-03-08,10,"md",2.204,"stem",NA,77.7463460631778,NA,1.131,NA,0.6363,NA,NA,NA
"2434",2376,"MiddleEarth","LL","live oak","2022-03-30",2022-03-30,13,"pd",0.25,"stem",NA,152.867550906034,NA,1.3536,NA,0.5353,NA,NA,NA
"2435",2376,"MiddleEarth","LL","live oak","2022-03-30",2022-03-30,13,"pd",0.35,"stem",NA,152.867550906034,NA,1.3536,NA,0.5353,NA,NA,NA
"2436",2376,"MiddleEarth","LL","live oak","2022-04-04",NA,14,"pd",NA,"stem",NA,61.1541381928626,NA,1.0612,NA,0.6585,NA,NA,NA
"2437",2376,"MiddleEarth","LL","live oak","2022-04-25",2022-04-25,17,"md",2.47,"stem",NA,156.586270871985,NA,1.2447,NA,0.4851,NA,NA,NA
"2438",2376,"MiddleEarth","LL","live oak","2022-04-25",2022-04-25,17,"md",2.571,"stem",NA,156.586270871985,NA,1.2447,NA,0.4851,NA,NA,NA
"2439",2376,"MiddleEarth","LL","live oak","2022-04-25",2022-04-25,17,"md",2.404,"stem",NA,156.586270871985,NA,1.2447,NA,0.4851,NA,NA,NA
"2440",2376,"MiddleEarth","LL","live oak","2022-04-25",2022-04-25,17,"md",2.508,"stem",NA,156.586270871985,NA,1.2447,NA,0.4851,NA,NA,NA
"2441",2376,"MiddleEarth","LL","live oak","2022-04-25",2022-04-25,17,"pd",0.992,"stem",NA,35.5626635649898,NA,0.9324,NA,0.6878,NA,NA,NA
"2442",2376,"MiddleEarth","LL","live oak","2022-04-25",2022-04-25,17,"pd",0.864,"stem",NA,35.5626635649898,NA,0.9324,NA,0.6878,NA,NA,NA
"2443",2376,"MiddleEarth","LL","live oak","2022-04-25",2022-04-25,17,"pd",1.052,"stem",NA,35.5626635649898,NA,0.9324,NA,0.6878,NA,NA,NA
"2444",2376,"MiddleEarth","LL","live oak","2022-05-23",2022-05-23,21,"md",2.615,"stem",NA,54.5138888888889,NA,0.6675,NA,0.432,NA,NA,NA
"2445",2376,"MiddleEarth","LL","live oak","2022-05-23",2022-05-23,21,"md",2.343,"stem",NA,54.5138888888889,NA,0.6675,NA,0.432,NA,NA,NA
"2446",2376,"MiddleEarth","LL","live oak","2022-05-23",2022-05-23,21,"md",2.386,"stem",NA,54.5138888888889,NA,0.6675,NA,0.432,NA,NA,NA
"2447",2376,"MiddleEarth","LL","live oak","2022-05-23",2022-05-23,21,"md",2.056,"stem",NA,54.5138888888889,NA,0.6675,NA,0.432,NA,NA,NA
"2448",2376,"MiddleEarth","LL","live oak","2022-05-23",2022-05-23,21,"pd",1.186,"stem",NA,52.1541950113379,NA,0.2013,NA,0.1323,NA,NA,NA
"2449",2376,"MiddleEarth","LL","live oak","2022-05-23",2022-05-23,21,"pd",1.11,"stem",NA,52.1541950113379,NA,0.2013,NA,0.1323,NA,NA,NA
"2450",2376,"MiddleEarth","LL","live oak","2022-05-23",2022-05-23,21,"pd",1.331,"stem",NA,52.1541950113379,NA,0.2013,NA,0.1323,NA,NA,NA
"2451",2376,"MiddleEarth","LL","live oak","2022-05-23",2022-05-23,21,"pd",1.556,"stem",NA,52.1541950113379,NA,0.2013,NA,0.1323,NA,NA,NA
"2452",2376,"MiddleEarth","LL","live oak","2022-05-23",2022-05-23,21,"pd",0.839,"stem",NA,52.1541950113379,NA,0.2013,NA,0.1323,NA,NA,NA
"2453",2377,"MiddleEarth","LL","live oak","2022-03-08",2022-03-08,10,"md",1.55,"stem",193.233594015641,79.5125980999587,0.8624,1.3038,0.2941,0.7263,NA,NA,NA
"2454",2377,"MiddleEarth","LL","live oak","2022-03-08",2022-03-08,10,"md",3,"stem",193.233594015641,79.5125980999587,0.8624,1.3038,0.2941,0.7263,NA,NA,NA
"2455",2377,"MiddleEarth","LL","live oak","2022-03-08",2022-03-08,10,"md",2.75,"stem",193.233594015641,79.5125980999587,0.8624,1.3038,0.2941,0.7263,NA,NA,NA
"2456",2377,"MiddleEarth","LL","live oak","2022-03-08",2022-03-08,10,"md",1.4,"stem",193.233594015641,79.5125980999587,0.8624,1.3038,0.2941,0.7263,NA,NA,NA
"2457",2377,"MiddleEarth","LL","live oak","2022-03-08",2022-03-08,10,"md",1.45,"stem",193.233594015641,79.5125980999587,0.8624,1.3038,0.2941,0.7263,NA,NA,NA
"2458",2377,"MiddleEarth","LL","live oak","2022-03-08",2022-03-08,10,"md",3.15,"stem",193.233594015641,79.5125980999587,0.8624,1.3038,0.2941,0.7263,NA,NA,NA
