site,plot,species,mpa,week,tree,time,date_wp
LL,Hobbiton,live oak,1.5,12,2345,pd,2022-03-25
LL,Hobbiton,live oak,2.5,12,2345,pd,2022-03-25
LL,Hobbiton,live oak,2.4,12,2345,pd,2022-03-25
LL,Hobbiton,live oak,2.45,12,2345,pd,2022-03-25
LL,Hobbiton,blue oak,2.9,12,2346,md,2022-03-25
LL,Hobbiton,blue oak,3.3,12,2346,md,2022-03-25
LL,Hobbiton,blue oak,2.35,12,2346,md,2022-03-25
LL,Hobbiton,blue oak,2.3,12,2346,md,2022-03-25
LL,Hobbiton,blue oak,2.4,12,2347,md,2022-03-25
LL,Hobbiton,blue oak,2.5,12,2347,md,2022-03-25
LL,Hobbiton,blue oak,2,12,2347,md,2022-03-25
LL,Hobbiton,blue oak,2.35,12,2347,md,2022-03-25
LL,Ridge,live oak,2.75,12,2331,md,2022-03-25
LL,Ridge,live oak,2.3,12,2331,md,2022-03-25
LL,Ridge,live oak,2.1,12,2331,md,2022-03-25
LL,Hobbiton,live oak,2.6,12,2301,md,2022-03-25
LL,Hobbiton,live oak,2.95,12,2301,md,2022-03-25
LL,Hobbiton,live oak,3.7,12,2301,md,2022-03-25
LL,Hobbiton,live oak,3.2,12,2301,md,2022-03-25
LL,Hobbiton,live oak,2.4,12,2301,md,2022-03-25
LL,Weathertop,blue oak,2.1,12,2372,md,2022-03-25
LL,Weathertop,blue oak,1.6,12,2372,md,2022-03-25
LL,Weathertop,blue oak,1.85,12,2372,md,2022-03-25
LL,Weathertop,blue oak,1.9,12,2372,md,2022-03-25
LL,Weathertop,blue oak,2.35,12,2381,md,2022-03-25
LL,Weathertop,blue oak,2.5,12,2381,md,2022-03-25
LL,Weathertop,blue oak,2.15,12,2381,md,2022-03-25
LL,Weathertop,blue oak,2.9,12,2382,md,2022-03-25
LL,Weathertop,blue oak,3.3,12,2382,md,2022-03-25
LL,Weathertop,blue oak,2.6,12,2382,md,2022-03-25
LL,Weathertop,blue oak,1.9,12,2382,md,2022-03-25
LL,Weathertop,blue oak,2.5,12,2382,md,2022-03-25
LL,Weathertop,blue oak,3.15,12,2382,md,2022-03-25
LL,Weathertop,blue oak,2.55,12,2382,md,2022-03-25
LL,Weathertop,blue oak,2.6,12,2384,md,2022-03-25
LL,Weathertop,blue oak,2.55,12,2384,md,2022-03-25
LL,Weathertop,blue oak,2.8,12,2384,md,2022-03-25
LL,Weathertop,blue oak,2.1,12,2384,md,2022-03-25
LL,Weathertop,blue oak,2.5,12,2384,md,2022-03-25
LL,Hobbiton,blue oak,2.15,12,2009,md,2022-03-25
LL,Hobbiton,blue oak,1.95,12,2009,md,2022-03-25
LL,Hobbiton,blue oak,1.9,12,2009,md,2022-03-25
LL,Hobbiton,blue oak,2.25,12,2009,md,2022-03-25
LL,Weathertop,blue oak,2.05,12,2010,md,2022-03-25
LL,Weathertop,blue oak,1.9,12,2010,md,2022-03-25
LL,Weathertop,blue oak,1.93,12,2010,md,2022-03-25
LL,MiddleEarth,blue oak,1.89,11,2365,md,2022-03-15
LL,MiddleEarth,blue oak,2.034,11,2365,md,2022-03-15
LL,MiddleEarth,blue oak,2.318,11,2365,md,2022-03-15
LL,MiddleEarth,blue oak,2.948,11,2365,md,2022-03-15
LL,MiddleEarth,blue oak,2.147,11,2365,md,2022-03-15
LL,MiddleEarth,blue oak,1.6,11,2367,md,2022-03-15
LL,MiddleEarth,blue oak,2.868,11,2367,md,2022-03-15
LL,MiddleEarth,blue oak,3.32,11,2367,md,2022-03-15
LL,MiddleEarth,blue oak,2.29,11,2367,md,2022-03-15
LL,MiddleEarth,blue oak,2.41,11,2369,md,2022-03-15
LL,MiddleEarth,blue oak,3.31,11,2369,md,2022-03-15
LL,MiddleEarth,blue oak,2.75,11,2369,md,2022-03-15
LL,MiddleEarth,blue oak,2.03,11,2369,md,2022-03-15
LL,MiddleEarth,blue oak,1.76,11,2369,md,2022-03-15
LL,Hobbiton,blue oak,1.819,11,2346,md,2022-03-15
LL,Hobbiton,blue oak,3.09,11,2346,md,2022-03-15
LL,Hobbiton,blue oak,2.305,11,2346,md,2022-03-15
LL,Hobbiton,blue oak,3.603,11,2346,md,2022-03-15
LL,Hobbiton,blue oak,1.24,11,2347,md,2022-03-15
LL,Hobbiton,blue oak,1.68,11,2347,md,2022-03-15
LL,Hobbiton,blue oak,1.66,11,2347,md,2022-03-15
LL,Hobbiton,blue oak,3.29,11,2349,md,2022-03-15
LL,Hobbiton,blue oak,3.42,11,2349,md,2022-03-15
LL,Weathertop,blue oak,1.93,11,2381,md,2022-03-15
LL,Weathertop,blue oak,1.96,11,2381,md,2022-03-15
LL,Weathertop,blue oak,1.995,11,2381,md,2022-03-15
LL,Weathertop,blue oak,2.7,11,2382,md,2022-03-15
LL,Weathertop,blue oak,2.69,11,2382,md,2022-03-15
LL,Weathertop,blue oak,2.49,11,2384,md,2022-03-15
LL,Weathertop,blue oak,2.39,11,2384,md,2022-03-15
LL,Weathertop,blue oak,1.945,11,2384,md,2022-03-15
LL,Weathertop,blue oak,2.032,11,2384,md,2022-03-15
LL,Weathertop,blue oak,2.504,11,2384,md,2022-03-15
LL,MiddleEarth,live oak,1.75,10,2352,md,2022-03-08
LL,MiddleEarth,live oak,1.85,10,2352,md,2022-03-08
LL,MiddleEarth,live oak,2.95,10,2352,md,2022-03-08
LL,MiddleEarth,live oak,2,10,2352,md,2022-03-08
LL,MiddleEarth,live oak,2.6,10,2352,md,2022-03-08
LL,MiddleEarth,live oak,2.9,10,2354,md,2022-03-08
LL,MiddleEarth,live oak,1.69,10,2354,md,2022-03-08
LL,MiddleEarth,live oak,1.7,10,2354,md,2022-03-08
LL,MiddleEarth,live oak,1.65,10,2354,md,2022-03-08
LL,MiddleEarth,blue oak,1.65,10,2365,md,2022-03-08
LL,MiddleEarth,blue oak,2.8,10,2365,md,2022-03-08
LL,MiddleEarth,blue oak,1.85,10,2365,md,2022-03-08
LL,MiddleEarth,blue oak,2.01,10,2366,md,2022-03-08
LL,MiddleEarth,blue oak,1.85,10,2366,md,2022-03-08
LL,MiddleEarth,blue oak,2.199,10,2367,md,2022-03-08
LL,MiddleEarth,blue oak,2.305,10,2367,md,2022-03-08
LL,MiddleEarth,blue oak,2.24,10,2367,md,2022-03-08
LL,MiddleEarth,blue oak,1.472,10,2369,md,2022-03-08
LL,MiddleEarth,blue oak,2.41,10,2369,md,2022-03-08
LL,MiddleEarth,blue oak,2.065,10,2369,md,2022-03-08
LL,MiddleEarth,blue oak,2.86,10,2369,md,2022-03-08
LL,MiddleEarth,blue oak,2.156,10,2369,md,2022-03-08
LL,MiddleEarth,blue oak,2.396,10,2369,md,2022-03-08
LL,MiddleEarth,live oak,2.504,10,2376,md,2022-03-08
LL,MiddleEarth,live oak,2.231,10,2376,md,2022-03-08
LL,MiddleEarth,live oak,2.017,10,2376,md,2022-03-08
LL,MiddleEarth,live oak,2.836,10,2376,md,2022-03-08
LL,MiddleEarth,live oak,2.204,10,2376,md,2022-03-08
LL,MiddleEarth,live oak,1.4,10,2377,md,2022-03-08
LL,MiddleEarth,live oak,1.45,10,2377,md,2022-03-08
LL,MiddleEarth,live oak,3,10,2377,md,2022-03-08
LL,MiddleEarth,live oak,3.15,10,2377,md,2022-03-08
LL,MiddleEarth,live oak,1.55,10,2377,md,2022-03-08
LL,MiddleEarth,live oak,2.75,10,2377,md,2022-03-08
LL,MiddleEarth,blue oak,1.85,10,2378,md,2022-03-08
LL,MiddleEarth,blue oak,2,10,2378,md,2022-03-08
LL,MiddleEarth,blue oak,1.8,10,2378,md,2022-03-08
LL,MiddleEarth,blue oak,1.5,10,2378,md,2022-03-08
LL,MiddleEarth,live oak,2.37,10,2380,md,2022-03-08
LL,MiddleEarth,live oak,2.94,10,2380,md,2022-03-08
LL,MiddleEarth,live oak,2.87,10,2380,md,2022-03-08
LL,MiddleEarth,live oak,3.139,10,2380,md,2022-03-08
LL,Hobbiton,live oak,1.053,10,2345,md,2022-03-08
LL,Hobbiton,live oak,1.618,10,2345,md,2022-03-08
LL,Hobbiton,live oak,1.4,10,2345,md,2022-03-08
LL,Hobbiton,live oak,1.02,10,2345,md,2022-03-08
LL,Hobbiton,live oak,1.493,10,2345,md,2022-03-08
LL,Hobbiton,live oak,1.53,10,2345,md,2022-03-08
LL,Hobbiton,blue oak,2.23,10,2346,md,2022-03-08
LL,Hobbiton,blue oak,2.26,10,2346,md,2022-03-08
LL,Hobbiton,blue oak,2.409,10,2346,md,2022-03-08
LL,Hobbiton,blue oak,1.984,10,2347,md,2022-03-08
LL,Hobbiton,blue oak,1.941,10,2347,md,2022-03-08
LL,Hobbiton,blue oak,1.922,10,2347,md,2022-03-08
LL,Ridge,live oak,2.14,10,2331,md,2022-03-08
LL,Ridge,live oak,2.342,10,2331,md,2022-03-08
LL,Ridge,live oak,2.206,10,2331,md,2022-03-08
LL,Hobbiton,live oak,2.26,10,2301,md,2022-03-08
LL,Hobbiton,live oak,2.61,10,2301,md,2022-03-08
LL,Hobbiton,live oak,2.112,10,2301,md,2022-03-08
LL,Hobbiton,live oak,2.19,10,2301,md,2022-03-08
LL,Weathertop,blue oak,1.856,10,2381,md,2022-03-08
LL,Weathertop,blue oak,1.829,10,2381,md,2022-03-08
LL,Weathertop,blue oak,1.818,10,2381,md,2022-03-08
LL,Weathertop,blue oak,2.006,10,2382,md,2022-03-08
LL,Weathertop,blue oak,2.23,10,2382,md,2022-03-08
LL,Weathertop,blue oak,1.967,10,2382,md,2022-03-08
LL,Weathertop,blue oak,2.096,10,2382,md,2022-03-08
LL,Weathertop,blue oak,2.48,10,2383,md,2022-03-08
LL,Weathertop,blue oak,2.16,10,2383,md,2022-03-08
LL,Weathertop,blue oak,2.441,10,2383,md,2022-03-08
LL,Weathertop,blue oak,2.197,10,2384,md,2022-03-08
LL,Weathertop,blue oak,2.23,10,2384,md,2022-03-08
LL,Weathertop,blue oak,2.16,10,2384,md,2022-03-08
Cucu Mesa,High,blue oak,1.68,10,2004,md,2022-03-08
Cucu Mesa,High,blue oak,1.76,10,2004,md,2022-03-08
Cucu Mesa,High,blue oak,1.52,10,2004,md,2022-03-08
Cucu Mesa,High,blue oak,1.38,10,2005,md,2022-03-08
Cucu Mesa,High,blue oak,1.51,10,2005,md,2022-03-08
Cucu Mesa,High,blue oak,1.51,10,2006,md,2022-03-08
Cucu Mesa,High,blue oak,1.41,10,2006,md,2022-03-08
Cucu Mesa,High,blue oak,1.3,10,2006,md,2022-03-08
Cucu Mesa,High,blue oak,1.8,10,2007,md,2022-03-08
Cucu Mesa,High,blue oak,1.61,10,2007,md,2022-03-08
Cucu Mesa,High,blue oak,1.9,10,2007,md,2022-03-08
Cucu Mesa,High,LEU,2.45,10,20,md,2022-03-08
Cucu Mesa,High,LEU,1.97,10,20,md,2022-03-08
Cucu Mesa,High,LEU,2.02,10,20,md,2022-03-08
Cucu Mesa,High,LEU,2.21,10,20,md,2022-03-08
Cucu Mesa,High,LEU,2.064,10,20,md,2022-03-08
Cucu Mesa,High,LEU,2.14,10,20,md,2022-03-08
LL,Rohan,LEU,1.58,10,21,md,2022-03-08
LL,Rohan,LEU,1.76,10,21,md,2022-03-08
LL,Rohan,LEU,1.74,10,21,md,2022-03-08
LL,Rohan,LEU,1.723,10,21,md,2022-03-08
LL,Rohan,LEU,1.95,10,21,md,2022-03-08
LL,Rohan,LEU,1.438,10,21,md,2022-03-08
LL,Rohan,LEU,1.41,10,21,md,2022-03-08
LL,Rohan,ARCA,2.131,10,11,md,2022-03-08
LL,Rohan,ARCA,2.442,10,11,md,2022-03-08
LL,Rohan,ARCA,2.289,10,11,md,2022-03-08
LL,Rohan,ARCA,2.436,10,11,md,2022-03-08
LL,Rohan,ARCA,2.629,10,11,md,2022-03-08
LL,Rohan,ARCA,2.142,10,11,md,2022-03-08
LL,Rohan,ARCA,2.138,10,11,md,2022-03-08
Chamise,Chamise,ARCA,3.51,10,10,md,2022-03-08
Chamise,Chamise,ARCA,3.01,10,10,md,2022-03-08
Chamise,Chamise,ARCA,2.07,10,10,md,2022-03-08
Chamise,Chamise,ARCA,3.117,10,10,md,2022-03-08
Chamise,Chamise,ARCA,2.87,10,10,md,2022-03-08
Cucu Mesa,High,ARCA,2.12,10,12,md,2022-03-08
Cucu Mesa,High,ARCA,2.3,10,12,md,2022-03-08
Cucu Mesa,High,ARCA,2.14,10,12,md,2022-03-08
Cucu Mesa,High,ARCA,2.302,10,12,md,2022-03-08
Cucu Mesa,High,ARCA,2.52,10,12,md,2022-03-08
Cucu Mesa,High,ARCA,2.46,10,12,md,2022-03-08
PineNeedle,Low,live oak,2.6,10,2093,md,2022-03-08
PineNeedle,Low,live oak,2.16,10,2093,md,2022-03-08
PineNeedle,Low,live oak,2.01,10,2093,md,2022-03-08
PineNeedle,Low,live oak,1.7,10,2093,md,2022-03-08
PineNeedle,Low,live oak,1.85,10,2093,md,2022-03-08
PineNeedle,Low,live oak,1.5,10,2092,md,2022-03-08
PineNeedle,Low,live oak,1.52,10,2092,md,2022-03-08
PineNeedle,Low,live oak,1.81,10,2092,md,2022-03-08
PineNeedle,Low,live oak,1.55,10,2092,md,2022-03-08
PineNeedle,Low,live oak,1.85,10,2092,md,2022-03-08
PineNeedle,Low,live oak,2.4,10,2092,md,2022-03-08
PineNeedle,Low,live oak,1.35,10,2091,md,2022-03-08
PineNeedle,Low,live oak,0.85,10,2091,md,2022-03-08
PineNeedle,Low,live oak,1.1,10,2091,md,2022-03-08
PineNeedle,Low,live oak,0.91,10,2091,md,2022-03-08
PineNeedle,Low,live oak,1.92,10,2089,md,2022-03-08
PineNeedle,Low,live oak,3,10,2089,md,2022-03-08
PineNeedle,Low,live oak,1.34,10,2089,md,2022-03-08
PineNeedle,Low,live oak,1.95,10,2089,md,2022-03-08
PineNeedle,Low,live oak,2.65,10,2089,md,2022-03-08
PineNeedle,Low,live oak,1.75,10,2089,md,2022-03-08
Chamise,Chamise,blue oak,2.2,10,2020,md,2022-03-08
Chamise,Chamise,blue oak,2.02,10,2020,md,2022-03-08
Chamise,Chamise,blue oak,2.3,10,2020,md,2022-03-08
Chamise,Chamise,blue oak,1.91,10,2021,md,2022-03-08
Chamise,Chamise,blue oak,1.81,10,2021,md,2022-03-08
Chamise,Chamise,blue oak,1.9,10,2021,md,2022-03-08
Chamise,Chamise,live oak,2.05,10,2022,md,2022-03-08
Chamise,Chamise,live oak,1.85,10,2022,md,2022-03-08
Chamise,Chamise,live oak,1.95,10,2022,md,2022-03-08
Chamise,Chamise,live oak,2.1,10,2022,md,2022-03-08
Chamise,Chamise,live oak,1.43,10,2023,md,2022-03-08
Chamise,Chamise,live oak,1.55,10,2023,md,2022-03-08
Chamise,Chamise,live oak,1.75,10,2023,md,2022-03-08
Chamise,Chamise,live oak,1.85,10,2023,md,2022-03-08
Chamise,Chamise,live oak,1.7,10,2023,md,2022-03-08
Chamise,Chamise,blue oak,1.65,10,2024,md,2022-03-08
Chamise,Chamise,blue oak,1.72,10,2024,md,2022-03-08
Chamise,Chamise,blue oak,2.07,10,2025,md,2022-03-08
Chamise,Chamise,blue oak,1.71,10,2025,md,2022-03-08
Chamise,Chamise,blue oak,1.64,10,2025,md,2022-03-08
Chamise,Chamise,blue oak,1.79,10,2025,md,2022-03-08
Chamise,Shedd,blue oak,1.96,10,2026,md,2022-03-08
Chamise,Shedd,blue oak,1.93,10,2026,md,2022-03-08
LL,Weathertop,blue oak,1.74,9,2381,md,2022-03-03
LL,Weathertop,blue oak,1.53,9,2381,md,2022-03-03
LL,Weathertop,blue oak,1.69,9,2381,md,2022-03-03
LL,Weathertop,blue oak,2.91,9,2381,md,2022-03-03
LL,Weathertop,blue oak,1.2,9,2381,md,2022-03-03
LL,Weathertop,blue oak,0.4,9,2381,md,2022-03-03
LL,Weathertop,blue oak,1.44,9,2382,md,2022-03-03
LL,Weathertop,blue oak,1.3,9,2382,md,2022-03-03
LL,Weathertop,blue oak,1.35,9,2382,md,2022-03-03
LL,Weathertop,blue oak,1.55,9,2382,md,2022-03-03
LL,Weathertop,blue oak,1.6,9,2382,md,2022-03-03
LL,Weathertop,blue oak,1.95,9,2382,md,2022-03-03
LL,Weathertop,blue oak,1.96,9,2382,md,2022-03-03
LL,Weathertop,blue oak,1.55,9,2384,md,2022-03-03
LL,Weathertop,blue oak,1.35,9,2384,md,2022-03-03
LL,MiddleEarth,live oak,2.47,9,2352,md,2022-02-28
LL,MiddleEarth,live oak,2.5,9,2352,md,2022-02-28
LL,MiddleEarth,live oak,1.96,9,2352,md,2022-02-28
LL,MiddleEarth,live oak,2.04,9,2352,md,2022-02-28
LL,MiddleEarth,live oak,2.4,9,2352,md,2022-02-28
LL,MiddleEarth,live oak,1.78,9,2354,md,2022-02-28
LL,MiddleEarth,live oak,2.64,9,2354,md,2022-02-28
LL,MiddleEarth,live oak,1.92,9,2354,md,2022-02-28
LL,MiddleEarth,live oak,1.54,9,2354,md,2022-02-28
LL,MiddleEarth,live oak,2.19,9,2376,md,2022-02-28
LL,MiddleEarth,live oak,1.73,9,2376,md,2022-02-28
LL,MiddleEarth,live oak,1.7,9,2376,md,2022-02-28
LL,MiddleEarth,live oak,1.65,9,2376,md,2022-02-28
LL,MiddleEarth,live oak,1.58,9,2376,md,2022-02-28
LL,MiddleEarth,live oak,1.3,9,2376,md,2022-02-28
LL,MiddleEarth,live oak,2.18,9,2377,md,2022-02-28
LL,MiddleEarth,live oak,1.7,9,2377,md,2022-02-28
LL,MiddleEarth,live oak,1.64,9,2377,md,2022-02-28
LL,MiddleEarth,live oak,2.51,9,2377,md,2022-02-28
LL,MiddleEarth,live oak,2.1,9,2377,md,2022-02-28
LL,MiddleEarth,live oak,1.66,9,2380,md,2022-02-28
LL,MiddleEarth,live oak,1.65,9,2380,md,2022-02-28
LL,MiddleEarth,live oak,1.88,9,2380,md,2022-02-28
LL,MiddleEarth,live oak,2.27,9,2380,md,2022-02-28
LL,Hobbiton,live oak,1.88,9,2345,md,2022-02-28
LL,Hobbiton,live oak,1.83,9,2345,md,2022-02-28
LL,Hobbiton,live oak,1.04,9,2345,md,2022-02-28
LL,Hobbiton,live oak,1.77,9,2345,md,2022-02-28
LL,Ridge,live oak,2.51,9,2331,md,2022-02-28
LL,Ridge,live oak,2.3,9,2331,md,2022-02-28
LL,Ridge,live oak,2.7,9,2331,md,2022-02-28
LL,Ridge,live oak,2.83,9,2331,md,2022-02-28
LL,Ridge,live oak,2.72,9,2331,md,2022-02-28
LL,Hobbiton,live oak,1.7,9,2301,md,2022-02-28
LL,Hobbiton,live oak,1.42,9,2301,md,2022-02-28
LL,Hobbiton,live oak,2.25,9,2301,md,2022-02-28
LL,Hobbiton,live oak,1.96,9,2301,md,2022-02-28
LL,MiddleEarth,live oak,3.458,33,2352,pd,2022-08-18
LL,MiddleEarth,live oak,2.9,33,2352,pd,2022-08-18
LL,MiddleEarth,live oak,3.293,33,2352,pd,2022-08-18
LL,MiddleEarth,live oak,3.382,33,2352,pd,2022-08-18
LL,MiddleEarth,live oak,2.342,33,2354,pd,2022-08-18
LL,MiddleEarth,live oak,2.475,33,2354,pd,2022-08-18
LL,MiddleEarth,live oak,2.448,33,2354,pd,2022-08-18
LL,MiddleEarth,blue oak,3.878,33,2360,pd,2022-08-18
LL,MiddleEarth,blue oak,3.913,33,2360,pd,2022-08-18
LL,MiddleEarth,blue oak,3.738,33,2365,pd,2022-08-18
LL,MiddleEarth,blue oak,3.902,33,2365,pd,2022-08-18
LL,MiddleEarth,blue oak,3.659,33,2367,pd,2022-08-18
LL,MiddleEarth,blue oak,3.458,33,2367,pd,2022-08-18
LL,MiddleEarth,blue oak,3.404,33,2367,pd,2022-08-18
LL,MiddleEarth,blue oak,3.302,33,2369,pd,2022-08-18
LL,MiddleEarth,blue oak,3.326,33,2369,pd,2022-08-18
LL,MiddleEarth,live oak,2.378,33,2376,pd,2022-08-18
LL,MiddleEarth,live oak,2.137,33,2376,pd,2022-08-18
LL,MiddleEarth,live oak,1.309,33,2377,pd,2022-08-18
LL,MiddleEarth,live oak,1.412,33,2377,pd,2022-08-18
LL,MiddleEarth,live oak,1.539,33,2377,pd,2022-08-18
LL,MiddleEarth,blue oak,3.075,33,2378,pd,2022-08-18
LL,MiddleEarth,blue oak,3.068,33,2378,pd,2022-08-18
LL,MiddleEarth,blue oak,2.968,33,2379,pd,2022-08-18
LL,MiddleEarth,blue oak,2.996,33,2379,pd,2022-08-18
LL,MiddleEarth,live oak,1.459,33,2380,pd,2022-08-18
LL,MiddleEarth,live oak,1.321,33,2380,pd,2022-08-18
LL,MiddleEarth,live oak,1.371,33,2380,pd,2022-08-18
LL,Hobbiton,blue oak,3.071,33,2343,pd,2022-08-18
LL,Hobbiton,blue oak,3.099,33,2343,pd,2022-08-18
LL,Hobbiton,live oak,1.502,33,2345,pd,2022-08-18
LL,Hobbiton,live oak,1.802,33,2345,pd,2022-08-18
LL,Hobbiton,live oak,1.833,33,2345,pd,2022-08-18
LL,Hobbiton,blue oak,3.991,33,2347,pd,2022-08-18
LL,Hobbiton,blue oak,3.036,33,2375,pd,2022-08-18
LL,Hobbiton,blue oak,3.302,33,2375,pd,2022-08-18
LL,Hobbiton,blue oak,3.003,33,2375,pd,2022-08-18
LL,Ridge,blue oak,3.01,33,2330,pd,2022-08-18
LL,Ridge,blue oak,2.621,33,2330,pd,2022-08-18
LL,Ridge,blue oak,2.926,33,2330,pd,2022-08-18
LL,Hobbiton,live oak,2.478,33,2301,pd,2022-08-18
LL,Hobbiton,live oak,2.694,33,2301,pd,2022-08-18
LL,Hobbiton,live oak,3.128,33,2301,pd,2022-08-18
LL,Hobbiton,live oak,2.842,33,2301,pd,2022-08-18
LL,Weathertop,blue oak,3.688,33,2370,pd,2022-08-18
LL,Weathertop,blue oak,3.8,33,2370,pd,2022-08-18
LL,Weathertop,blue oak,2.751,33,2371,pd,2022-08-18
LL,Weathertop,blue oak,3.172,33,2371,pd,2022-08-18
LL,Weathertop,blue oak,3.02,33,2371,pd,2022-08-18
LL,Weathertop,blue oak,3,33,2371,pd,2022-08-18
LL,Weathertop,blue oak,3.614,33,2372,pd,2022-08-18
LL,Weathertop,blue oak,3.621,33,2372,pd,2022-08-18
LL,Weathertop,blue oak,3.881,33,2381,pd,2022-08-18
LL,Weathertop,blue oak,3.663,33,2381,pd,2022-08-18
LL,Weathertop,blue oak,3.948,33,2381,pd,2022-08-18
LL,Weathertop,blue oak,3.528,33,2382,pd,2022-08-18
LL,Weathertop,blue oak,3.241,33,2382,pd,2022-08-18
LL,Weathertop,blue oak,3.234,33,2382,pd,2022-08-18
LL,Weathertop,blue oak,3.188,33,2383,pd,2022-08-18
LL,Weathertop,blue oak,3.187,33,2383,pd,2022-08-18
LL,Weathertop,blue oak,3.72,33,2384,pd,2022-08-18
LL,Weathertop,blue oak,3.804,33,2384,pd,2022-08-18
LL,Weathertop,blue oak,4.128,33,2384,pd,2022-08-18
LL,Weathertop,blue oak,3.531,33,2011,pd,2022-08-18
LL,Weathertop,blue oak,3.738,33,2011,pd,2022-08-18
LL,Weathertop,blue oak,3.554,33,2011,pd,2022-08-18
LL,Weathertop,blue oak,2.765,33,2010,pd,2022-08-18
LL,Weathertop,blue oak,3.36,33,2010,pd,2022-08-18
LL,Weathertop,blue oak,3.06,33,2010,pd,2022-08-18
LL,Hobbiton,blue oak,3.008,33,2009,pd,2022-08-18
LL,Hobbiton,blue oak,2.582,33,2009,pd,2022-08-18
LL,Hobbiton,blue oak,2.963,33,2009,pd,2022-08-18
LL,MiddleEarth,live oak,2.22,29,2352,pd,2022-07-19
LL,MiddleEarth,live oak,2.5,29,2352,pd,2022-07-19
LL,MiddleEarth,live oak,2.75,29,2352,pd,2022-07-19
LL,MiddleEarth,live oak,2.7,29,2352,pd,2022-07-19
LL,MiddleEarth,live oak,2.7,29,2354,pd,2022-07-19
LL,MiddleEarth,live oak,2.6,29,2354,pd,2022-07-19
LL,MiddleEarth,blue oak,4.2,29,2360,pd,2022-07-19
LL,MiddleEarth,blue oak,3.7,29,2360,pd,2022-07-19
LL,MiddleEarth,blue oak,3.6,29,2360,pd,2022-07-19
LL,MiddleEarth,blue oak,4,29,2365,pd,2022-07-19
LL,MiddleEarth,blue oak,3.8,29,2365,pd,2022-07-19
LL,MiddleEarth,blue oak,3.9,29,2365,pd,2022-07-19
LL,MiddleEarth,blue oak,3.2,29,2367,pd,2022-07-19
LL,MiddleEarth,blue oak,3.4,29,2367,pd,2022-07-19
LL,MiddleEarth,blue oak,4.85,29,2369,pd,2022-07-19
LL,MiddleEarth,blue oak,4.37,29,2369,pd,2022-07-19
LL,MiddleEarth,blue oak,4.8,29,2369,pd,2022-07-19
LL,MiddleEarth,blue oak,4.5,29,2369,pd,2022-07-19
LL,MiddleEarth,live oak,2,29,2376,pd,2022-07-19
LL,MiddleEarth,live oak,2.25,29,2376,pd,2022-07-19
LL,MiddleEarth,live oak,1.9,29,2376,pd,2022-07-19
LL,MiddleEarth,live oak,2.4,29,2377,pd,2022-07-19
LL,MiddleEarth,live oak,2.3,29,2377,pd,2022-07-19
LL,MiddleEarth,blue oak,1.78,29,2378,pd,2022-07-19
LL,MiddleEarth,blue oak,2.33,29,2378,pd,2022-07-19
LL,MiddleEarth,blue oak,1.89,29,2378,pd,2022-07-19
LL,MiddleEarth,blue oak,2.02,29,2378,pd,2022-07-19
LL,MiddleEarth,blue oak,4.2,29,2379,pd,2022-07-19
LL,MiddleEarth,blue oak,4,29,2379,pd,2022-07-19
LL,MiddleEarth,live oak,1.39,29,2380,pd,2022-07-19
LL,MiddleEarth,live oak,1.78,29,2380,pd,2022-07-19
LL,MiddleEarth,live oak,2.21,29,2380,pd,2022-07-19
LL,MiddleEarth,live oak,2.3,29,2380,pd,2022-07-19
LL,MiddleEarth,live oak,1.4,29,2380,pd,2022-07-19
LL,Hobbiton,blue oak,3.3,29,2343,pd,2022-07-19
LL,Hobbiton,blue oak,3.25,29,2343,pd,2022-07-19
LL,Hobbiton,blue oak,2.9,29,2343,pd,2022-07-19
LL,Hobbiton,live oak,1.1,29,2345,pd,2022-07-19
LL,Hobbiton,live oak,1,29,2345,pd,2022-07-19
LL,Hobbiton,live oak,1.25,29,2345,pd,2022-07-19
LL,Hobbiton,blue oak,3.8,29,2346,pd,2022-07-19
LL,Hobbiton,blue oak,3.6,29,2346,pd,2022-07-19
LL,Hobbiton,blue oak,4,29,2346,pd,2022-07-19
LL,Hobbiton,blue oak,3.7,29,2347,pd,2022-07-19
LL,Hobbiton,blue oak,3.4,29,2347,pd,2022-07-19
LL,Hobbiton,blue oak,3.2,29,2347,pd,2022-07-19
LL,Hobbiton,blue oak,2.18,29,2375,pd,2022-07-19
LL,Hobbiton,blue oak,2.2,29,2375,pd,2022-07-19
LL,Ridge,live oak,2.84,29,2331,pd,2022-07-19
LL,Ridge,live oak,2.85,29,2331,pd,2022-07-19
LL,Hobbiton,live oak,2.1,29,2301,pd,2022-07-19
LL,Hobbiton,live oak,2.15,29,2301,pd,2022-07-19
LL,Hobbiton,live oak,2.09,29,2301,pd,2022-07-19
LL,Weathertop,blue oak,3.3,29,2370,pd,2022-07-19
LL,Weathertop,blue oak,3.7,29,2370,pd,2022-07-19
LL,Weathertop,blue oak,3.6,29,2370,pd,2022-07-19
LL,Weathertop,blue oak,3.2,29,2371,pd,2022-07-19
LL,Weathertop,blue oak,3,29,2371,pd,2022-07-19
LL,Weathertop,blue oak,2.9,29,2372,pd,2022-07-19
LL,Weathertop,blue oak,2.7,29,2372,pd,2022-07-19
LL,Weathertop,blue oak,3.6,29,2381,pd,2022-07-19
LL,Weathertop,blue oak,3.4,29,2381,pd,2022-07-19
LL,Weathertop,blue oak,2.8,29,2382,pd,2022-07-19
