"","tree","week","species","rep","date.x","mean_pd","mpa_pd","date_pd","date.y","mean_md","mpa_md","date_md"
"753",2347,29,"blue oak","4",2022-07-19,3.375,3.2,2022-07-19,2022-07-19,4.2,4.2,2022-07-19
"754",2348,11,"blue oak","1",2022-03-15,1.47666666666667,1.39,2022-03-15,NA,NA,NA,NA
"755",2348,11,"blue oak","2",2022-03-15,1.47666666666667,1.57,2022-03-15,NA,NA,NA,NA
"756",2348,11,"blue oak","3",2022-03-15,1.47666666666667,1.47,2022-03-15,NA,NA,NA,NA
"757",2349,9,"blue oak","1",2022-02-28,1.89,1.64,2022-02-28,NA,NA,NA,NA
"758",2349,9,"blue oak","2",2022-02-28,1.89,1.6,2022-02-28,NA,NA,NA,NA
"759",2349,9,"blue oak","3",2022-02-28,1.89,2.2,2022-02-28,NA,NA,NA,NA
"760",2349,9,"blue oak","4",2022-02-28,1.89,1.85,2022-02-28,NA,NA,NA,NA
"761",2349,9,"blue oak","5",2022-02-28,1.89,2.16,2022-02-28,NA,NA,NA,NA
"762",2349,11,"blue oak","1",2022-03-15,1.54333333333333,1.29,2022-03-15,2022-03-15,3.355,3.29,2022-03-15
"763",2349,11,"blue oak","2",2022-03-15,1.54333333333333,1.91,2022-03-15,2022-03-15,3.355,3.42,2022-03-15
"764",2349,11,"blue oak","3",2022-03-15,1.54333333333333,1.43,2022-03-15,NA,NA,NA,NA
"765",2352,9,"live oak","1",NA,NA,NA,NA,2022-02-28,2.274,2.47,2022-02-28
"766",2352,9,"live oak","2",NA,NA,NA,NA,2022-02-28,2.274,2.5,2022-02-28
"767",2352,9,"live oak","3",NA,NA,NA,NA,2022-02-28,2.274,1.96,2022-02-28
"768",2352,9,"live oak","4",NA,NA,NA,NA,2022-02-28,2.274,2.04,2022-02-28
"769",2352,9,"live oak","5",NA,NA,NA,NA,2022-02-28,2.274,2.4,2022-02-28
"770",2352,12,"live oak","1",2022-03-25,1.1,1.275,2022-03-25,NA,NA,NA,NA
"771",2352,12,"live oak","2",2022-03-25,1.1,1.275,2022-03-25,NA,NA,NA,NA
"772",2352,12,"live oak","3",2022-03-25,1.1,0.75,2022-03-25,NA,NA,NA,NA
"773",2352,13,"live oak","1",2022-03-30,0.78975,0.69,2022-03-30,NA,NA,NA,NA
"774",2352,13,"live oak","2",2022-03-30,0.78975,1.34,2022-03-30,NA,NA,NA,NA
"775",2352,13,"live oak","3",2022-03-30,0.78975,0.609,2022-03-30,NA,NA,NA,NA
"776",2352,13,"live oak","4",2022-03-30,0.78975,0.52,2022-03-30,NA,NA,NA,NA
"777",2352,15,"live oak","1",2022-04-11,1.4284,1.412,2022-04-11,2022-04-13,2.82125,2.202,2022-04-13
"778",2352,15,"live oak","2",2022-04-11,1.4284,1.621,2022-04-11,2022-04-13,2.82125,2.741,2022-04-13
"779",2352,15,"live oak","3",2022-04-11,1.4284,2.033,2022-04-11,2022-04-13,2.82125,2.591,2022-04-13
"780",2352,15,"live oak","4",2022-04-11,1.4284,0.841,2022-04-11,2022-04-13,2.82125,3.751,2022-04-13
"781",2352,15,"live oak","5",2022-04-11,1.4284,1.235,2022-04-11,NA,NA,NA,NA
"782",2352,17,"live oak","1",2022-04-25,1.64725,1.718,2022-04-25,2022-04-25,2.734,2.774,2022-04-25
"783",2352,17,"live oak","2",2022-04-25,1.64725,1.591,2022-04-25,2022-04-25,2.734,2.8,2022-04-25
"784",2352,17,"live oak","3",2022-04-25,1.64725,1.361,2022-04-25,2022-04-25,2.734,2.628,2022-04-25
"785",2352,17,"live oak","4",2022-04-25,1.64725,1.919,2022-04-25,NA,NA,NA,NA
"786",2352,18,"live oak","1",NA,NA,NA,NA,2022-05-04,2.04925,2.24,2022-05-04
"787",2352,18,"live oak","2",NA,NA,NA,NA,2022-05-04,2.04925,1.973,2022-05-04
"788",2352,18,"live oak","3",NA,NA,NA,NA,2022-05-04,2.04925,1.906,2022-05-04
"789",2352,18,"live oak","4",NA,NA,NA,NA,2022-05-04,2.04925,2.078,2022-05-04
"790",2352,19,"live oak","1",2022-05-09,1.75383333333333,1.026,2022-05-09,2022-05-09,2.216,2.128,2022-05-09
"791",2352,19,"live oak","2",2022-05-09,1.75383333333333,1.613,2022-05-09,2022-05-09,2.216,2.065,2022-05-09
"792",2352,19,"live oak","3",2022-05-09,1.75383333333333,1.218,2022-05-09,2022-05-09,2.216,2.455,2022-05-09
"793",2352,19,"live oak","4",2022-05-09,1.75383333333333,1.79,2022-05-09,NA,NA,NA,NA
"794",2352,19,"live oak","5",2022-05-09,1.75383333333333,3.028,2022-05-09,NA,NA,NA,NA
"795",2352,19,"live oak","6",2022-05-09,1.75383333333333,1.848,2022-05-09,NA,NA,NA,NA
"796",2352,21,"live oak","1",2022-05-23,1.412,1.432,2022-05-23,2022-05-23,4.1634,3.501,2022-05-23
"797",2352,21,"live oak","2",2022-05-23,1.412,1.371,2022-05-23,2022-05-23,4.1634,3.7,2022-05-23
"798",2352,21,"live oak","3",2022-05-23,1.412,1.341,2022-05-23,2022-05-23,4.1634,4.517,2022-05-23
"799",2352,21,"live oak","4",2022-05-23,1.412,1.504,2022-05-23,2022-05-23,4.1634,4.323,2022-05-23
"800",2352,21,"live oak","5",NA,NA,NA,NA,2022-05-23,4.1634,4.776,2022-05-23
"801",2352,29,"live oak","1",2022-07-19,2.5425,2.22,2022-07-19,2022-07-19,5.6,5.6,2022-07-19
"802",2352,29,"live oak","2",2022-07-19,2.5425,2.5,2022-07-19,2022-07-19,5.6,5.7,2022-07-19
"803",2352,29,"live oak","3",2022-07-19,2.5425,2.75,2022-07-19,2022-07-19,5.6,5.5,2022-07-19
"804",2352,29,"live oak","4",2022-07-19,2.5425,2.7,2022-07-19,NA,NA,NA,NA
"805",2353,12,"live oak","2",NA,NA,NA,NA,2022-03-25,2.3,2.3,2022-03-25
"806",2354,9,"live oak","1",NA,NA,NA,NA,2022-02-28,1.7684,1.78,2022-02-28
"807",2354,9,"live oak","2",NA,NA,NA,NA,2022-02-28,1.7684,0.962,2022-02-28
"808",2354,9,"live oak","3",NA,NA,NA,NA,2022-02-28,1.7684,2.64,2022-02-28
"809",2354,9,"live oak","4",NA,NA,NA,NA,2022-02-28,1.7684,1.92,2022-02-28
"810",2354,9,"live oak","5",NA,NA,NA,NA,2022-02-28,1.7684,1.54,2022-02-28
"811",2354,12,"live oak","1",2022-03-25,0.973333333333333,0.76,2022-03-25,2022-03-25,2.755,2.725,2022-03-25
"812",2354,12,"live oak","2",2022-03-25,0.973333333333333,1.16,2022-03-25,2022-03-25,2.755,2.4,2022-03-25
"813",2354,12,"live oak","3",2022-03-25,0.973333333333333,1,2022-03-25,2022-03-25,2.755,2.45,2022-03-25
"814",2354,12,"live oak","4",NA,NA,NA,NA,2022-03-25,2.755,3.25,2022-03-25
"815",2354,12,"live oak","5",NA,NA,NA,NA,2022-03-25,2.755,2.95,2022-03-25
"816",2354,13,"live oak","1",2022-03-30,0.8164,0.748,2022-03-30,NA,NA,NA,NA
"817",2354,13,"live oak","2",2022-03-30,0.8164,0.87,2022-03-30,NA,NA,NA,NA
"818",2354,13,"live oak","3",2022-03-30,0.8164,0.554,2022-03-30,NA,NA,NA,NA
"819",2354,13,"live oak","4",2022-03-30,0.8164,0.89,2022-03-30,NA,NA,NA,NA
"820",2354,13,"live oak","5",2022-03-30,0.8164,1.02,2022-03-30,NA,NA,NA,NA
"821",2354,15,"live oak","1",2022-04-11,1.5902,1.231,2022-04-11,2022-04-13,1.63733333333333,1.465,2022-04-13
"822",2354,15,"live oak","2",2022-04-11,1.5902,1.071,2022-04-11,2022-04-13,1.63733333333333,1.871,2022-04-13
"823",2354,15,"live oak","3",2022-04-11,1.5902,2.213,2022-04-11,2022-04-13,1.63733333333333,1.576,2022-04-13
"824",2354,15,"live oak","4",2022-04-11,1.5902,1.251,2022-04-11,NA,NA,NA,NA
"825",2354,15,"live oak","5",2022-04-11,1.5902,2.185,2022-04-11,NA,NA,NA,NA
"826",2354,17,"live oak","1",2022-04-25,1.4596,1.723,2022-04-25,NA,NA,NA,NA
"827",2354,17,"live oak","2",2022-04-25,1.4596,1.371,2022-04-25,NA,NA,NA,NA
"828",2354,17,"live oak","3",2022-04-25,1.4596,1.668,2022-04-25,NA,NA,NA,NA
"829",2354,17,"live oak","4",2022-04-25,1.4596,1.238,2022-04-25,NA,NA,NA,NA
"830",2354,17,"live oak","5",2022-04-25,1.4596,1.298,2022-04-25,NA,NA,NA,NA
"831",2354,18,"live oak","1",NA,NA,NA,NA,2022-05-04,2.70733333333333,2.568,2022-05-04
"832",2354,18,"live oak","2",NA,NA,NA,NA,2022-05-04,2.70733333333333,2.842,2022-05-04
"833",2354,18,"live oak","3",NA,NA,NA,NA,2022-05-04,2.70733333333333,2.712,2022-05-04
"834",2354,19,"live oak","1",2022-05-09,1.98933333333333,1.89,2022-05-09,2022-05-09,2.83775,2.443,2022-05-09
"835",2354,19,"live oak","2",2022-05-09,1.98933333333333,2.26,2022-05-09,2022-05-09,2.83775,3.074,2022-05-09
"836",2354,19,"live oak","3",2022-05-09,1.98933333333333,1.818,2022-05-09,2022-05-09,2.83775,2.487,2022-05-09
"837",2354,19,"live oak","4",NA,NA,NA,NA,2022-05-09,2.83775,3.347,2022-05-09
"838",2354,21,"live oak","1",2022-05-23,1.3375,1.212,2022-05-23,2022-05-23,3.67633333333333,4.031,2022-05-23
"839",2354,21,"live oak","2",2022-05-23,1.3375,1.356,2022-05-23,2022-05-23,3.67633333333333,3.467,2022-05-23
"840",2354,21,"live oak","3",2022-05-23,1.3375,1.361,2022-05-23,2022-05-23,3.67633333333333,3.531,2022-05-23
"841",2354,21,"live oak","4",2022-05-23,1.3375,1.421,2022-05-23,NA,NA,NA,NA
"842",2354,29,"live oak","1",2022-07-19,2.63333333333333,2.7,2022-07-19,2022-07-19,4.1,4.7,2022-07-19
"843",2354,29,"live oak","2",2022-07-19,2.63333333333333,2.6,2022-07-19,2022-07-19,4.1,4.2,2022-07-19
"844",2354,29,"live oak","3",2022-07-19,2.63333333333333,2.6,2022-07-19,2022-07-19,4.1,3.2,2022-07-19
"845",2354,29,"live oak","4",NA,NA,NA,NA,2022-07-19,4.1,4.3,2022-07-19
"846",2360,13,"blue oak","1",2022-03-30,1.08133333333333,1.214,2022-03-30,NA,NA,NA,NA
"847",2360,13,"blue oak","2",2022-03-30,1.08133333333333,0.97,2022-03-30,NA,NA,NA,NA
"848",2360,13,"blue oak","3",2022-03-30,1.08133333333333,1.06,2022-03-30,NA,NA,NA,NA
"849",2360,15,"blue oak","1",2022-04-11,1.36666666666667,1.3,2022-04-11,2022-04-13,2.52025,2.371,2022-04-13
"850",2360,15,"blue oak","2",2022-04-11,1.36666666666667,1.4,2022-04-11,2022-04-13,2.52025,2.84,2022-04-13
"851",2360,15,"blue oak","3",2022-04-11,1.36666666666667,1.4,2022-04-11,2022-04-13,2.52025,2.481,2022-04-13
"852",2360,15,"blue oak","4",NA,NA,NA,NA,2022-04-13,2.52025,2.389,2022-04-13
"853",2360,17,"blue oak","1",2022-04-25,1.485,1.412,2022-04-25,2022-04-25,2.75833333333333,2.88,2022-04-25
"854",2360,17,"blue oak","2",2022-04-25,1.485,1.54,2022-04-25,2022-04-25,2.75833333333333,2.531,2022-04-25
"855",2360,17,"blue oak","3",2022-04-25,1.485,1.6,2022-04-25,2022-04-25,2.75833333333333,2.864,2022-04-25
"856",2360,17,"blue oak","4",2022-04-25,1.485,1.388,2022-04-25,NA,NA,NA,NA
"857",2360,18,"blue oak","1",NA,NA,NA,NA,2022-05-04,2.96966666666667,2.843,2022-05-04
"858",2360,18,"blue oak","2",NA,NA,NA,NA,2022-05-04,2.96966666666667,3.014,2022-05-04
"859",2360,18,"blue oak","3",NA,NA,NA,NA,2022-05-04,2.96966666666667,3.052,2022-05-04
"860",2360,21,"blue oak","1",2022-05-23,2.13425,2.157,2022-05-23,2022-05-23,3.27725,3.234,2022-05-23
"861",2360,21,"blue oak","2",2022-05-23,2.13425,1.958,2022-05-23,2022-05-23,3.27725,3.189,2022-05-23
"862",2360,21,"blue oak","3",2022-05-23,2.13425,2.271,2022-05-23,2022-05-23,3.27725,3.4,2022-05-23
"863",2360,21,"blue oak","4",2022-05-23,2.13425,2.151,2022-05-23,2022-05-23,3.27725,3.286,2022-05-23
"864",2360,29,"blue oak","1",2022-07-19,3.83333333333333,4.2,2022-07-19,2022-07-19,4.56666666666667,4.5,2022-07-19
"865",2360,29,"blue oak","2",2022-07-19,3.83333333333333,3.7,2022-07-19,2022-07-19,4.56666666666667,4.6,2022-07-19
"866",2360,29,"blue oak","3",2022-07-19,3.83333333333333,3.6,2022-07-19,2022-07-19,4.56666666666667,4.6,2022-07-19
"867",2361,11,"blue oak","1",2022-03-15,1.61333333333333,1.37,2022-03-15,NA,NA,NA,NA
"868",2361,11,"blue oak","2",2022-03-15,1.61333333333333,1.87,2022-03-15,NA,NA,NA,NA
"869",2361,11,"blue oak","3",2022-03-15,1.61333333333333,1.6,2022-03-15,NA,NA,NA,NA
"870",2364,19,"blue oak","1",2022-05-09,1.53,1.578,2022-05-09,2022-05-09,2.862,2.787,2022-05-09
"871",2364,19,"blue oak","2",2022-05-09,1.53,1.458,2022-05-09,2022-05-09,2.862,3,2022-05-09
"872",2364,19,"blue oak","3",2022-05-09,1.53,1.554,2022-05-09,2022-05-09,2.862,2.799,2022-05-09
"873",2365,11,"blue oak","1",2022-03-15,1.233,1.54,2022-03-15,2022-03-15,2.2674,1.89,2022-03-15
"874",2365,11,"blue oak","2",2022-03-15,1.233,1.25,2022-03-15,2022-03-15,2.2674,2.034,2022-03-15
"875",2365,11,"blue oak","3",2022-03-15,1.233,0.475,2022-03-15,2022-03-15,2.2674,2.318,2022-03-15
"876",2365,11,"blue oak","4",2022-03-15,1.233,1.85,2022-03-15,2022-03-15,2.2674,2.948,2022-03-15
"877",2365,11,"blue oak","5",2022-03-15,1.233,1.05,2022-03-15,2022-03-15,2.2674,2.147,2022-03-15
"878",2365,12,"blue oak","1",2022-03-25,2.09,1.35,2022-03-25,2022-03-25,2.2,2.05,2022-03-25
"879",2365,12,"blue oak","2",2022-03-25,2.09,2.4,2022-03-25,2022-03-25,2.2,2.55,2022-03-25
"880",2365,12,"blue oak","3",2022-03-25,2.09,2.4,2022-03-25,2022-03-25,2.2,2,2022-03-25
"881",2365,12,"blue oak","4",2022-03-25,2.09,2.21,2022-03-25,2022-03-25,2.2,2.2,2022-03-25
"882",2365,13,"blue oak","1",2022-03-30,1.10333333333333,1.03,2022-03-30,NA,NA,NA,NA
"883",2365,13,"blue oak","2",2022-03-30,1.10333333333333,1.12,2022-03-30,NA,NA,NA,NA
"884",2365,13,"blue oak","3",2022-03-30,1.10333333333333,1.16,2022-03-30,NA,NA,NA,NA
"885",2365,15,"blue oak","1",2022-04-11,1.4,1.4,2022-04-11,2022-04-13,1.80033333333333,1.565,2022-04-13
"886",2365,15,"blue oak","2",2022-04-11,1.4,1.4,2022-04-11,2022-04-13,1.80033333333333,1.406,2022-04-13
"887",2365,15,"blue oak","3",NA,NA,NA,NA,2022-04-13,1.80033333333333,1.781,2022-04-13
"888",2365,15,"blue oak","4",NA,NA,NA,NA,2022-04-13,1.80033333333333,2.234,2022-04-13
"889",2365,15,"blue oak","5",NA,NA,NA,NA,2022-04-13,1.80033333333333,2.148,2022-04-13
"890",2365,15,"blue oak","6",NA,NA,NA,NA,2022-04-13,1.80033333333333,1.668,2022-04-13
"891",2365,17,"blue oak","1",2022-04-25,1.402,1.382,2022-04-25,2022-04-25,3.18333333333333,3,2022-04-25
"892",2365,17,"blue oak","2",2022-04-25,1.402,1.41,2022-04-25,2022-04-25,3.18333333333333,3.25,2022-04-25
"893",2365,17,"blue oak","3",2022-04-25,1.402,1.414,2022-04-25,2022-04-25,3.18333333333333,3.3,2022-04-25
"894",2365,18,"blue oak","1",2022-05-04,1.35666666666667,1.442,2022-05-04,2022-05-04,2.7922,2.608,2022-05-04
"895",2365,18,"blue oak","2",2022-05-04,1.35666666666667,1.208,2022-05-04,2022-05-04,2.7922,2.621,2022-05-04
"896",2365,18,"blue oak","3",2022-05-04,1.35666666666667,1.42,2022-05-04,2022-05-04,2.7922,2.676,2022-05-04
"897",2365,18,"blue oak","4",NA,NA,NA,NA,2022-05-04,2.7922,3.056,2022-05-04
"898",2365,18,"blue oak","5",NA,NA,NA,NA,2022-05-04,2.7922,3,2022-05-04
"899",2365,19,"blue oak","1",2022-05-09,1.35666666666667,1.442,2022-05-09,2022-05-09,2.6145,2.608,2022-05-09
"900",2365,19,"blue oak","2",2022-05-09,1.35666666666667,1.208,2022-05-09,2022-05-09,2.6145,2.621,2022-05-09
"901",2365,19,"blue oak","3",2022-05-09,1.35666666666667,1.42,2022-05-09,NA,NA,NA,NA
"902",2365,21,"blue oak","1",2022-05-23,1.87766666666667,1.773,2022-05-23,2022-05-23,2.97266666666667,3.043,2022-05-23
"903",2365,21,"blue oak","2",2022-05-23,1.87766666666667,1.82,2022-05-23,2022-05-23,2.97266666666667,2.912,2022-05-23
"904",2365,21,"blue oak","3",2022-05-23,1.87766666666667,2.04,2022-05-23,2022-05-23,2.97266666666667,2.963,2022-05-23
"905",2365,29,"blue oak","1",2022-07-19,3.9,4,2022-07-19,2022-07-19,3.93333333333333,4.1,2022-07-19
"906",2365,29,"blue oak","2",2022-07-19,3.9,3.8,2022-07-19,2022-07-19,3.93333333333333,3.6,2022-07-19
"907",2365,29,"blue oak","3",2022-07-19,3.9,3.9,2022-07-19,2022-07-19,3.93333333333333,4.1,2022-07-19
"908",2367,11,"blue oak","1",NA,NA,NA,NA,2022-03-15,2.5195,1.6,2022-03-15
"909",2367,11,"blue oak","2",NA,NA,NA,NA,2022-03-15,2.5195,2.868,2022-03-15
"910",2367,11,"blue oak","3",NA,NA,NA,NA,2022-03-15,2.5195,3.32,2022-03-15
"911",2367,11,"blue oak","4",NA,NA,NA,NA,2022-03-15,2.5195,2.29,2022-03-15
"912",2367,12,"blue oak","1",2022-03-25,0.9,0.9,2022-03-25,2022-03-25,1.8,1.35,2022-03-25
"913",2367,12,"blue oak","2",NA,NA,NA,NA,2022-03-25,1.8,1.95,2022-03-25
"914",2367,12,"blue oak","3",NA,NA,NA,NA,2022-03-25,1.8,1.95,2022-03-25
"915",2367,12,"blue oak","4",NA,NA,NA,NA,2022-03-25,1.8,1.95,2022-03-25
"916",2367,13,"blue oak","1",2022-03-30,1.11,1.11,2022-03-30,NA,NA,NA,NA
"917",2367,13,"blue oak","2",2022-03-30,1.11,1.11,2022-03-30,NA,NA,NA,NA
"918",2367,15,"blue oak","1",2022-04-11,1.2,1.6,2022-04-11,2022-04-13,2.07175,2.371,2022-04-13
"919",2367,15,"blue oak","2",2022-04-11,1.2,1,2022-04-11,2022-04-13,2.07175,2.345,2022-04-13
"920",2367,15,"blue oak","3",2022-04-11,1.2,1.1,2022-04-11,2022-04-13,2.07175,2.138,2022-04-13
"921",2367,15,"blue oak","4",2022-04-11,1.2,1.1,2022-04-11,2022-04-13,2.07175,1.433,2022-04-13
"922",2367,17,"blue oak","1",2022-04-25,1.546,1.508,2022-04-25,2022-04-25,2.71266666666667,2.662,2022-04-25
"923",2367,17,"blue oak","2",2022-04-25,1.546,1.584,2022-04-25,2022-04-25,2.71266666666667,2.384,2022-04-25
"924",2367,17,"blue oak","3",NA,NA,NA,NA,2022-04-25,2.71266666666667,3.092,2022-04-25
"925",2367,18,"blue oak","1",2022-05-04,1.678,1.718,2022-05-04,2022-05-04,2.976,2.587,2022-05-04
"926",2367,18,"blue oak","2",2022-05-04,1.678,1.658,2022-05-04,2022-05-04,2.976,2.674,2022-05-04
"927",2367,18,"blue oak","3",2022-05-04,1.678,1.658,2022-05-04,2022-05-04,2.976,2.491,2022-05-04
"928",2367,18,"blue oak","4",NA,NA,NA,NA,2022-05-04,2.976,3.6,2022-05-04
"929",2367,18,"blue oak","5",NA,NA,NA,NA,2022-05-04,2.976,3.25,2022-05-04
"930",2367,18,"blue oak","6",NA,NA,NA,NA,2022-05-04,2.976,3.21,2022-05-04
"931",2367,18,"blue oak","7",NA,NA,NA,NA,2022-05-04,2.976,3.02,2022-05-04
"932",2367,19,"blue oak","1",2022-05-09,1.678,1.718,2022-05-09,2022-05-09,2.584,2.587,2022-05-09
"933",2367,19,"blue oak","2",2022-05-09,1.678,1.658,2022-05-09,2022-05-09,2.584,2.674,2022-05-09
"934",2367,19,"blue oak","3",2022-05-09,1.678,1.658,2022-05-09,2022-05-09,2.584,2.491,2022-05-09
"935",2367,21,"blue oak","1",2022-05-23,2.012,2.023,2022-05-23,2022-05-23,2.96033333333333,3.01,2022-05-23
"936",2367,21,"blue oak","2",2022-05-23,2.012,2.001,2022-05-23,2022-05-23,2.96033333333333,2.99,2022-05-23
"937",2367,21,"blue oak","3",NA,NA,NA,NA,2022-05-23,2.96033333333333,2.881,2022-05-23
"938",2367,29,"blue oak","1",2022-07-19,3.26666666666667,3.2,2022-07-19,2022-07-19,3.88333333333333,3.8,2022-07-19
"939",2367,29,"blue oak","2",2022-07-19,3.26666666666667,3.4,2022-07-19,2022-07-19,3.88333333333333,3.85,2022-07-19
"940",2367,29,"blue oak","3",2022-07-19,3.26666666666667,3.2,2022-07-19,2022-07-19,3.88333333333333,4,2022-07-19
"941",2369,11,"blue oak","1",2022-03-15,1.31166666666667,1.514,2022-03-15,2022-03-15,2.452,2.41,2022-03-15
"942",2369,11,"blue oak","2",2022-03-15,1.31166666666667,0.891,2022-03-15,2022-03-15,2.452,3.31,2022-03-15
"943",2369,11,"blue oak","3",2022-03-15,1.31166666666667,1.53,2022-03-15,2022-03-15,2.452,2.75,2022-03-15
"944",2369,11,"blue oak","4",NA,NA,NA,NA,2022-03-15,2.452,2.03,2022-03-15
"945",2369,11,"blue oak","5",NA,NA,NA,NA,2022-03-15,2.452,1.76,2022-03-15
"946",2369,12,"blue oak","1",NA,NA,NA,NA,2022-03-25,2.8,3.05,2022-03-25
"947",2369,12,"blue oak","2",NA,NA,NA,NA,2022-03-25,2.8,2.55,2022-03-25
"948",2369,12,"blue oak","3",NA,NA,NA,NA,2022-03-25,2.8,2.8,2022-03-25
"949",2369,13,"blue oak","1",2022-03-30,1.045,1.21,2022-03-30,NA,NA,NA,NA
"950",2369,13,"blue oak","2",2022-03-30,1.045,0.98,2022-03-30,NA,NA,NA,NA
"951",2369,13,"blue oak","3",2022-03-30,1.045,0.93,2022-03-30,NA,NA,NA,NA
"952",2369,13,"blue oak","4",2022-03-30,1.045,1.06,2022-03-30,NA,NA,NA,NA
"953",2369,15,"blue oak","1",2022-04-11,1.46666666666667,1.6,2022-04-11,2022-04-13,2.66675,2.491,2022-04-13
"954",2369,15,"blue oak","2",2022-04-11,1.46666666666667,1.3,2022-04-11,2022-04-13,2.66675,2.831,2022-04-13
"955",2369,15,"blue oak","3",2022-04-11,1.46666666666667,1.5,2022-04-11,2022-04-13,2.66675,2.887,2022-04-13
"956",2369,15,"blue oak","4",NA,NA,NA,NA,2022-04-13,2.66675,2.458,2022-04-13
"957",2369,17,"blue oak","1",2022-04-25,1.50533333333333,1.512,2022-04-25,2022-04-25,3.38333333333333,3.3,2022-04-25
"958",2369,17,"blue oak","2",2022-04-25,1.50533333333333,1.421,2022-04-25,2022-04-25,3.38333333333333,3.35,2022-04-25
"959",2369,17,"blue oak","3",2022-04-25,1.50533333333333,1.583,2022-04-25,2022-04-25,3.38333333333333,3.5,2022-04-25
"960",2369,18,"blue oak","1",2022-05-04,1.693,1.687,2022-05-04,2022-05-04,3.0355,2.584,2022-05-04
"961",2369,18,"blue oak","2",2022-05-04,1.693,1.754,2022-05-04,2022-05-04,3.0355,2.945,2022-05-04
"962",2369,18,"blue oak","3",2022-05-04,1.693,1.638,2022-05-04,2022-05-04,3.0355,2.88,2022-05-04
"963",2369,18,"blue oak","4",NA,NA,NA,NA,2022-05-04,3.0355,3.18,2022-05-04
"964",2369,18,"blue oak","5",NA,NA,NA,NA,2022-05-04,3.0355,3.221,2022-05-04
"965",2369,18,"blue oak","6",NA,NA,NA,NA,2022-05-04,3.0355,3.403,2022-05-04
"966",2369,19,"blue oak","1",2022-05-09,1.693,1.687,2022-05-09,2022-05-09,2.803,2.584,2022-05-09
"967",2369,19,"blue oak","2",2022-05-09,1.693,1.754,2022-05-09,2022-05-09,2.803,2.945,2022-05-09
"968",2369,19,"blue oak","3",2022-05-09,1.693,1.638,2022-05-09,2022-05-09,2.803,2.88,2022-05-09
"969",2369,21,"blue oak","1",2022-05-23,1.898,1.812,2022-05-23,2022-05-23,3.72,3.67,2022-05-23
"970",2369,21,"blue oak","2",2022-05-23,1.898,1.982,2022-05-23,2022-05-23,3.72,3.79,2022-05-23
"971",2369,21,"blue oak","3",2022-05-23,1.898,1.9,2022-05-23,2022-05-23,3.72,3.7,2022-05-23
"972",2369,29,"blue oak","1",2022-07-19,4.63,4.85,2022-07-19,NA,NA,NA,NA
"973",2369,29,"blue oak","2",2022-07-19,4.63,4.37,2022-07-19,NA,NA,NA,NA
"974",2369,29,"blue oak","3",2022-07-19,4.63,4.8,2022-07-19,NA,NA,NA,NA
"975",2369,29,"blue oak","4",2022-07-19,4.63,4.5,2022-07-19,NA,NA,NA,NA
"976",2370,12,"blue oak","1",2022-03-25,1.25,1.15,2022-03-25,NA,NA,NA,NA
"977",2370,12,"blue oak","2",2022-03-25,1.25,1.35,2022-03-25,NA,NA,NA,NA
"978",2370,12,"blue oak","3",2022-03-25,1.25,1.25,2022-03-25,NA,NA,NA,NA
"979",2370,13,"blue oak","1",2022-03-30,1.16133333333333,1.13,2022-03-30,NA,NA,NA,NA
"980",2370,13,"blue oak","2",2022-03-30,1.16133333333333,1.15,2022-03-30,NA,NA,NA,NA
"981",2370,13,"blue oak","3",2022-03-30,1.16133333333333,1.204,2022-03-30,NA,NA,NA,NA
"982",2370,15,"blue oak","1",2022-04-11,1.433,1.45,2022-04-11,2022-04-13,1.40433333333333,1.381,2022-04-13
"983",2370,15,"blue oak","2",2022-04-11,1.433,1.416,2022-04-11,2022-04-13,1.40433333333333,1.491,2022-04-13
"984",2370,15,"blue oak","3",NA,NA,NA,NA,2022-04-13,1.40433333333333,1.341,2022-04-13
"985",2370,17,"blue oak","1",2022-04-25,1.3795,1.388,2022-04-25,2022-04-25,2.28725,2.26,2022-04-25
"986",2370,17,"blue oak","2",2022-04-25,1.3795,1.371,2022-04-25,2022-04-25,2.28725,2.378,2022-04-25
"987",2370,17,"blue oak","3",NA,NA,NA,NA,2022-04-25,2.28725,1.893,2022-04-25
"988",2370,17,"blue oak","4",NA,NA,NA,NA,2022-04-25,2.28725,2.618,2022-04-25
"989",2370,18,"blue oak","1",NA,NA,NA,NA,2022-05-04,2.68366666666667,2.709,2022-05-04
"990",2370,18,"blue oak","2",NA,NA,NA,NA,2022-05-04,2.68366666666667,2.774,2022-05-04
"991",2370,18,"blue oak","3",NA,NA,NA,NA,2022-05-04,2.68366666666667,2.568,2022-05-04
"992",2370,19,"blue oak","1",NA,NA,NA,NA,2022-05-09,2.34533333333333,2.166,2022-05-09
"993",2370,19,"blue oak","2",NA,NA,NA,NA,2022-05-09,2.34533333333333,2.566,2022-05-09
"994",2370,19,"blue oak","3",NA,NA,NA,NA,2022-05-09,2.34533333333333,2.304,2022-05-09
"995",2370,21,"blue oak","1",2022-05-23,1.92933333333333,2.063,2022-05-23,NA,NA,NA,NA
"996",2370,21,"blue oak","2",2022-05-23,1.92933333333333,1.882,2022-05-23,NA,NA,NA,NA
"997",2370,21,"blue oak","3",2022-05-23,1.92933333333333,1.843,2022-05-23,NA,NA,NA,NA
