"","tree_id","branch","species","year","week","...6","file","day","notes_leaf_area","more_notes_leaf_area","area_cm2","date_leaf_area","year_leaf_area","sub_branch","lwm_g","ldm_g","swm_g","sdm_g","l_cm","d_mm","length_new_cm","notes","date_alas","area_mm2","lma_g_cm2","d_cm","r_mm","r_cm","area_stem_mm2","alas_cm2_per_mm2","sla_cm_g"
"1055","2378","1","B",0,37,812,"csv",12,"a",NA,18.105,2022-09-12,0,"a",0.4088,0.244,0.2115,0.1327,48.25,2.245,NA,"length in mm",2022-09-12,181.05,0.0134769400718034,0.2245,2.245,0.11225,15.8337055139089,1.14344680618797,74.2008196721311
"1056","2378","1","B",0,37,812,"csv",12,"a",NA,18.105,2022-09-12,0,"c",0.3778,0.2243,0.0664,0.0424,16.08,1.9025,NA,"Conflicting samples, another",2022-09-12,181.05,0.0123888428610881,0.19025,1.9025,0.095125,11.3710142446223,1.59220625447394,80.7177886758805
"1057","2378","1","B",0,37,812,"csv",12,"a",NA,18.105,2022-09-12,0,"b",0.3218,0.1933,0.0419,0.0273,11.72,1.3525,NA,NA,2022-09-12,181.05,0.0106766086716377,0.13525,1.3525,0.067625,5.74677799653321,3.15046100805042,93.6627004655975
"1058","2378","1","B",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d",0.6022,0.3679,NA,NA,NA,NA,NA,"No stem sample",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059","2378","2","B",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.523,0.657,0.288,0.113,4.65,1.53,4.65,"Need to find areas!",2022-03-15,NA,NA,0.153,1.53,0.0765,7.35415424278835,NA,NA
"1060","2378","2","B",0,13,365,"txt",30,NA,NA,36.585,2022-03-30,0,NA,1.068,0.506,0.294,0.125,4.11,1.575,4.11,NA,2022-03-30,365.85,0.0138308049747164,0.1575,1.575,0.07875,7.79311327631118,4.69452947786706,72.302371541502
"1061","2378","2","B",0,17,367,"txt",25,NA,NA,31.304,2022-04-25,0,NA,0.719,0.392,0.052,0.029,1.16,1.03,1.16,NA,2022-04-25,313.04,0.0125223613595707,0.103,1.03,0.0515,3.33291564619341,9.39237692251615,79.8571428571428
"1062","2378","2","B",0,21,370,"txt",23,NA,NA,28.976,2022-05-23,0,NA,0.81,0.382,0.327,0.15,5.89,1.675,5.89,NA,2022-05-23,289.76,0.0131833241303147,0.1675,1.675,0.08375,8.81413088872786,3.28744834468666,75.8534031413613
"1063","2378","2","B",0,29,373,"txt",19,NA,NA,31.96,2022-07-19,0,NA,0.72,0.447,0.101,0.066,2.73,1.1475,2.73,NA,2022-07-19,319.6,0.0139862327909887,0.11475,1.1475,0.057375,4.13671176156844,7.72594317470219,71.4988814317673
"1064","2378","2","B",0,37,816,"csv",12,NA,NA,42.295,2022-09-12,0,NA,0.971,0.5789,0.254,0.1584,20.85,1.5275,NA,NA,2022-09-12,422.95,0.0136871970682114,0.15275,1.5275,0.076375,7.33014069394247,5.77001203195895,73.0609777163586
"1065","2378","3","B",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.827,0.376,0.161,0.065,4.02,1.345,4.02,"Need to find areas!",2022-03-15,NA,NA,0.1345,1.345,0.06725,5.68321965016028,NA,NA
"1066","2378","3","B",0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.254,0.581,0.17,0.073,2.33,1.085,2.33,NA,2022-03-30,NA,NA,0.1085,1.085,0.05425,3.69836141162224,NA,NA
"1067","2378","3","B",0,17,368,"txt",25,NA,NA,30.4,2022-04-25,0,NA,0.688,0.373,0.069,0.038,1.54,1.125,1.54,NA,2022-04-25,304,0.0122697368421053,0.1125,1.125,0.05625,3.97607820219958,7.64572487110103,81.5013404825737
"1068","2378","3","B",0,21,371,"txt",23,NA,NA,26.774,2022-05-23,0,NA,0.6999,0.327,0.177,0.082,4.13,1.45,4.13,NA,2022-05-23,267.74,0.0122133413012624,0.145,1.45,0.0725,6.60519855417254,4.05347390853023,81.8776758409786
"1069","2378","3","B",0,29,374,"txt",19,NA,NA,45.9,2022-07-19,0,NA,1.201,0.748,0.207,0.136,3.66,1.585,3.66,NA,2022-07-19,459,0.0162962962962963,0.1585,1.585,0.07925,7.89238760416462,5.81573058776025,61.3636363636364
"1070","2378","4","B",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.452,0.208,0.086,0.035,2.21,0.99,2.21,"Need to find areas!",2022-03-15,NA,NA,0.099,0.99,0.0495,3.07907495978336,NA,NA
"1071","2378","7","B",0,37,729,"txt",12,NA,NA,45.138,2022-09-12,0,NA,1.1824,0.72,0.5532,0.3491,86.81,1.7,8.681,NA,2022-09-12,451.38,0.0159510833444105,0.17,1.7,0.085,9.0792027688745,4.97158188324012,62.6916666666667
"1072","2379","1","B",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.569,0.265,0.021,0.009,0.83,NA,0.83,"Need to find areas!",2022-03-15,NA,NA,NA,NA,NA,NA,NA,NA
"1073","2379","1","B",0,13,375,"txt",30,NA,NA,37.61,2022-03-30,0,NA,1.024,0.515,0.094,0.045,1.47,1.2725,1.47,NA,2022-03-30,376.1,0.0136931667109811,0.12725,1.2725,0.063625,5.08704353927936,7.39329233367008,73.0291262135922
"1074","2379","1","B",0,17,378,"txt",25,NA,NA,36.646,2022-04-25,0,NA,0.969,0.536,0.08,0.044,1.61,1.315,1.61,NA,2022-04-25,366.46,0.0146264258036348,0.1315,1.315,0.06575,5.43252055640381,6.74567166741818,68.3694029850746
"1075","2379","1","B",0,21,381,"txt",23,NA,NA,27.785,2022-05-23,0,NA,0.866,0.4,0.057,0.026,1.12,1.435,1.12,NA,2022-05-23,277.85,0.014396256973187,0.1435,1.435,0.07175,6.46924613208844,4.29493629283669,69.4625
"1076","2379","1","B",0,37,817,"csv",12,NA,NA,27.81,2022-09-12,0,NA,0.6552,0.3995,0.1295,0.0804,19.19,1.44,NA,NA,2022-09-12,278.1,0.0143653362099964,0.144,1.44,0.072,6.5144065264838,4.26899977564198,69.6120150187735
"1077","2379","2","B",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.589,0.27,0.03,0.013,0.8,0.7775,0.8,"Need to find areas!",2022-03-15,NA,NA,0.07775,0.7775,0.038875,1.89911239404911,NA,NA
"1078","2379","2","B",0,13,376,"txt",30,NA,NA,16.703,2022-03-30,0,NA,0.416,0.211,0.046,0.022,1.05,NA,1.05,NA,2022-03-30,167.03,0.0126324612345088,NA,NA,NA,NA,NA,79.1611374407583
"1079","2379","2","B",0,17,379,"txt",25,NA,NA,20.24,2022-04-25,0,NA,0.494,0.273,0.025,0.013,0.71,1.065,0.71,NA,2022-04-25,202.4,0.0134881422924901,0.1065,1.065,0.05325,3.56327292751788,5.68017112685748,74.1391941391941
"1080","2379","2","B",0,21,382,"txt",23,NA,NA,13.452,2022-05-23,0,NA,0.391,0.184,0.027,0.013,0.89,1.2675,0.89,NA,2022-05-23,134.52,0.0136782634552483,0.12675,1.2675,0.063375,5.04714531257877,2.66526901186582,73.1086956521739
"1081","2379","2","B",0,29,384,"txt",19,NA,NA,21.36,2022-07-19,0,NA,0.51,0.312,0.016,0.01,0.57,0.9775,0.57,NA,2022-07-19,213.6,0.0146067415730337,0.09775,0.9775,0.048875,3.00181141545913,7.11570350155823,68.4615384615385
"1082","2379","2","B",0,37,818,"csv",12,NA,NA,41.241,2022-09-12,0,NA,0.9912,0.6235,0.1706,0.1094,16.96,1.68,NA,NA,2022-09-12,412.41,0.0151184500860794,0.168,1.68,0.084,8.86683110549183,4.65115434244108,66.1443464314354
"1083","2379","3","B",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.503,0.224,0.041,0.017,0.75,NA,0.75,"Need to find areas!",2022-03-15,NA,NA,NA,NA,NA,NA,NA,NA
"1084","2379","3","B",0,13,377,"txt",30,NA,NA,14.553,2022-03-30,0,NA,0.362,0.182,0.02,0.008,0.78,NA,0.78,NA,2022-03-30,145.53,0.0125060125060125,NA,NA,NA,NA,NA,79.9615384615385
"1085","2379","3","B",0,17,380,"txt",25,NA,NA,12.413,2022-04-25,0,NA,0.342,0.191,0.025,0.014,0.92,1.14,0.92,NA,2022-04-25,124.13,0.0153870941754612,0.114,1.14,0.057,4.0828138126053,3.04030518405617,64.9895287958115
"1086","2379","3","B",0,21,383,"txt",23,NA,NA,25.476,2022-05-23,0,NA,0.744,0.345,0.026,0.012,0.77,1.3775,0.77,NA,2022-05-23,254.76,0.0135421573245407,0.13775,1.3775,0.068875,5.96119169514072,4.27364213446899,73.8434782608696
"1087","2379","3","B",0,29,385,"txt",19,NA,NA,25.317,2022-07-19,0,NA,0.614,0.377,0.03,0.019,1.05,1.205,1.05,NA,2022-07-19,253.17,0.0148911798396334,0.1205,1.205,0.06025,4.56167107282872,5.54993983472394,67.1538461538462
"1088","2379","3","B",0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5276,0.3169,0.1535,0.1015,18.14,1.685,NA,NA,2022-09-12,NA,NA,0.1685,1.685,0.08425,8.91968840188848,NA,NA
"1089","2380","1","L",0,13,656,"txt",30,NA,NA,11.283,2022-03-30,0,NA,0.379,0.101,0.033,0.01,1.32,NA,1.32,NA,2022-03-30,112.83,0.00895151998581938,NA,NA,NA,NA,NA,111.712871287129
"1090","2380","1","L",0,17,661,"txt",25,NA,NA,10.97,2022-04-25,0,NA,0.422,0.269,0.082,0.054,2.07,1.3225,2.07,NA,2022-04-25,109.7,0.0245214220601641,0.13225,1.3225,0.066125,5.49466518608263,1.99648197451335,40.7806691449814
"1091","2380","1","L",0,29,668,"txt",19,NA,NA,24.716,2022-07-19,0,NA,0.764,0.523,0.123,0.085,3.19,1.4,3.19,NA,2022-07-19,247.16,0.021160381938825,0.14,1.4,0.07,6.15752160103599,4.01395262597886,47.2581261950287
"1092","2380","1","L",0,37,881,"csv",12,NA,NA,28.885,2022-09-12,0,NA,0.7359,0.4457,0.0423,0.0274,13.3,1.3725,1.33,NA,2022-09-12,288.85,0.0154301540592003,0.13725,1.3725,0.068625,5.91799479615386,4.88087620806503,64.8081669284272
"1093","2380","1","L",1,10,NA,NA,NA,NA,NA,NA,NA,NA,"a",1.373,0.857,0.215,0.131,3.56,1.76,3.56,"Need to find areas!",2022-03-08,NA,NA,0.176,1.76,0.088,9.73139740375974,NA,NA
"1094","2380","1","L",1,10,NA,NA,NA,NA,NA,NA,NA,NA,"b",1.202,0.738,0.453,0.256,6.86,1.8775,6.86,"Need to find areas!",2022-03-08,NA,NA,0.18775,1.8775,0.093875,11.0741337388581,NA,NA
"1095","2380","1","L",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.923,0.514,0.132,0.067,2.77,1.3375,2.77,"Need to find areas!",2022-03-15,NA,NA,0.13375,1.3375,0.066875,5.62001473296086,NA,NA
"1096","2380","1","L",1,13,657,"txt",30,NA,NA,13.987,2022-03-30,1,NA,0.534,0.287,0.073,0.034,1.9,0.8625,1.9,NA,2022-03-30,139.87,0.0205190534067348,0.08625,0.8625,0.043125,2.33705040995953,5.98489443804603,48.7351916376307
"1097","2380","1","L",1,17,662,"txt",25,NA,NA,54.74,2022-04-25,1,NA,1.432,0.918,0.239,0.156,4.99,1.805,4.99,NA,2022-04-25,547.4,0.0167701863354037,0.1805,1.805,0.09025,10.2353874052119,5.34811217522907,59.6296296296296
"1098","2380","1","L",1,21,665,"txt",23,NA,NA,44.576,2022-05-23,1,NA,1.426,0.834,0.381,0.205,6,1.675,6,NA,2022-05-23,445.76,0.0187096195262024,0.1675,1.675,0.08375,8.81413088872786,5.05733356614966,53.4484412470024
"1099","2380","1","L",1,29,669,"txt",19,NA,NA,16.13,2022-07-19,1,NA,0.49,0.337,0.258,0.174,4.35,1.675,4.35,NA,2022-07-19,161.3,0.0208927464352139,0.1675,1.675,0.08375,8.81413088872786,1.8300159373204,47.8635014836795
"1100","2380","2","L",0,13,658,"txt",30,NA,NA,41.387,2022-03-30,0,NA,1.289,0.603,0.052,0.02,1.42,0.6475,1.42,NA,2022-03-30,413.87,0.0145697924469036,0.06475,0.6475,0.032375,1.31713235497161,31.4220509759569,68.6351575456053
"1101","2380","2","L",0,29,670,"txt",19,NA,NA,43.34,2022-07-19,0,NA,1.286,0.869,0.152,0.104,3.38,1.6325,3.38,NA,2022-07-19,433.4,0.0200507614213198,0.16325,1.6325,0.081625,8.37252113640356,5.1764575202514,49.873417721519
"1102","2380","2","L",0,37,882,"csv",12,NA,NA,10.162,2022-09-12,0,NA,0.2505,0.1539,0.0142,0.0096,7.2,1.14,0.72,NA,2022-09-12,101.62,0.0151446565636686,0.114,1.14,0.057,4.0828138126053,2.48896973176337,66.0298895386615
"1103","2380","2","L",1,10,NA,NA,NA,NA,NA,NA,NA,NA,"a",2.45,1.5,0.56,0.272,8.24,1.965,8.24,"Need to find areas!",2022-03-08,NA,NA,0.1965,1.965,0.09825,12.1303960938573,NA,NA
"1104","2380","2","L",1,10,NA,NA,NA,NA,NA,NA,NA,NA,"b",1.592,0.979,0.224,0.13,4.02,1.4925,4.02,"Need to find areas!",2022-03-08,NA,NA,0.14925,1.4925,0.074625,6.99807435045803,NA,NA
"1105","2380","2","L",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.783,0.453,0.052,0.028,1.59,1.305,1.59,"Need to find areas!",2022-03-15,NA,NA,0.1305,1.305,0.06525,5.35021082887976,NA,NA
"1106","2380","2","L",1,13,659,"txt",30,NA,NA,43.65,2022-03-30,1,NA,1.276,0.694,0.279,0.145,5.87,1.595,5.87,NA,2022-03-30,436.5,0.0158991981672394,0.1595,1.595,0.07975,7.99229025054877,5.46151336245613,62.8962536023055
"1107","2380","2","L",1,17,663,"txt",25,NA,NA,46.475,2022-04-25,1,NA,1.488,0.981,0.396,0.26,5.54,2.0125,5.54,NA,2022-04-25,464.75,0.0211081226465842,0.20125,2.0125,0.100625,12.7239411208908,3.65256327095817,47.375127420999
"1108","2380","2","L",1,21,666,"txt",23,NA,NA,54.553,2022-05-23,1,NA,1.729,1.007,0.409,0.226,6.9,1.6075,6.9,NA,2022-05-23,545.53,0.0184591131560134,0.16075,1.6075,0.080375,8.11805213146279,6.71996177365889,54.1737835153923
"1109","2380","3","L",0,29,671,"txt",19,NA,NA,20.819,2022-07-19,0,NA,0.567,0.37,0.052,0.034,1.62,0.9725,1.62,NA,2022-07-19,208.19,0.0177722272923772,0.09725,0.9725,0.048625,2.97118088708663,7.00697829959922,56.2675675675676
"1110","2380","3","L",1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.067,0.647,0.453,0.24,7.29,1.6225,7.29,"Need to find areas!",2022-03-08,NA,NA,0.16225,1.6225,0.081125,8.27026229552922,NA,NA
"1111","2380","3","L",1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.668,0.407,0.076,0.043,1.82,1.1125,1.82,"Need to find areas!",2022-03-15,NA,NA,0.11125,1.1125,0.055625,3.88821178266949,NA,NA
"1112","2380","3","L",1,13,660,"txt",30,NA,NA,19.808,2022-03-30,1,NA,0.656,0.374,0.067,0.034,1.7,1.0575,1.7,NA,2022-03-30,198.08,0.0188812600969305,0.10575,1.0575,0.052875,3.51326269946355,5.63806401469054,52.9625668449198
"1113","2380","3","L",1,17,664,"txt",25,NA,NA,47.048,2022-04-25,1,NA,1.302,0.849,0.217,0.147,4.45,1.4875,4.45,NA,2022-04-25,470.48,0.0180454004421017,0.14875,1.4875,0.074375,6.95126461991954,6.76826485143139,55.4157832744405
"1114","2380","3","L",1,21,667,"txt",23,NA,NA,40.643,2022-05-23,1,NA,1.316,0.785,0.44,0.243,6.57,1.7875,6.57,NA,2022-05-23,406.43,0.019314519105381,0.17875,1.7875,0.089375,10.0378794020715,4.04896277112201,51.7745222929936
"1115","2380","4","L",1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.959,0.586,0.329,0.191,5.69,1.715,5.69,"Need to find areas!",2022-03-08,NA,NA,0.1715,1.715,0.08575,9.24013085255464,NA,NA
"1116","2381","1","B",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,0.226,0.056,0.02,0.96,NA,0.96,"Need to find areas!",2022-03-15,NA,NA,NA,NA,NA,NA,NA,NA
"1117","2381","1","B",0,13,386,"txt",30,NA,NA,26.047,2022-03-30,0,NA,0.826,0.387,0.092,0.037,1.49,1.2825,1.49,NA,2022-03-30,260.47,0.0148577571313395,0.12825,1.2825,0.064125,5.16731123157858,5.04072598546436,67.3049095607235
"1118","2381","1","B",0,17,389,"txt",25,NA,NA,35.415,2022-04-25,0,NA,0.974,0.532,0.079,0.043,1.35,1.3125,1.35,NA,2022-04-25,354.15,0.0150218833827474,0.13125,1.3125,0.065625,5.41188421966054,6.54393157032864,66.5695488721804
"1119","2381","1","B",0,21,392,"txt",23,NA,NA,28.123,2022-05-23,0,NA,0.945,0.455,0.077,0.037,1.07,1.28,1.07,NA,2022-05-23,281.23,0.0161789282793443,0.128,1.28,0.064,5.14718540364152,5.46376277413742,61.8087912087912
"1120","2381","1","B",0,29,395,"txt",19,NA,NA,39.307,2022-07-19,0,NA,1.021,0.633,0.062,0.041,1.04,1.21,1.04,NA,2022-07-19,393.07,0.0161040018317348,0.121,1.21,0.0605,4.59960580412082,8.54573232444933,62.0963665086888
"1121","2381","1","B",0,37,819,"csv",12,NA,NA,12.192,2022-09-12,0,NA,0.2749,0.1584,0.0887,0.056,11.9,1.3875,NA,NA,2022-09-12,121.92,0.012992125984252,0.13875,1.3875,0.069375,6.04805673201247,2.01585410657071,76.969696969697
"1122","2381","2","B",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.482,0.191,0.028,0.011,0.8,NA,0.8,"Need to find areas!",2022-03-15,NA,NA,NA,NA,NA,NA,NA,NA
"1123","2381","2","B",0,13,387,"txt",30,NA,NA,35.216,2022-03-30,0,NA,1.067,0.496,0.106,0.044,2.03,1.2675,2.03,NA,2022-03-30,352.16,0.0140845070422535,0.12675,1.2675,0.063375,5.04714531257877,6.97740956897611,71
"1124","2381","2","B",0,17,390,"txt",25,NA,NA,24.753,2022-04-25,0,NA,0.673,0.372,0.049,0.027,0.91,1.165,0.91,NA,2022-04-25,247.53,0.0150284813961944,0.1165,1.165,0.05825,4.26384808926841,5.80531939266324,66.5403225806452
"1125","2381","2","B",0,21,393,"txt",23,NA,NA,23.54,2022-05-23,0,NA,0.82,0.391,0.094,0.045,1.11,1.295,1.11,NA,2022-05-23,235.4,0.0166100254885302,0.1295,1.295,0.06475,5.26852941988642,4.46803996408308,60.2046035805627
"1126","2381","2","B",0,29,396,"txt",19,NA,NA,28.596,2022-07-19,0,NA,0.807,0.495,0.072,0.048,1.12,1.1975,1.12,NA,2022-07-19,285.96,0.0173101133025598,0.11975,1.1975,0.059875,4.50506350020185,6.34752429099363,57.769696969697
"1127","2381","2","B",0,35,820,"csv",2,NA,NA,9.948,2022-09-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.48,NA,NA,NA,NA,NA,NA,NA
"1128","2381","2","B",0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268,0.1603,0.0923,0.061,13.3,1.53,NA,NA,2022-09-12,NA,NA,0.153,1.53,0.0765,7.35415424278835,NA,NA
"1129","2381","3","B",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.905,0.365,0.041,0.015,0.85,NA,0.85,"Need to find areas!",2022-03-15,NA,NA,NA,NA,NA,NA,NA,NA
"1130","2381","3","B",0,13,388,"txt",30,NA,NA,32.737,2022-03-30,0,NA,1.043,0.468,0.124,0.051,2.17,1.3025,2.17,NA,2022-03-30,327.37,0.0142957509851239,0.13025,1.3025,0.065125,5.32973157176917,6.14233560530576,69.9508547008547
"1131","2381","3","B",0,17,391,"txt",25,NA,NA,40.584,2022-04-25,0,NA,1.086,0.59,0.097,0.051,1.5,1.33,1.5,NA,2022-04-25,405.84,0.0145377488665484,0.133,1.33,0.0665,5.55716324493499,7.30300662608568,68.7864406779661
"1132","2381","3","B",0,21,394,"txt",23,NA,NA,28.013,2022-05-23,0,NA,0.951,0.471,0.059,0.029,0.8,1.505,0.8,NA,2022-05-23,280.13,0.016813622246814,0.1505,1.505,0.07525,7.11578590019722,3.93674014267681,59.4755838641189
"1133","2381","3","B",0,29,397,"txt",19,NA,NA,39.25,2022-07-19,0,NA,1.144,0.7,0.122,0.081,1.57,1.49,1.57,NA,2022-07-19,392.5,0.0178343949044586,0.149,1.49,0.0745,6.9746498502347,5.62752264885086,56.0714285714286
"1134","2382","1","B",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.272,0.562,0.279,0.106,6.41,1.305,6.41,"Need to find areas!",2022-03-15,NA,NA,0.1305,1.305,0.06525,5.35021082887976,NA,NA
"1135","2382","1","B",0,13,398,"txt",30,NA,NA,15.674,2022-03-30,0,NA,1.004,0.499,0.167,0.075,4.24,1.1075,4.24,NA,2022-03-30,156.74,0.0318361617966058,0.11075,1.1075,0.055375,3.85334010421465,4.0676399113736,31.4108216432866
"1136","2382","1","B",0,17,401,"txt",25,NA,NA,29.556,2022-04-25,0,NA,0.706,0.416,0.058,0.033,1.23,1.1775,1.23,NA,2022-04-25,295.56,0.0140749763161456,0.11775,1.1775,0.058875,4.35583784915633,6.78537655062725,71.0480769230769
"1137","2382","1","B",0,21,404,"txt",23,NA,NA,27.992,2022-05-23,0,NA,0.878,0.402,0.056,0.026,1.25,1.49,1.25,NA,2022-05-23,279.92,0.0143612460703058,0.149,1.49,0.0745,6.9746498502347,4.01339143914989,69.6318407960199
"1138","2382","1","B",0,29,407,"txt",19,NA,NA,15.223,2022-07-19,0,NA,0.416,0.271,0.102,0.069,3.08,1.2825,3.08,NA,2022-07-19,152.23,0.0178020101162714,0.12825,1.2825,0.064125,5.16731123157858,2.94601956757876,56.1734317343173
"1139","2382","1","B",0,37,821,"csv",12,NA,NA,13.53,2022-09-12,0,NA,0.2636,0.1545,0.0638,0.0406,23.47,1.155,2.347,NA,2022-09-12,135.3,0.0114190687361419,0.1155,1.155,0.05775,4.19096313970512,3.22837485059627,87.5728155339806
"1140","2382","2","B",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.914,0.388,0.082,0.032,2.57,1.06,2.57,"Need to find areas!",2022-03-15,NA,NA,0.106,1.06,0.053,3.52989350557349,NA,NA
"1141","2382","2","B",0,13,399,"txt",30,NA,NA,15.674,2022-03-30,0,NA,0.812,0.411,0.15,0.069,3.37,0.995,3.37,NA,2022-03-30,156.74,0.0262217685338778,0.0995,0.995,0.04975,3.11025526687024,5.03945774707178,38.1362530413625
"1142","2382","2","B",0,17,402,"txt",25,NA,NA,22.876,2022-04-25,0,NA,0.609,0.358,0.04,0.023,1.11,1.16,1.11,NA,2022-04-25,228.76,0.0156495890890016,0.116,1.16,0.058,4.22732707467043,5.41145731000327,63.8994413407821
"1143","2382","2","B",0,21,405,"txt",23,NA,NA,33.14,2022-05-23,0,NA,1.062,0.538,0.114,0.059,2.2,1.47,2.2,NA,2022-05-23,331.4,0.0162341581170791,0.147,1.47,0.0735,6.78866756514218,4.88166487488122,61.5985130111524
"1144","2382","2","B",0,29,408,"txt",19,NA,NA,25.444,2022-07-19,0,NA,0.77,0.502,0.408,0.273,5.94,1.8425,5.94,NA,2022-07-19,254.44,0.019729602263795,0.18425,1.8425,0.092125,10.6650983753607,2.38572576684174,50.6852589641434
"1145","2382","2","B",0,37,823,"csv",12,"b",NA,8.802,2022-09-12,0,"a",0.1429,0.089,0.0431,0.0276,16.15,1.4175,1.615,NA,2022-09-12,88.02,0.0101113383321972,0.14175,1.4175,0.070875,6.31242175381206,1.39439352173902,98.8988764044944
"1146","2382","2","B",0,37,823,"csv",12,"b",NA,8.802,2022-09-12,0,"b",0.1797,0.1091,0.0612,0.0391,17.57,1.365,1.757,NA,2022-09-12,88.02,0.012394910247671,0.1365,1.365,0.06825,5.85349397198484,1.50371727418306,80.6782768102658
"1147","2382","2","B",0,37,822,"csv",12,NA,NA,7.146,2022-09-12,0,"a",0.1429,0.089,0.0431,0.0276,16.15,1.4175,1.615,NA,2022-09-12,71.46,0.0124545200111951,0.14175,1.4175,0.070875,6.31242175381206,1.13205363625847,80.2921348314607
"1148","2382","2","B",0,37,822,"csv",12,NA,NA,7.146,2022-09-12,0,"b",0.1797,0.1091,0.0612,0.0391,17.57,1.365,1.757,NA,2022-09-12,71.46,0.0152672823957459,0.1365,1.365,0.06825,5.85349397198484,1.22080932075802,65.4995417048579
"1149","2382","3","B",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.123,0.485,0.082,0.032,2.19,1.15,2.19,"Need to find areas!",2022-03-15,NA,NA,0.115,1.15,0.0575,4.1547562843725,NA,NA
"1150","2382","3","B",0,13,400,"txt",30,NA,NA,15.674,2022-03-30,0,NA,0.876,0.432,0.05,0.021,1.24,1.0875,1.24,NA,2022-03-30,156.74,0.0275615669261197,0.10875,1.0875,0.054375,3.71542418672205,4.21863001700176,36.2824074074074
"1151","2382","3","B",0,17,403,"txt",25,NA,NA,21.728,2022-04-25,0,NA,0.531,0.312,0.044,0.025,1.19,1.065,1.19,NA,2022-04-25,217.28,0.014359351988218,0.1065,1.065,0.05325,3.56327292751788,6.09776473539325,69.6410256410256
"1152","2382","3","B",0,21,406,"txt",23,NA,NA,26.557,2022-05-23,0,NA,0.851,0.438,0.057,0.029,1.3,1.39,1.3,NA,2022-05-23,265.57,0.0164928267500094,0.139,1.39,0.0695,6.06987116600084,4.3752164211909,60.6324200913242
"1153","2382","3","B",0,29,409,"txt",19,NA,NA,28.225,2022-07-19,0,NA,0.779,0.471,0.138,0.095,2.61,1.2675,2.61,NA,2022-07-19,282.25,0.0166873339238264,0.12675,1.2675,0.063375,5.04714531257877,5.59227013528938,59.9256900212314
"1154","2382","3","B",0,37,824,"csv",12,NA,NA,26.585,2022-09-12,0,NA,0.611,0.3657,0.0965,0.0615,21.17,1.425,2.117,NA,2022-09-12,265.85,0.0137558773744593,0.1425,1.425,0.07125,6.37939658219577,4.16732204330986,72.6961990702762
"1155","2383","1","B",0,13,410,"txt",30,NA,NA,15.674,2022-03-30,0,NA,0.488,0.239,0.038,0.017,0.9,1.015,0.9,NA,2022-03-30,156.74,0.015248181702182,0.1015,1.015,0.05075,3.23654729154454,4.84281507053773,65.581589958159
"1156","2383","1","B",0,17,413,"txt",25,NA,NA,18.965,2022-04-25,0,NA,0.581,0.339,0.147,0.083,1.39,1.28,1.39,NA,2022-04-25,189.65,0.0178750329554442,0.128,1.28,0.064,5.14718540364152,3.6845379586643,55.9439528023599
"1157","2383","1","B",0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.742,0.382,0.069,0.038,1.62,1.335,1.62,NA,2022-05-23,NA,NA,0.1335,1.335,0.06675,5.59902496704407,NA,NA
"1158","2383","1","B",0,29,416,"txt",19,NA,NA,16.633,2022-07-19,0,NA,0.506,0.328,0.048,0.033,1.34,1.2625,1.34,NA,2022-07-19,166.33,0.0197198340648109,0.12625,1.2625,0.063125,5.00740416551086,3.32168114460621,50.7103658536585
"1159","2383","1","B",0,37,826,"csv",12,"b",NA,15.849,2022-09-12,0,"c",0.5174,0.3043,0.0492,0.0032,12.9,1.3625,1.29,NA,2022-09-12,158.49,0.0191999495236293,0.13625,1.3625,0.068125,5.83207223707818,2.71755893201011,52.0834702596122
"1160","2383","1","B",0,37,826,"csv",12,"b",NA,15.849,2022-09-12,0,"a",0.4667,0.2755,0.1031,0.0647,13.53,1.4775,1.353,NA,2022-09-12,158.49,0.0173828001766673,0.14775,1.4775,0.073875,6.8581163977406,2.31098439875145,57.5281306715063
