"","branch","year","file","date_new","week","day","tree_id","notes_leaf_area","area_cm2","species","date_leaf_area","year_leaf_area","sub_branch"
"870","1","0","csv",2022-09-12,37,12,"2331",NA,19.909,"L",2022-09-12,"0",NA
"871","2","0","csv",2022-09-12,37,12,"2331",NA,9.189,"L",2022-09-12,"0",NA
"872","3","0","csv",2022-09-12,37,12,"2331",NA,12.177,"L",2022-09-12,"0",NA
"873","1","0","csv",2022-09-12,37,12,"2352",NA,9.131,"L",2022-09-12,"0",NA
"874","2","1","csv",2022-09-12,37,12,"2354",NA,16.782,"L",2022-09-12,"1",NA
"875","3","0","csv",2022-09-12,37,12,"2354",NA,13.467,"L",2022-09-12,"0",NA
"876","1","1","csv",2022-09-12,37,12,"2360","1",38.767,"L",2022-09-12,"1",NA
"877","1","1","csv",2022-09-12,37,12,"2365",NA,48.834,"L",2022-09-12,"1",NA
"878","2","1","csv",2022-09-12,37,12,"2365",NA,48.453,"L",2022-09-12,"1",NA
"879","1","0","csv",2022-09-12,37,12,"2369",NA,9.986,"L",2022-09-12,"0",NA
"880","1","1","csv",2022-09-12,37,12,"2369",NA,10.744,"L",2022-09-12,"1",NA
"881","1","0","csv",2022-09-12,37,12,"2380",NA,28.885,"L",2022-09-12,"0",NA
"882","2","0","csv",2022-09-12,37,12,"2380",NA,10.162,"L",2022-09-12,"0",NA
"883","1","0","csv",2022-09-12,37,12,"2009",NA,25.006,"L",2022-09-12,"0",NA
"884","1","1","csv",2022-09-12,37,12,"2009","1",7.641,"L",2022-09-12,"1",NA
"885","1","0","csv",2022-09-12,37,12,"2022",NA,3.931,"L",2022-09-12,"0",NA
"886","3","1","csv",2022-09-12,37,12,"2023",NA,4.31,"L",2022-09-12,"1",NA
"887","1",NA,"from dry",NA,10,8,"2345",NA,75.51,"L",2022-03-08,"1",NA
"888","3",NA,"from dry",NA,10,8,"2380",NA,38.215,"L",2022-03-08,"1",NA
"889","1",NA,"from dry",NA,10,8,"2377",NA,8.328,"L",2022-03-08,"0",NA
"890","1",NA,"from dry",NA,10,8,"2352",NA,38.392,"L",2022-03-08,"1",NA
"891","3",NA,"from dry",NA,10,8,"2004",NA,5.079,"B",2022-03-08,"0",NA
"892","2",NA,"from dry",NA,10,8,"2354",NA,48.419,"L",2022-03-08,"1","a"
"893","4",NA,"from dry",NA,10,8,"2377",NA,4.671,"L",2022-03-08,"1","b"
"894","2",NA,"from dry",NA,10,8,"2354",NA,8.867,"L",2022-03-08,"1","b"
"895","2",NA,"from dry",NA,10,8,"2354",NA,47.969,"L",2022-03-08,"2",NA
"896","4",NA,"from dry",NA,10,8,"2352",NA,59.063,"L",2022-03-08,"1",NA
"897","5",NA,"from dry",NA,10,8,"2376",NA,14.264,"L",2022-03-08,"1",NA
"898","2",NA,"from dry",NA,10,8,"2380",NA,80.455,"L",2022-03-08,"1","a"
"899","1",NA,"from dry",NA,10,8,"2354",NA,24.162,"L",2022-03-08,"1",NA
"900","2",NA,"from dry",NA,10,8,"2345",NA,26.339,"L",2022-03-08,"1",NA
"901","4",NA,"from dry",NA,10,8,"2354",NA,18.478,"L",2022-03-08,"1",NA
"902","2",NA,"from dry",NA,10,8,"2376",NA,57.138,"L",2022-03-08,"1",NA
"903","4",NA,"from dry",NA,10,8,"2004",NA,6.718,"B",2022-03-08,"0",NA
"904","1",NA,"from dry",NA,10,8,"2380",NA,44.666,"L",2022-03-08,"1","a"
"905","3",NA,"from dry",NA,10,8,"2301",NA,122.784,"L",2022-03-08,"1",NA
"906","4",NA,"from dry",NA,10,8,"2380",NA,30.28,"L",2022-03-08,"1",NA
"907","6",NA,"from dry",NA,10,8,"2376",NA,53.974,"L",2022-03-08,"1",NA
"908","1",NA,"from dry",NA,10,8,"2376",NA,69.209,"L",2022-03-08,"1",NA
"909","3",NA,"from dry",NA,10,8,"2005",NA,53.212,"B",2022-03-08,"0",NA
"910","1",NA,"from dry",NA,10,8,"2377",NA,8.203,"L",2022-03-08,"1","a"
"911","1",NA,"from dry",NA,10,8,"2377",NA,4.416,"L",2022-03-08,"1","b"
"912","1",NA,"from dry",NA,10,8,"2354",NA,5.703,"L",2022-03-08,"0",NA
"913","3",NA,"from dry",NA,10,8,"2006",NA,10.356,"B",2022-03-08,"0",NA
"914","6",NA,"from dry",NA,10,8,"2377",NA,21.898,"L",2022-03-08,"1",NA
"915","6",NA,"from dry",NA,10,8,"2331",NA,16.792,"L",2022-03-08,"1",NA
"916","3",NA,"from dry",NA,10,8,"2376",NA,52.514,"L",2022-03-08,"1",NA
"917","3",NA,"from dry",NA,10,8,"2377",NA,59.999,"L",2022-03-08,"2",NA
"918","2",NA,"from dry",NA,10,8,"2377",NA,30.798,"L",2022-03-08,"2",NA
"919","6",NA,"from dry",NA,10,8,"2345",NA,74.175,"L",2022-03-08,"1",NA
"920","4",NA,"from dry",NA,10,8,"2354",NA,11.099,"L",2022-03-08,"2",NA
"921","5",NA,"from dry",NA,10,8,"2301",NA,25.872,"L",2022-03-08,"1",NA
"922","1",NA,"from dry",NA,10,8,"2005",NA,12.12,"B",2022-03-08,"0",NA
"923","4",NA,"from dry",NA,10,8,"2377",NA,25.218,"L",2022-03-08,"0","a"
"924","4",NA,"from dry",NA,10,8,"2331",NA,43.935,"L",2022-03-08,"1",NA
"925","2",NA,"from dry",NA,10,8,"2352",NA,63.131,"L",2022-03-08,"1",NA
"926","4",NA,"from dry",NA,10,8,"2345",NA,56.734,"L",2022-03-08,"1",NA
"927","3",NA,"from dry",NA,10,8,"2352",NA,57.112,"L",2022-03-08,"1",NA
"928","4",NA,"from dry",NA,10,8,"2005",NA,17.816,"B",2022-03-08,"0",NA
"929","3",NA,"from dry",NA,10,8,"2345",NA,52.934,"L",2022-03-08,"1",NA
"930","3",NA,"from dry",NA,10,8,"2354",NA,54.688,"L",2022-03-08,"1",NA
"931","2",NA,"from dry",NA,10,8,"2331",NA,49.494,"L",2022-03-08,"1",NA
"932","3",NA,"from dry",NA,10,8,"2377",NA,41.22,"L",2022-03-08,"1",NA
"933","2",NA,"from dry",NA,10,8,"2004",NA,4.886,"B",2022-03-08,"0",NA
"934","4",NA,"from dry",NA,10,8,"2377",NA,47.806,"L",2022-03-08,"1",NA
"935","6",NA,"from dry",NA,10,8,"2301",NA,91.29,"L",2022-03-08,"1",NA
"936","4",NA,"from dry",NA,10,8,"2006",NA,4.761,"B",2022-03-08,"0",NA
"937","1",NA,"from dry",NA,10,8,"2331",NA,36.059,"L",2022-03-08,"1",NA
"938","2",NA,"from dry",NA,10,8,"2006",NA,4.986,"B",2022-03-08,"0",NA
"939","2",NA,"from dry",NA,10,8,"2377",NA,2.556,"L",2022-03-08,"1",NA
"940","2",NA,"from dry",NA,10,8,"2380",NA,48.896,"L",2022-03-08,"1","b"
"941","2",NA,"from dry",NA,10,8,"2301",NA,16.642,"L",2022-03-08,"1",NA
"942","3",NA,"from dry",NA,10,8,"2331",NA,31.433,"L",2022-03-08,"1",NA
"943","1",NA,"from dry",NA,10,8,"2377",NA,78.743,"L",2022-03-08,"1",NA
"944","3",NA,"from dry",NA,10,8,"2377",NA,12.701,"L",2022-03-08,"1","b"
"945","4",NA,"from dry",NA,10,8,"2301",NA,60.886,"L",2022-03-08,"1",NA
"946","1",NA,"from dry",NA,10,8,"2004",NA,4.197,"B",2022-03-08,"0",NA
"947","5",NA,"from dry",NA,10,8,"2345",NA,48.076,"L",2022-03-08,"1",NA
"948","5",NA,"from dry",NA,10,8,"2377",NA,23.371,"L",2022-03-08,"1",NA
"949","2",NA,"from dry",NA,10,8,"2005",NA,32.131,"B",2022-03-08,"0",NA
"950","4",NA,"from dry",NA,10,8,"2376",NA,21.295,"L",2022-03-08,"1",NA
"951","5",NA,"from dry",NA,10,8,"2331",NA,27.923,"L",2022-03-08,"1",NA
"952","4",NA,"from dry",NA,10,8,"2377",NA,3.57,"L",2022-03-08,"0","b"
"953","1",NA,"from dry",NA,10,8,"2301",NA,52.743,"L",2022-03-08,"1",NA
"954","4",NA,"from dry",NA,10,8,"2377",NA,14.167,"L",2022-03-08,"1","a"
"955","1",NA,"from dry",NA,10,8,"2380",NA,38.729,"L",2022-03-08,"1","b"
"956","2",NA,"from dry",NA,10,8,"2377",NA,30.545,"L",2022-03-08,"1","b"
"957","2",NA,"from dry",NA,10,8,"2354",NA,7.767,"L",2022-03-08,"0",NA
"958","1",NA,"from dry",NA,10,8,"2006",NA,8.572,"B",2022-03-08,"0",NA
"959","1",NA,"from dry",NA,11,15,"2027",NA,26.556,"B",2022-03-15,"0",NA
"960","3",NA,"from dry",NA,11,15,"2089",NA,27.148,"L",2022-03-15,"1",NA
"961","3",NA,"from dry",NA,11,15,"2026",NA,26.795,"B",2022-03-15,"0",NA
"962","1",NA,"from dry",NA,11,15,"2303",NA,51.798,"L",2022-03-15,"0","a"
"963","1",NA,"from dry",NA,11,15,"2379",NA,20.63,"B",2022-03-15,"0",NA
"964","3",NA,"from dry",NA,11,15,"2377",NA,19.988,"L",2022-03-15,"1",NA
"965","2",NA,"from dry",NA,11,15,"2345",NA,3.07,"L",2022-03-15,"0","b"
"966","1",NA,"from dry",NA,11,15,"2091",NA,42.844,"L",2022-03-15,"1",NA
"967","1",NA,"from dry",NA,11,15,"2345",NA,1.984,"L",2022-03-15,"0","a"
"968","3",NA,"from dry",NA,11,15,"2022",NA,13.324,"L",2022-03-15,"1",NA
"969","2",NA,"from dry",NA,11,15,"2380",NA,23.871,"L",2022-03-15,"1",NA
"970","1",NA,"from dry",NA,11,15,"2006",NA,10.473,"B",2022-03-15,"0",NA
"971","4",NA,"from dry",NA,11,15,"2023",NA,21.558,"L",2022-03-15,"0","b"
"972","2",NA,"from dry",NA,11,15,"2091",NA,27.762,"L",2022-03-15,"1",NA
"973","4",NA,"from dry",NA,11,15,"2023",NA,5.221,"L",2022-03-15,"1",NA
"974","1",NA,"from dry",NA,11,15,"2022",NA,25.827,"L",2022-03-15,"1",NA
"975","1",NA,"from dry",NA,11,15,"2020",NA,15.638,"B",2022-03-15,"0",NA
"976","2",NA,"from dry",NA,11,15,"2023",NA,3.421,"L",2022-03-15,"1","b"
"977","2",NA,"from dry",NA,11,15,"2382",NA,27.882,"B",2022-03-15,"0",NA
"978","3",NA,"from dry",NA,11,15,"2352",NA,1.62,"L",2022-03-15,"0",NA
"979","2",NA,"from dry",NA,11,15,"2023",NA,13.884,"L",2022-03-15,"0","a"
"980","3",NA,"from dry",NA,11,15,"2025",NA,15.214,"B",2022-03-15,"0",NA
"981","2",NA,"from dry",NA,11,15,"2378",NA,47.113,"B",2022-03-15,"0",NA
"982","1",NA,"from dry",NA,11,15,"2380",NA,25.207,"L",2022-03-15,"1",NA
"983","1",NA,"from dry",NA,11,15,"2301",NA,87.318,"L",2022-03-15,"1",NA
"984","1",NA,"from dry",NA,11,15,"2303",NA,30.925,"L",2022-03-15,"1",NA
"985","2",NA,"from dry",NA,11,15,"2020",NA,14.565,"B",2022-03-15,"0",NA
"986","1",NA,"from dry",NA,11,15,"2352",NA,20.105,"L",2022-03-15,"0",NA
"987","1",NA,"from dry",NA,11,15,"2007",NA,19.081,"B",2022-03-15,"0",NA
"988","2",NA,"from dry",NA,11,15,"2089",NA,9.879,"L",2022-03-15,"0","a"
"989","3",NA,"from dry",NA,11,15,"2091",NA,34.857,"L",2022-03-15,"1",NA
"990","1",NA,"from dry",NA,11,15,"2026",NA,21.657,"B",2022-03-15,"0",NA
"991","1",NA,"from dry",NA,11,15,"2005",NA,57.369,"B",2022-03-15,"0",NA
"992","2",NA,"from dry",NA,11,15,"2331",NA,3.879,"L",2022-03-15,"0",NA
"993","3",NA,"from dry",NA,11,15,"2352",NA,6.471,"L",2022-03-15,"1",NA
"994","3",NA,"from dry",NA,11,15,"2020",NA,14.836,"B",2022-03-15,"0",NA
"995","3",NA,"from dry",NA,11,15,"2023",NA,34.472,"L",2022-03-15,"1",NA
"996","3",NA,"from dry",NA,11,15,"2379",NA,17.283,"B",2022-03-15,"0",NA
"997","2",NA,"from dry",NA,11,15,"2093",NA,49.336,"L",2022-03-15,"1",NA
"998","1",NA,"from dry",NA,11,15,"2378",NA,21.763,"B",2022-03-15,"0",NA
"999","3",NA,"from dry",NA,11,15,"2006",NA,6.304,"B",2022-03-15,"0",NA
"1000","2",NA,"from dry",NA,11,15,"2352",NA,11.768,"L",2022-03-15,"1",NA
"1001","2",NA,"from dry",NA,11,15,"2025",NA,30.268,"B",2022-03-15,"0",NA
"1002","1",NA,"from dry",NA,11,15,"2021",NA,12.717,"B",2022-03-15,"0",NA
"1003","1",NA,"from dry",NA,11,15,"2352",NA,7.831,"L",2022-03-15,"1",NA
"1004","1",NA,"from dry",NA,11,15,"2024",NA,51.025,"B",2022-03-15,"0",NA
"1005","1",NA,"from dry",NA,11,15,"2008",NA,11.421,"B",2022-03-15,"0",NA
"1006","2",NA,"from dry",NA,11,15,"2331",NA,14.103,"L",2022-03-15,"1",NA
"1007","4",NA,"from dry",NA,11,15,"2024",NA,20.759,"B",2022-03-15,"0",NA
"1008","4",NA,"from dry",NA,11,15,"2025",NA,23.283,"B",2022-03-15,"0",NA
"1009","2",NA,"from dry",NA,11,15,"2023",NA,37.922,"L",2022-03-15,"0","b"
"1010","3",NA,"from dry",NA,11,15,"2345",NA,60.064,"L",2022-03-15,"1",NA
"1011","4",NA,"from dry",NA,11,15,"2023",NA,43.267,"L",2022-03-15,"0","a"
"1012","1",NA,"from dry",NA,11,15,"2345",NA,71.517,"L",2022-03-15,"1","a"
"1013","2",NA,"from dry",NA,11,15,"2089",NA,33.66,"L",2022-03-15,"1",NA
"1014","3",NA,"from dry",NA,11,15,"2008",NA,22.921,"B",2022-03-15,"0",NA
"1015","1",NA,"from dry",NA,11,15,"2381",NA,14.964,"B",2022-03-15,"0",NA
"1016","2",NA,"from dry",NA,11,15,"2004",NA,10.301,"B",2022-03-15,"0",NA
"1017","3",NA,"from dry",NA,11,15,"2301",NA,57.764,"L",2022-03-15,"1",NA
"1018","1",NA,"from dry",NA,11,15,"2092",NA,10.242,"L",2022-03-15,"1",NA
"1019","3",NA,"from dry",NA,11,15,"2023",NA,29.33,"L",2022-03-15,"0",NA
"1020","2",NA,"from dry",NA,11,15,"2023",NA,29.446,"L",2022-03-15,"0","c"
"1021","1",NA,"from dry",NA,11,15,"2345",NA,69.402,"L",2022-03-15,"1",NA
"1022","2",NA,"from dry",NA,11,15,"2023",NA,11.534,"L",2022-03-15,"1","a"
"1023","2",NA,"from dry",NA,11,15,"2027",NA,36.953,"B",2022-03-15,"0",NA
"1024","2",NA,"from dry",NA,11,15,"2379",NA,21.498,"B",2022-03-15,"0",NA
"1025","2",NA,"from dry",NA,11,15,"2301",NA,65.848,"L",2022-03-15,"1",NA
"1026","2",NA,"from dry",NA,11,15,"2345",NA,50.338,"L",2022-03-15,"1",NA
"1027","1",NA,"from dry",NA,11,15,"2089",NA,77.13,"L",2022-03-15,"1",NA
"1028","1",NA,"from dry",NA,11,15,"2023",NA,7.817,"L",2022-03-15,"0","c"
"1029","3",NA,"from dry",NA,11,15,"2382",NA,35.063,"B",2022-03-15,"0",NA
"1030","4",NA,"from dry",NA,11,15,"2089",NA,23.129,"L",2022-03-15,"0",NA
"1031","1",NA,"from dry",NA,11,15,"2377",NA,51.174,"L",2022-03-15,"1",NA
"1032","2",NA,"from dry",NA,11,15,"2006",NA,25.522,"B",2022-03-15,"0",NA
"1033","3",NA,"from dry",NA,11,15,"2384",NA,7.908,"B",2022-03-15,"0",NA
"1034","4",NA,"from dry",NA,11,15,"2378",NA,16.877,"B",2022-03-15,"0",NA
"1035","3",NA,"from dry",NA,11,15,"2378",NA,27.672,"B",2022-03-15,"0",NA
"1036","4",NA,"from dry",NA,11,15,"2020",NA,8.315,"B",2022-03-15,"0",NA
"1037","3",NA,"from dry",NA,11,15,"2022",NA,85.706,"L",2022-03-15,"0",NA
"1038","3",NA,"from dry",NA,11,15,"2007",NA,10.174,"B",2022-03-15,"0",NA
"1039","3",NA,"from dry",NA,11,15,"2092",NA,19.117,"L",2022-03-15,"1",NA
"1040","2",NA,"from dry",NA,11,15,"2022",NA,50.416,"L",2022-03-15,"0",NA
"1041","1",NA,"from dry",NA,11,15,"2331",NA,48.811,"L",2022-03-15,"1",NA
"1042","1",NA,"from dry",NA,11,15,"2345",NA,46.853,"L",2022-03-15,"1","b"
"1043","2",NA,"from dry",NA,11,15,"2384",NA,9.345,"B",2022-03-15,"0",NA
"1044","3",NA,"from dry",NA,11,15,"2089",NA,24.11,"L",2022-03-15,"0",NA
"1045","3",NA,"from dry",NA,11,15,"2027",NA,13.521,"B",2022-03-15,"0",NA
"1046","1",NA,"from dry",NA,11,15,"2023",NA,68.097,"L",2022-03-15,"0","b"
"1047","2",NA,"from dry",NA,11,15,"2381",NA,12.81,"B",2022-03-15,"0",NA
"1048","1",NA,"from dry",NA,11,15,"2025",NA,29.103,"B",2022-03-15,"0",NA
"1049","3",NA,"from dry",NA,11,15,"2345",NA,57.61,"L",2022-03-15,"1","b"
"1050","1",NA,"from dry",NA,11,15,"2345",NA,7.112,"L",2022-03-15,"0","b"
"1051","2",NA,"from dry",NA,11,15,"2022",NA,17.572,"L",2022-03-15,"1",NA
"1052","2",NA,"from dry",NA,11,15,"2026",NA,10.14,"B",2022-03-15,"0",NA
"1053","1",NA,"from dry",NA,11,15,"2022",NA,32.988,"L",2022-03-15,"0",NA
"1054","3",NA,"from dry",NA,11,15,"2005",NA,43.58,"B",2022-03-15,"0",NA
"1055","3",NA,"from dry",NA,11,15,"2345",NA,56.824,"L",2022-03-15,"1","a"
"1056","1",NA,"from dry",NA,11,15,"2093",NA,37.07,"L",2022-03-15,"1",NA
"1057","1",NA,"from dry",NA,11,15,"2004",NA,13.82,"B",2022-03-15,"0",NA
"1058","2",NA,"from dry",NA,11,15,"2345",NA,35.059,"L",2022-03-15,"1","a"
"1059","3",NA,"from dry",NA,11,15,"2381",NA,24.788,"B",2022-03-15,"0",NA
"1060","3",NA,"from dry",NA,11,15,"2021",NA,25.075,"B",2022-03-15,"0",NA
"1061","3",NA,"from dry",NA,11,15,"2021",NA,25.075,"B",2022-03-15,"0",NA
"1062","1",NA,"from dry",NA,11,15,"2384",NA,8.484,"B",2022-03-15,"0",NA
"1063","2",NA,"from dry",NA,11,15,"2007",NA,17.569,"B",2022-03-15,"0",NA
"1064","2",NA,"from dry",NA,11,15,"2092",NA,12.471,"L",2022-03-15,"1",NA
"1065","2",NA,"from dry",NA,11,15,"2005",NA,60.508,"B",2022-03-15,"0",NA
"1066","2",NA,"from dry",NA,11,15,"2089",NA,17.93,"L",2022-03-15,"0","b"
"1067","2",NA,"from dry",NA,11,15,"2377",NA,50.275,"L",2022-03-15,"1",NA
"1068","2",NA,"from dry",NA,11,15,"2345",NA,62.777,"L",2022-03-15,"1","b"
"1069","2",NA,"from dry",NA,11,15,"2024",NA,47.724,"B",2022-03-15,"0",NA
"1070","1",NA,"from dry",NA,11,15,"2382",NA,38.363,"B",2022-03-15,"0",NA
"1071","3",NA,"from dry",NA,11,15,"2380",NA,19.096,"L",2022-03-15,"1",NA
"1072","2",NA,"from dry",NA,11,15,"2021",NA,24.257,"B",2022-03-15,"0",NA
"1073","3",NA,"from dry",NA,11,15,"2004",NA,12.916,"B",2022-03-15,"0",NA
"1074","3",NA,"from dry",NA,11,15,"2331",NA,9.186,"L",2022-03-15,"0",NA
"1075","4",NA,"from dry",NA,11,15,"2089",NA,37.734,"L",2022-03-15,"1",NA
"1076","2",NA,"from dry",NA,11,15,"2008",NA,20.173,"B",2022-03-15,"0",NA
"1077","3",NA,"from dry",NA,11,15,"2331",NA,26.525,"L",2022-03-15,"1",NA
"1078","3",NA,"from dry",NA,11,15,"2024",NA,26.625,"B",2022-03-15,"0",NA
"1079","3",NA,"from dry",NA,11,15,"2093",NA,34.61,"L",2022-03-15,"1",NA
"1080","3",NA,"from dry",NA,13,30,"2376",NA,59.854,"L",2022-03-30,"1",NA
"1081","2",NA,"from dry",NA,13,30,"2377",NA,39.781,"L",2022-03-30,"1",NA
"1082","6",NA,"from dry",NA,13,30,"2009",NA,12.588,"B",2022-03-30,"0",NA
"1083","1",NA,"from dry",NA,13,30,"2372",NA,13.321,"B",2022-03-30,"0",NA
"1084","3",NA,"from dry",NA,13,30,"2371",NA,8.096,"B",2022-03-30,"0",NA
"1085","1",NA,"from dry",NA,13,30,"2382",NA,32.261,"B",2022-03-30,"0",NA
"1086","2",NA,"from dry",NA,13,30,"2020",NA,45.987,"B",2022-03-30,"0",NA
"1087","1",NA,"from dry",NA,13,30,"2331",NA,45.262,"L",2022-03-30,"1",NA
"1088","3",NA,"from dry",NA,13,30,"2379",NA,14.116,"B",2022-03-30,"0",NA
"1089","3",NA,"from dry",NA,13,30,"2360",NA,34.026,"B",2022-03-30,"0",NA
"1090","3",NA,"from dry",NA,13,30,"2384",NA,13.215,"B",2022-03-30,"0",NA
"1091","2",NA,"from dry",NA,13,30,"2380",NA,38.194,"L",2022-03-30,"0",NA
"1092","3",NA,"from dry",NA,13,30,"2377",NA,57.075,"L",2022-03-30,"1",NA
"1093","2",NA,"from dry",NA,13,30,"2373",NA,8.977,"B",2022-03-30,"0",NA
"1094","1",NA,"from dry",NA,13,30,"2383",NA,12.368,"B",2022-03-30,"0",NA
"1095","3",NA,"from dry",NA,13,30,"2301",NA,19.245,"L",2022-03-30,"1",NA
"1096","1",NA,"from dry",NA,13,30,"2376",NA,115.285,"L",2022-03-30,"1",NA
"1097","1",NA,"from dry",NA,13,30,"2371",NA,9.45,"B",2022-03-30,"0",NA
"1098","1",NA,"from dry",NA,13,30,"2377",NA,47.375,"L",2022-03-30,"0",NA
"1099","3",NA,"from dry",NA,13,30,"2331",NA,31.736,"L",2022-03-30,"1",NA
"1100","2",NA,"from dry",NA,13,30,"2301",NA,40.343,"L",2022-03-30,"1",NA
"1101","1",NA,"from dry",NA,13,30,"2354",NA,63.928,"L",2022-03-30,"1",NA
"1102","1",NA,"from dry",NA,13,30,"2377",NA,36.283,"L",2022-03-30,"1",NA
"1103","3",NA,"from dry",NA,13,30,"2380",NA,17.43,"L",2022-03-30,"1",NA
"1104","1",NA,"from dry",NA,13,30,"2301",NA,104.673,"L",2022-03-30,"1",NA
"1105","2",NA,"from dry",NA,13,30,"2377",NA,58.757,"L",2022-03-30,"0",NA
"1106","3",NA,"from dry",NA,13,30,"2378",NA,41.193,"B",2022-03-30,"0",NA
"1107","2",NA,"from dry",NA,13,30,"2379",NA,15.098,"B",2022-03-30,"0",NA
"1108","1",NA,"from dry",NA,13,30,"2345",NA,48.432,"L",2022-03-30,"1",NA
"1109","2",NA,"from dry",NA,13,30,"2347",NA,11.637,"B",2022-03-30,"0",NA
"1110","5",NA,"from dry",NA,13,30,"2009",NA,14.728,"B",2022-03-30,"0",NA
"1111","2",NA,"from dry",NA,13,30,"2343",NA,24.487,"B",2022-03-30,"0",NA
"1112","2",NA,"from dry",NA,13,30,"2380",NA,40.816,"L",2022-03-30,"1",NA
"1113","1",NA,"from dry",NA,13,30,"2380",NA,4.953,"L",2022-03-30,"0",NA
"1114","3",NA,"from dry",NA,13,30,"2345",NA,62.769,"L",2022-03-30,"1",NA
"1115","3",NA,"from dry",NA,13,30,"2009",NA,20.543,"B",2022-03-30,"0",NA
"1116","2",NA,"from dry",NA,13,30,"2346",NA,21.888,"B",2022-03-30,"0",NA
"1117","1",NA,"from dry",NA,13,30,"2373",NA,7.318,"B",2022-03-30,"0",NA
"1118","2",NA,"from dry",NA,13,30,"2382",NA,28.298,"B",2022-03-30,"0",NA
"1119","2",NA,"from dry",NA,13,30,"2376",NA,57.317,"L",2022-03-30,"1",NA
"1120","1",NA,"from dry",NA,13,30,"2380",NA,12.421,"L",2022-03-30,"1",NA
"1121","1",NA,"from dry",NA,13,30,"2352",NA,16.53,"L",2022-03-30,"0",NA
"1122","3",NA,"from dry",NA,13,30,"2370",NA,3.896,"B",2022-03-30,"0",NA
"1123","2",NA,"from dry",NA,13,30,"2354",NA,66.86,"L",2022-03-30,"1",NA
"1124","2",NA,"from dry",NA,13,30,"2378",NA,33.642,"B",2022-03-30,"0",NA
"1125","3",NA,"from dry",NA,13,30,"2382",NA,27.416,"B",2022-03-30,"0",NA
"1126","1",NA,"from dry",NA,13,30,"2381",NA,23.106,"B",2022-03-30,"0",NA
"1127","2",NA,"from dry",NA,13,30,"2352",NA,9.328,"L",2022-03-30,"0",NA
"1128","1",NA,"from dry",NA,13,30,"2347",NA,26.128,"B",2022-03-30,"0",NA
"1129","2",NA,"from dry",NA,13,30,"2370",NA,4.194,"B",2022-03-30,"0",NA
"1130","3",NA,"from dry",NA,13,30,"2354",NA,3.125,"L",2022-03-30,"0",NA
"1131","2",NA,"from dry",NA,13,30,"2352",NA,25.097,"L",2022-03-30,"1",NA
"1132","2",NA,"from dry",NA,13,30,"2360",NA,25.54,"B",2022-03-30,"0",NA
"1133","1",NA,"from dry",NA,13,30,"2020",NA,24.819,"B",2022-03-30,"0",NA
"1134","2",NA,"from dry",NA,13,30,"2381",NA,31.963,"B",2022-03-30,"0",NA
"1135","1",NA,"from dry",NA,13,30,"2384",NA,12.979,"B",2022-03-30,"0",NA
"1136","1",NA,"from dry",NA,13,30,"2343",NA,26.233,"B",2022-03-30,"0",NA
"1137","3",NA,"from dry",NA,13,30,"2352",NA,34.011,"L",2022-03-30,"1",NA
"1138","3",NA,"from dry",NA,13,30,"2346",NA,20.555,"B",2022-03-30,"0",NA
"1139","2",NA,"from dry",NA,13,30,"2009",NA,20.846,"B",2022-03-30,"0",NA
"1140","2",NA,"from dry",NA,13,30,"2345",NA,67.907,"L",2022-03-30,"1",NA
"1141","2",NA,"from dry",NA,13,30,"2383",NA,17.783,"B",2022-03-30,"0",NA
"1142","3",NA,"from dry",NA,13,30,"2354",NA,93.545,"L",2022-03-30,"1",NA
"1143","2",NA,"from dry",NA,13,30,"2331",NA,40.348,"L",2022-03-30,"1",NA
"1144","4",NA,"from dry",NA,13,30,"2009",NA,27.698,"B",2022-03-30,"0",NA
"1145","3",NA,"from dry",NA,13,30,"2347",NA,16.193,"B",2022-03-30,"0",NA
"1146","2",NA,"from dry",NA,13,30,"2372",NA,8.989,"B",2022-03-30,"0",NA
"1147","3",NA,"from dry",NA,13,30,"2372",NA,19.117,"B",2022-03-30,"0",NA
"1148","1",NA,"from dry",NA,13,30,"2009",NA,17.037,"B",2022-03-30,"0",NA
"1149","1",NA,"from dry",NA,13,30,"2370",NA,5.883,"B",2022-03-30,"0",NA
"1150","1",NA,"from dry",NA,13,30,"2346",NA,16.986,"B",2022-03-30,"0",NA
"1151","1",NA,"from dry",NA,13,30,"2378",NA,39.815,"B",2022-03-30,"0",NA
"1152","2",NA,"from dry",NA,13,30,"2384",NA,19.401,"B",2022-03-30,"0",NA
"1153","3",NA,"from dry",NA,13,30,"2381",NA,29.391,"B",2022-03-30,"0",NA
"1154","3",NA,"from dry",NA,13,30,"2343",NA,25.301,"B",2022-03-30,"0",NA
"1155","1",NA,"from dry",NA,13,30,"2379",NA,35.916,"B",2022-03-30,"0",NA
"1156","3",NA,"from dry",NA,13,30,"2373",NA,5.103,"B",2022-03-30,"0",NA
"1157","1",NA,"from dry",NA,13,30,"2360",NA,14.817,"B",2022-03-30,"0",NA
"1158","3",NA,"from dry",NA,13,30,"2301",NA,7.177,"L",2022-03-30,"0",NA
"1159","3",NA,"from dry",NA,13,30,"2383",NA,22.225,"B",2022-03-30,"0",NA
"1160","3",NA,"from dry",NA,13,30,"2020",NA,36.227,"B",2022-03-30,"0",NA
"1161","2",NA,"from dry",NA,13,30,"2371",NA,9.64,"B",2022-03-30,"0",NA
