"","site","week","tree","date","plot","species","mpa","time","date_wp","cwc","date_shift","week_cwc_link"
"3845","PineNeedle",9,"2089",2022-02-28,NA,NA,NA,NA,NA,0.0713267,2022-02-28,9
"3846","PineNeedle",9,"2090",2022-02-28,NA,NA,NA,NA,NA,0.0117177,2022-02-28,9
"3847","PineNeedle",9,"2091",2022-02-28,NA,NA,NA,NA,NA,0.114608,2022-02-28,9
"3848","PineNeedle",9,"2092",2022-02-28,NA,NA,NA,NA,NA,0,2022-02-28,9
"3849","PineNeedle",9,"2093",2022-02-28,NA,NA,NA,NA,NA,0.0546936,2022-02-28,9
"3850","PineNeedle",10,"2085",2022-03-08,NA,NA,NA,NA,NA,0.0075553,2022-03-08,10
"3851","PineNeedle",10,"2086",2022-03-08,NA,NA,NA,NA,NA,0,2022-03-08,10
"3852","PineNeedle",10,"2087",2022-03-08,NA,NA,NA,NA,NA,0,2022-03-08,10
"3853","PineNeedle",10,"2088",2022-03-08,NA,NA,NA,NA,NA,0.0183943,2022-03-08,10
"3854","PineNeedle",10,"2089",2022-03-08,"Low","live oak",1.92,"md",2022-03-08,0.0725754,2022-03-08,10
"3855","PineNeedle",10,"2089",2022-03-08,"Low","live oak",3,"md",2022-03-08,0.0725754,2022-03-08,10
"3856","PineNeedle",10,"2089",2022-03-08,"Low","live oak",1.34,"md",2022-03-08,0.0725754,2022-03-08,10
"3857","PineNeedle",10,"2089",2022-03-08,"Low","live oak",1.95,"md",2022-03-08,0.0725754,2022-03-08,10
"3858","PineNeedle",10,"2089",2022-03-08,"Low","live oak",2.65,"md",2022-03-08,0.0725754,2022-03-08,10
"3859","PineNeedle",10,"2089",2022-03-08,"Low","live oak",1.75,"md",2022-03-08,0.0725754,2022-03-08,10
"3860","PineNeedle",10,"2090",2022-03-08,NA,NA,NA,NA,NA,0.0309611,2022-03-08,10
"3861","PineNeedle",10,"2091",2022-03-08,"Low","live oak",1.35,"md",2022-03-08,0.10556,2022-03-08,10
"3862","PineNeedle",10,"2091",2022-03-08,"Low","live oak",1.1,"md",2022-03-08,0.10556,2022-03-08,10
"3863","PineNeedle",10,"2091",2022-03-08,"Low","live oak",0.91,"md",2022-03-08,0.10556,2022-03-08,10
"3864","PineNeedle",10,"2091",2022-03-08,"Low","live oak",0.85,"md",2022-03-08,0.10556,2022-03-08,10
"3865","PineNeedle",10,"2092",2022-03-08,"Low","live oak",1.5,"md",2022-03-08,0,2022-03-08,10
"3866","PineNeedle",10,"2092",2022-03-08,"Low","live oak",1.52,"md",2022-03-08,0,2022-03-08,10
"3867","PineNeedle",10,"2092",2022-03-08,"Low","live oak",1.81,"md",2022-03-08,0,2022-03-08,10
"3868","PineNeedle",10,"2092",2022-03-08,"Low","live oak",1.55,"md",2022-03-08,0,2022-03-08,10
"3869","PineNeedle",10,"2092",2022-03-08,"Low","live oak",1.85,"md",2022-03-08,0,2022-03-08,10
"3870","PineNeedle",10,"2092",2022-03-08,"Low","live oak",2.4,"md",2022-03-08,0,2022-03-08,10
"3871","PineNeedle",10,"2093",2022-03-08,"Low","live oak",2.16,"md",2022-03-08,0.0586179,2022-03-08,10
"3872","PineNeedle",10,"2093",2022-03-08,"Low","live oak",2.01,"md",2022-03-08,0.0586179,2022-03-08,10
"3873","PineNeedle",10,"2093",2022-03-08,"Low","live oak",1.7,"md",2022-03-08,0.0586179,2022-03-08,10
"3874","PineNeedle",10,"2093",2022-03-08,"Low","live oak",2.6,"md",2022-03-08,0.0586179,2022-03-08,10
"3875","PineNeedle",10,"2093",2022-03-08,"Low","live oak",1.85,"md",2022-03-08,0.0586179,2022-03-08,10
"3876","PineNeedle",11,"2085",2022-03-15,"Low","blue oak",1.149,"pd",2022-03-15,NA,NA,NA
"3877","PineNeedle",11,"2085",2022-03-15,"Low","blue oak",1.26,"pd",2022-03-15,NA,NA,NA
"3878","PineNeedle",11,"2085",2022-03-15,"Low","blue oak",1.13,"pd",2022-03-15,NA,NA,NA
"3879","PineNeedle",11,"2085",2022-03-16,NA,NA,NA,NA,NA,0.0256304,2022-03-16,11
"3880","PineNeedle",11,"2086",2022-03-15,"Low","blue oak",0.458,"pd",2022-03-15,NA,NA,NA
"3881","PineNeedle",11,"2086",2022-03-15,"Low","blue oak",1.3,"pd",2022-03-15,NA,NA,NA
"3882","PineNeedle",11,"2086",2022-03-15,"Low","blue oak",0.916,"pd",2022-03-15,NA,NA,NA
"3883","PineNeedle",11,"2086",2022-03-15,"Low","blue oak",1.07,"pd",2022-03-15,NA,NA,NA
"3884","PineNeedle",11,"2086",2022-03-16,NA,NA,NA,NA,NA,0,2022-03-16,11
"3885","PineNeedle",11,"2087",2022-03-15,"Low","blue oak",1.17,"pd",2022-03-15,NA,NA,NA
"3886","PineNeedle",11,"2087",2022-03-15,"Low","blue oak",1.13,"pd",2022-03-15,NA,NA,NA
"3887","PineNeedle",11,"2087",2022-03-16,NA,NA,NA,NA,NA,0,2022-03-16,11
"3888","PineNeedle",11,"2088",2022-03-15,"Low","blue oak",1.43,"pd",2022-03-15,NA,NA,NA
"3889","PineNeedle",11,"2088",2022-03-15,"Low","blue oak",1.32,"pd",2022-03-15,NA,NA,NA
"3890","PineNeedle",11,"2088",2022-03-15,"Low","blue oak",1.5,"pd",2022-03-15,NA,NA,NA
"3891","PineNeedle",11,"2088",2022-03-16,NA,NA,NA,NA,NA,0.0091474,2022-03-16,11
"3892","PineNeedle",11,"2089",2022-03-15,"Low","live oak",1.19,"pd",2022-03-15,NA,NA,NA
"3893","PineNeedle",11,"2089",2022-03-15,"Low","live oak",0.99,"pd",2022-03-15,NA,NA,NA
"3894","PineNeedle",11,"2089",2022-03-15,"Low","live oak",1.5,"pd",2022-03-15,NA,NA,NA
"3895","PineNeedle",11,"2089",2022-03-15,"Low","live oak",0.6,"pd",2022-03-15,NA,NA,NA
"3896","PineNeedle",11,"2089",2022-03-15,"Low","live oak",0.45,"pd",2022-03-15,NA,NA,NA
"3897","PineNeedle",11,"2089",2022-03-15,"Low","live oak",0.32,"pd",2022-03-15,NA,NA,NA
"3898","PineNeedle",11,"2089",2022-03-15,"Low","live oak",1.49,"pd",2022-03-15,NA,NA,NA
"3899","PineNeedle",11,"2089",2022-03-16,NA,NA,NA,NA,NA,0.0696476,2022-03-16,11
"3900","PineNeedle",11,"2090",2022-03-15,"Low","blue oak",1.74,"pd",2022-03-15,NA,NA,NA
"3901","PineNeedle",11,"2090",2022-03-15,"Low","blue oak",0.579,"pd",2022-03-15,NA,NA,NA
"3902","PineNeedle",11,"2090",2022-03-16,NA,NA,NA,NA,NA,0.0352291,2022-03-16,11
"3903","PineNeedle",11,"2091",2022-03-15,"Low","live oak",0.373,"pd",2022-03-15,NA,NA,NA
"3904","PineNeedle",11,"2091",2022-03-15,"Low","live oak",0.296,"pd",2022-03-15,NA,NA,NA
"3905","PineNeedle",11,"2091",2022-03-15,"Low","live oak",0.275,"pd",2022-03-15,NA,NA,NA
"3906","PineNeedle",11,"2091",2022-03-16,NA,NA,NA,NA,NA,0.104492,2022-03-16,11
"3907","PineNeedle",11,"2092",2022-03-15,"Low","live oak",0.286,"pd",2022-03-15,NA,NA,NA
"3908","PineNeedle",11,"2092",2022-03-15,"Low","live oak",0.2,"pd",2022-03-15,NA,NA,NA
"3909","PineNeedle",11,"2092",2022-03-15,"Low","live oak",0.264,"pd",2022-03-15,NA,NA,NA
"3910","PineNeedle",11,"2092",2022-03-16,NA,NA,NA,NA,NA,0,2022-03-16,11
"3911","PineNeedle",11,"2093",2022-03-15,"Low","live oak",0.35,"pd",2022-03-15,NA,NA,NA
"3912","PineNeedle",11,"2093",2022-03-15,"Low","live oak",0.51,"pd",2022-03-15,NA,NA,NA
"3913","PineNeedle",11,"2093",2022-03-15,"Low","live oak",0.25,"pd",2022-03-15,NA,NA,NA
"3914","PineNeedle",11,"2093",2022-03-15,"Low","live oak",0.18,"pd",2022-03-15,NA,NA,NA
"3915","PineNeedle",11,"2093",2022-03-16,NA,NA,NA,NA,NA,0.0105067,2022-03-16,11
"3916","PineNeedle",12,"2085",2022-03-22,NA,NA,NA,NA,NA,0.055547,2022-03-22,12
"3917","PineNeedle",12,"2086",2022-03-22,NA,NA,NA,NA,NA,1e-07,2022-03-22,12
"3918","PineNeedle",12,"2087",2022-03-22,NA,NA,NA,NA,NA,0.020228,2022-03-22,12
"3919","PineNeedle",12,"2088",2022-03-22,NA,NA,NA,NA,NA,0.06574,2022-03-22,12
"3920","PineNeedle",12,"2089",2022-03-22,NA,NA,NA,NA,NA,0.0661795,2022-03-22,12
"3921","PineNeedle",12,"2090",2022-03-22,NA,NA,NA,NA,NA,0.0372706,2022-03-22,12
"3922","PineNeedle",12,"2091",2022-03-22,NA,NA,NA,NA,NA,0.097691,2022-03-22,12
"3923","PineNeedle",12,"2092",2022-03-22,NA,NA,NA,NA,NA,0.0394561,2022-03-22,12
"3924","PineNeedle",12,"2093",2022-03-22,NA,NA,NA,NA,NA,0.0489328,2022-03-22,12
"3925","PineNeedle",14,"2085",2022-04-04,"Low","blue oak",0.418,"pd",2022-04-04,NA,NA,NA
"3926","PineNeedle",14,"2085",2022-04-04,"Low","blue oak",0.605,"pd",2022-04-04,NA,NA,NA
"3927","PineNeedle",14,"2085",2022-04-04,"Low","blue oak",0.531,"pd",2022-04-04,NA,NA,NA
"3928","PineNeedle",14,"2085",2022-04-05,NA,NA,NA,NA,NA,0.0843665,2022-04-05,14
"3929","PineNeedle",14,"2086",2022-04-04,"Low","blue oak",1.4,"md",2022-04-04,NA,NA,NA
"3930","PineNeedle",14,"2086",2022-04-04,"Low","blue oak",0.8,"md",2022-04-04,NA,NA,NA
"3931","PineNeedle",14,"2086",2022-04-04,"Low","blue oak",0.75,"md",2022-04-04,NA,NA,NA
"3932","PineNeedle",14,"2086",2022-04-04,"Low","blue oak",0.5,"md",2022-04-04,NA,NA,NA
"3933","PineNeedle",14,"2086",2022-04-04,"Low","blue oak",0.888,"pd",2022-04-04,NA,NA,NA
"3934","PineNeedle",14,"2086",2022-04-04,"Low","blue oak",0.625,"pd",2022-04-04,NA,NA,NA
"3935","PineNeedle",14,"2086",2022-04-04,"Low","blue oak",0.756,"pd",2022-04-04,NA,NA,NA
"3936","PineNeedle",14,"2086",2022-04-05,NA,NA,NA,NA,NA,0.0596486,2022-04-05,14
"3937","PineNeedle",14,"2087",2022-04-04,"Low","blue oak",0.598,"pd",2022-04-04,NA,NA,NA
"3938","PineNeedle",14,"2087",2022-04-04,"Low","blue oak",0.74,"pd",2022-04-04,NA,NA,NA
"3939","PineNeedle",14,"2087",2022-04-04,"Low","blue oak",0.513,"pd",2022-04-04,NA,NA,NA
"3940","PineNeedle",14,"2087",2022-04-05,NA,NA,NA,NA,NA,0.0419294,2022-04-05,14
"3941","PineNeedle",14,"2088",2022-04-04,"Low","blue oak",0.194,"pd",2022-04-04,NA,NA,NA
"3942","PineNeedle",14,"2088",2022-04-04,"Low","blue oak",0.208,"pd",2022-04-04,NA,NA,NA
"3943","PineNeedle",14,"2088",2022-04-04,"Low","blue oak",0.219,"pd",2022-04-04,NA,NA,NA
"3944","PineNeedle",14,"2088",2022-04-04,"Low","blue oak",0.183,"pd",2022-04-04,NA,NA,NA
"3945","PineNeedle",14,"2088",2022-04-05,NA,NA,NA,NA,NA,0.0914801,2022-04-05,14
"3946","PineNeedle",14,"2089",2022-04-04,"Low","live oak",0.15,"pd",2022-04-04,NA,NA,NA
"3947","PineNeedle",14,"2089",2022-04-04,"Low","live oak",0.27,"pd",2022-04-04,NA,NA,NA
"3948","PineNeedle",14,"2089",2022-04-04,"Low","live oak",0.16,"pd",2022-04-04,NA,NA,NA
"3949","PineNeedle",14,"2089",2022-04-04,"Low","live oak",0.271,"pd",2022-04-04,NA,NA,NA
"3950","PineNeedle",14,"2089",2022-04-04,"Low","live oak",0.25,"pd",2022-04-04,NA,NA,NA
"3951","PineNeedle",14,"2089",2022-04-05,NA,NA,NA,NA,NA,0.0609999,2022-04-05,14
"3952","PineNeedle",14,"2090",2022-04-04,"Low","blue oak",0.956,"pd",2022-04-04,NA,NA,NA
"3953","PineNeedle",14,"2090",2022-04-04,"Low","blue oak",0.816,"pd",2022-04-04,NA,NA,NA
"3954","PineNeedle",14,"2090",2022-04-04,"Low","blue oak",0.852,"pd",2022-04-04,NA,NA,NA
"3955","PineNeedle",14,"2090",2022-04-05,NA,NA,NA,NA,NA,0.0634976,2022-04-05,14
"3956","PineNeedle",14,"2091",2022-04-04,"Low","live oak",0.105,"pd",2022-04-04,NA,NA,NA
"3957","PineNeedle",14,"2091",2022-04-04,"Low","live oak",0.15,"pd",2022-04-04,NA,NA,NA
"3958","PineNeedle",14,"2091",2022-04-04,"Low","live oak",0.128,"pd",2022-04-04,NA,NA,NA
"3959","PineNeedle",14,"2091",2022-04-04,"Low","live oak",0.133,"pd",2022-04-04,NA,NA,NA
"3960","PineNeedle",14,"2091",2022-04-05,NA,NA,NA,NA,NA,0.130621,2022-04-05,14
"3961","PineNeedle",14,"2092",2022-04-04,"Low","live oak",0.108,"pd",2022-04-04,NA,NA,NA
"3962","PineNeedle",14,"2092",2022-04-04,"Low","live oak",0.114,"pd",2022-04-04,NA,NA,NA
"3963","PineNeedle",14,"2092",2022-04-04,"Low","live oak",0.106,"pd",2022-04-04,NA,NA,NA
"3964","PineNeedle",14,"2092",2022-04-05,NA,NA,NA,NA,NA,0.0722144,2022-04-05,14
"3965","PineNeedle",14,"2093",2022-04-04,"Low","live oak",0.196,"pd",2022-04-04,NA,NA,NA
"3966","PineNeedle",14,"2093",2022-04-04,"Low","live oak",0.111,"pd",2022-04-04,NA,NA,NA
"3967","PineNeedle",14,"2093",2022-04-04,"Low","live oak",0.15,"pd",2022-04-04,NA,NA,NA
"3968","PineNeedle",14,"2093",2022-04-04,"Low","live oak",0.16,"pd",2022-04-04,NA,NA,NA
"3969","PineNeedle",14,"2093",2022-04-05,NA,NA,NA,NA,NA,0.0740236,2022-04-05,14
"3970","PineNeedle",15,"2085",2022-04-11,"Low","blue oak",1.45,"md",2022-04-11,NA,NA,NA
"3971","PineNeedle",15,"2085",2022-04-11,"Low","blue oak",1.31,"md",2022-04-11,NA,NA,NA
"3972","PineNeedle",15,"2085",2022-04-11,"Low","blue oak",1.68,"md",2022-04-11,NA,NA,NA
"3973","PineNeedle",15,"2085",2022-04-11,"Low","blue oak",1.63,"md",2022-04-11,NA,NA,NA
"3974","PineNeedle",15,"2085",2022-04-12,NA,NA,NA,NA,NA,0.0647904,2022-04-12,15
"3975","PineNeedle",15,"2086",2022-04-11,"Low","blue oak",1.55,"md",2022-04-11,NA,NA,NA
"3976","PineNeedle",15,"2086",2022-04-11,"Low","blue oak",1.56,"md",2022-04-11,NA,NA,NA
"3977","PineNeedle",15,"2086",2022-04-11,"Low","blue oak",1.65,"md",2022-04-11,NA,NA,NA
"3978","PineNeedle",15,"2086",2022-04-12,NA,NA,NA,NA,NA,0,2022-04-12,15
"3979","PineNeedle",15,"2087",2022-04-11,"Low","blue oak",1.4,"md",2022-04-11,NA,NA,NA
"3980","PineNeedle",15,"2087",2022-04-11,"Low","blue oak",1.32,"md",2022-04-11,NA,NA,NA
"3981","PineNeedle",15,"2087",2022-04-11,"Low","blue oak",1.2,"md",2022-04-11,NA,NA,NA
"3982","PineNeedle",15,"2087",2022-04-12,NA,NA,NA,NA,NA,0.0355636,2022-04-12,15
"3983","PineNeedle",15,"2088",2022-04-11,"Low","blue oak",1.43,"md",2022-04-11,NA,NA,NA
"3984","PineNeedle",15,"2088",2022-04-11,"Low","blue oak",1.25,"md",2022-04-11,NA,NA,NA
"3985","PineNeedle",15,"2088",2022-04-11,"Low","blue oak",1.24,"md",2022-04-11,NA,NA,NA
"3986","PineNeedle",15,"2088",2022-04-11,"Low","blue oak",1.2,"md",2022-04-11,NA,NA,NA
"3987","PineNeedle",15,"2088",2022-04-12,NA,NA,NA,NA,NA,0.0696453,2022-04-12,15
"3988","PineNeedle",15,"2089",2022-04-11,"Low","live oak",1.23,"md",2022-04-11,NA,NA,NA
"3989","PineNeedle",15,"2089",2022-04-11,"Low","live oak",1.4,"md",2022-04-11,NA,NA,NA
"3990","PineNeedle",15,"2089",2022-04-11,"Low","live oak",1.15,"md",2022-04-11,NA,NA,NA
"3991","PineNeedle",15,"2089",2022-04-11,"Low","live oak",1.5,"md",2022-04-11,NA,NA,NA
"3992","PineNeedle",15,"2089",2022-04-12,NA,NA,NA,NA,NA,0.0418836,2022-04-12,15
"3993","PineNeedle",15,"2090",2022-04-11,"Low","blue oak",2.04,"md",2022-04-11,NA,NA,NA
"3994","PineNeedle",15,"2090",2022-04-11,"Low","blue oak",1.85,"md",2022-04-11,NA,NA,NA
"3995","PineNeedle",15,"2090",2022-04-11,"Low","blue oak",1.8,"md",2022-04-11,NA,NA,NA
"3996","PineNeedle",15,"2090",2022-04-11,"Low","blue oak",1.88,"md",2022-04-11,NA,NA,NA
"3997","PineNeedle",15,"2090",2022-04-12,NA,NA,NA,NA,NA,0.0393696,2022-04-12,15
"3998","PineNeedle",15,"2091",2022-04-11,"Low","live oak",1.29,"md",2022-04-11,NA,NA,NA
"3999","PineNeedle",15,"2091",2022-04-11,"Low","live oak",1.45,"md",2022-04-11,NA,NA,NA
"4000","PineNeedle",15,"2091",2022-04-11,"Low","live oak",1.24,"md",2022-04-11,NA,NA,NA
"4001","PineNeedle",15,"2091",2022-04-11,"Low","live oak",1.85,"md",2022-04-11,NA,NA,NA
"4002","PineNeedle",15,"2091",2022-04-11,"Low","live oak",1.38,"md",2022-04-11,NA,NA,NA
"4003","PineNeedle",15,"2091",2022-04-12,NA,NA,NA,NA,NA,0.0919045,2022-04-12,15
"4004","PineNeedle",15,"2092",2022-04-11,"Low","live oak",1.18,"md",2022-04-11,NA,NA,NA
"4005","PineNeedle",15,"2092",2022-04-11,"Low","live oak",1.93,"md",2022-04-11,NA,NA,NA
"4006","PineNeedle",15,"2092",2022-04-11,"Low","live oak",2.2,"md",2022-04-11,NA,NA,NA
"4007","PineNeedle",15,"2092",2022-04-11,"Low","live oak",1.3,"md",2022-04-11,NA,NA,NA
"4008","PineNeedle",15,"2092",2022-04-11,"Low","live oak",1.235,"md",2022-04-11,NA,NA,NA
"4009","PineNeedle",15,"2092",2022-04-11,"Low","live oak",1.27,"md",2022-04-11,NA,NA,NA
"4010","PineNeedle",15,"2092",2022-04-11,"Low","live oak",1.9,"md",2022-04-11,NA,NA,NA
"4011","PineNeedle",15,"2092",2022-04-12,NA,NA,NA,NA,NA,0.0232444,2022-04-12,15
"4012","PineNeedle",15,"2093",2022-04-11,"Low","live oak",0.96,"md",2022-04-11,NA,NA,NA
"4013","PineNeedle",15,"2093",2022-04-11,"Low","live oak",0.95,"md",2022-04-11,NA,NA,NA
"4014","PineNeedle",15,"2093",2022-04-11,"Low","live oak",0.85,"md",2022-04-11,NA,NA,NA
"4015","PineNeedle",15,"2093",2022-04-11,"Low","live oak",0.67,"md",2022-04-11,NA,NA,NA
"4016","PineNeedle",15,"2093",2022-04-11,"Low","live oak",1.51,"md",2022-04-11,NA,NA,NA
"4017","PineNeedle",15,"2093",2022-04-11,"Low","live oak",1.22,"md",2022-04-11,NA,NA,NA
"4018","PineNeedle",15,"2093",2022-04-11,"Low","live oak",1.38,"md",2022-04-11,NA,NA,NA
"4019","PineNeedle",15,"2093",2022-04-12,NA,NA,NA,NA,NA,0.0226075,2022-04-12,15
"4020","PineNeedle",16,"2085",2022-04-20,NA,NA,NA,NA,NA,0.0636773,2022-04-20,16
"4021","PineNeedle",16,"2086",2022-04-20,NA,NA,NA,NA,NA,0,2022-04-20,16
"4022","PineNeedle",16,"2087",2022-04-20,NA,NA,NA,NA,NA,0.024338,2022-04-20,16
"4023","PineNeedle",16,"2088",2022-04-20,NA,NA,NA,NA,NA,0.0753832,2022-04-20,16
"4024","PineNeedle",16,"2089",2022-04-20,NA,NA,NA,NA,NA,0.0491316,2022-04-20,16
"4025","PineNeedle",16,"2090",2022-04-20,NA,NA,NA,NA,NA,0.0412864,2022-04-20,16
"4026","PineNeedle",16,"2091",2022-04-20,NA,NA,NA,NA,NA,0.139617,2022-04-20,16
"4027","PineNeedle",16,"2092",2022-04-20,NA,NA,NA,NA,NA,0.0431824,2022-04-20,16
"4028","PineNeedle",16,"2093",2022-04-20,NA,NA,NA,NA,NA,0.0748165,2022-04-20,16
"4029","PineNeedle",17,"2085",2022-04-25,"Low","blue oak",2.188,"md",2022-04-25,NA,NA,NA
"4030","PineNeedle",17,"2085",2022-04-25,"Low","blue oak",2.233,"md",2022-04-25,NA,NA,NA
"4031","PineNeedle",17,"2085",2022-04-25,"Low","blue oak",2.211,"md",2022-04-25,NA,NA,NA
"4032","PineNeedle",17,"2085",2022-04-25,"Low","blue oak",1.049,"pd",2022-04-25,NA,NA,NA
"4033","PineNeedle",17,"2085",2022-04-25,"Low","blue oak",1.108,"pd",2022-04-25,NA,NA,NA
"4034","PineNeedle",17,"2085",2022-04-25,"Low","blue oak",0.978,"pd",2022-04-25,NA,NA,NA
"4035","PineNeedle",17,"2085",2022-04-25,"Low","blue oak",1.041,"pd",2022-04-25,NA,NA,NA
"4036","PineNeedle",17,"2086",2022-04-25,"Low","blue oak",1.965,"md",2022-04-25,NA,NA,NA
"4037","PineNeedle",17,"2086",2022-04-25,"Low","blue oak",1.874,"md",2022-04-25,NA,NA,NA
"4038","PineNeedle",17,"2086",2022-04-25,"Low","blue oak",2.144,"md",2022-04-25,NA,NA,NA
"4039","PineNeedle",17,"2086",2022-04-25,"Low","blue oak",0.928,"pd",2022-04-25,NA,NA,NA
"4040","PineNeedle",17,"2086",2022-04-25,"Low","blue oak",0.748,"pd",2022-04-25,NA,NA,NA
"4041","PineNeedle",17,"2086",2022-04-25,"Low","blue oak",0.882,"pd",2022-04-25,NA,NA,NA
"4042","PineNeedle",17,"2087",2022-04-25,"Low","blue oak",2.34,"md",2022-04-25,NA,NA,NA
"4043","PineNeedle",17,"2087",2022-04-25,"Low","blue oak",2.253,"md",2022-04-25,NA,NA,NA
"4044","PineNeedle",17,"2087",2022-04-25,"Low","blue oak",2.389,"md",2022-04-25,NA,NA,NA
"4045","PineNeedle",17,"2088",2022-04-25,"Low","blue oak",2.504,"md",2022-04-25,NA,NA,NA
"4046","PineNeedle",17,"2088",2022-04-25,"Low","blue oak",1.831,"md",2022-04-25,NA,NA,NA
"4047","PineNeedle",17,"2088",2022-04-25,"Low","blue oak",1.922,"md",2022-04-25,NA,NA,NA
"4048","PineNeedle",17,"2088",2022-04-25,"Low","blue oak",0.818,"pd",2022-04-25,NA,NA,NA
"4049","PineNeedle",17,"2088",2022-04-25,"Low","blue oak",0.853,"pd",2022-04-25,NA,NA,NA
"4050","PineNeedle",17,"2088",2022-04-25,"Low","blue oak",0.856,"pd",2022-04-25,NA,NA,NA
"4051","PineNeedle",17,"2089",2022-04-25,"Low","live oak",0.93,"md",2022-04-25,NA,NA,NA
"4052","PineNeedle",17,"2089",2022-04-25,"Low","live oak",1.3,"md",2022-04-25,NA,NA,NA
"4053","PineNeedle",17,"2089",2022-04-25,"Low","live oak",1.78,"md",2022-04-25,NA,NA,NA
"4054","PineNeedle",17,"2089",2022-04-25,"Low","live oak",1.8,"md",2022-04-25,NA,NA,NA
"4055","PineNeedle",17,"2089",2022-04-25,"Low","live oak",0.878,"pd",2022-04-25,NA,NA,NA
"4056","PineNeedle",17,"2089",2022-04-25,"Low","live oak",0.789,"pd",2022-04-25,NA,NA,NA
"4057","PineNeedle",17,"2089",2022-04-25,"Low","live oak",0.847,"pd",2022-04-25,NA,NA,NA
"4058","PineNeedle",17,"2090",2022-04-25,"Low","blue oak",2.231,"md",2022-04-25,NA,NA,NA
"4059","PineNeedle",17,"2090",2022-04-25,"Low","blue oak",2.257,"md",2022-04-25,NA,NA,NA
"4060","PineNeedle",17,"2090",2022-04-25,"Low","blue oak",1.34,"pd",2022-04-25,NA,NA,NA
"4061","PineNeedle",17,"2090",2022-04-25,"Low","blue oak",1.032,"pd",2022-04-25,NA,NA,NA
"4062","PineNeedle",17,"2090",2022-04-25,"Low","blue oak",1.198,"pd",2022-04-25,NA,NA,NA
"4063","PineNeedle",17,"2090",2022-04-25,"Low","blue oak",1.152,"pd",2022-04-25,NA,NA,NA
"4064","PineNeedle",17,"2090",2022-04-25,"Low","blue oak",1.241,"pd",2022-04-25,NA,NA,NA
"4065","PineNeedle",17,"2091",2022-04-25,"Low","live oak",2.183,"md",2022-04-25,NA,NA,NA
"4066","PineNeedle",17,"2091",2022-04-25,"Low","live oak",1.978,"md",2022-04-25,NA,NA,NA
"4067","PineNeedle",17,"2091",2022-04-25,"Low","live oak",1.901,"md",2022-04-25,NA,NA,NA
"4068","PineNeedle",17,"2091",2022-04-25,"Low","live oak",0.788,"pd",2022-04-25,NA,NA,NA
"4069","PineNeedle",17,"2091",2022-04-25,"Low","live oak",0.258,"pd",2022-04-25,NA,NA,NA
"4070","PineNeedle",17,"2091",2022-04-25,"Low","live oak",0.768,"pd",2022-04-25,NA,NA,NA
"4071","PineNeedle",17,"2091",2022-04-25,"Low","live oak",0.384,"pd",2022-04-25,NA,NA,NA
"4072","PineNeedle",17,"2091",2022-04-25,"Low","live oak",0.698,"pd",2022-04-25,NA,NA,NA
"4073","PineNeedle",17,"2092",2022-04-25,"Low","live oak",1.223,"md",2022-04-25,NA,NA,NA
"4074","PineNeedle",17,"2092",2022-04-25,"Low","live oak",2.123,"md",2022-04-25,NA,NA,NA
"4075","PineNeedle",17,"2092",2022-04-25,"Low","live oak",2.883,"md",2022-04-25,NA,NA,NA
"4076","PineNeedle",17,"2092",2022-04-25,"Low","live oak",1.994,"md",2022-04-25,NA,NA,NA
"4077","PineNeedle",17,"2092",2022-04-25,"Low","live oak",2.445,"md",2022-04-25,NA,NA,NA
"4078","PineNeedle",17,"2092",2022-04-25,"Low","live oak",2.073,"md",2022-04-25,NA,NA,NA
"4079","PineNeedle",17,"2092",2022-04-25,"Low","live oak",1.508,"pd",2022-04-25,NA,NA,NA
"4080","PineNeedle",17,"2092",2022-04-25,"Low","live oak",1.459,"pd",2022-04-25,NA,NA,NA
"4081","PineNeedle",17,"2092",2022-04-25,"Low","live oak",1.028,"pd",2022-04-25,NA,NA,NA
"4082","PineNeedle",17,"2092",2022-04-25,"Low","live oak",1.272,"pd",2022-04-25,NA,NA,NA
"4083","PineNeedle",17,"2092",2022-04-25,"Low","live oak",1.038,"pd",2022-04-25,NA,NA,NA
"4084","PineNeedle",17,"2093",2022-04-25,"Low","live oak",1.843,"md",2022-04-25,NA,NA,NA
"4085","PineNeedle",17,"2093",2022-04-25,"Low","live oak",2.034,"md",2022-04-25,NA,NA,NA
"4086","PineNeedle",17,"2093",2022-04-25,"Low","live oak",1.75,"md",2022-04-25,NA,NA,NA
"4087","PineNeedle",17,"2093",2022-04-25,"Low","live oak",0.778,"pd",2022-04-25,NA,NA,NA
"4088","PineNeedle",17,"2093",2022-04-25,"Low","live oak",0.779,"pd",2022-04-25,NA,NA,NA
"4089","PineNeedle",18,"2085",2022-05-03,NA,NA,NA,NA,NA,0.066766,2022-05-03,18
"4090","PineNeedle",18,"2086",2022-05-03,NA,NA,NA,NA,NA,0,2022-05-03,18
"4091","PineNeedle",18,"2087",2022-05-03,NA,NA,NA,NA,NA,0.0179051,2022-05-03,18
"4092","PineNeedle",18,"2088",2022-05-03,NA,NA,NA,NA,NA,0.0597863,2022-05-03,18
"4093","PineNeedle",18,"2089",2022-05-03,NA,NA,NA,NA,NA,0.0735429,2022-05-03,18
"4094","PineNeedle",18,"2090",2022-05-03,NA,NA,NA,NA,NA,0.0473595,2022-05-03,18
