Plot Title: Chamise2_2023,,,,,,,,
#,"Date Time, GMT-07:00","Temp, ¡F (LGR S/N: 21308627, SEN S/N: 21308627)","RH, % (LGR S/N: 21308627, SEN S/N: 21308627)",Coupler Detached (LGR S/N: 21308627),Coupler Attached (LGR S/N: 21308627),Host Connected (LGR S/N: 21308627),Stopped (LGR S/N: 21308627),End Of File (LGR S/N: 21308627)
11480,1/27/24 3:45,56.899,55.995,,,,,
11481,1/27/24 4:00,56.745,54.09,,,,,
11482,1/27/24 4:15,58.597,49.939,,,,,
11483,1/27/24 4:30,59.139,48.132,,,,,
11484,1/27/24 4:45,58.906,48.181,,,,,
11485,1/27/24 5:00,57.362,50.256,,,,,
11486,1/27/24 5:15,57.052,50.403,,,,,
11487,1/27/24 5:30,57.749,49.133,,,,,
11488,1/27/24 5:45,56.667,50.769,,,,,
11489,1/27/24 6:00,56.358,51.013,,,,,
11490,1/27/24 6:15,56.358,50.598,,,,,
11491,1/27/24 6:30,56.667,50.085,,,,,
11492,1/27/24 6:45,56.203,50.134,,,,,
11493,1/27/24 7:00,57.285,48.449,,,,,
11494,1/27/24 7:15,56.899,48.376,,,,,
11495,1/27/24 7:30,56.667,48.694,,,,,
11496,1/27/24 7:45,57.594,47.473,,,,,
11497,1/27/24 8:00,58.057,46.447,,,,,
11498,1/27/24 8:15,58.674,45.885,,,,,
11499,1/27/24 8:30,59.756,45.104,,,,,
11500,1/27/24 8:45,60.913,45.031,,,,,
11501,1/27/24 9:00,61.533,45.226,,,,,
11502,1/27/24 9:15,61.455,45.934,,,,,
11503,1/27/24 9:30,61.533,49.255,,,,,
11504,1/27/24 9:45,61.068,51.282,,,,,
11505,1/27/24 10:00,61.918,52.454,,,,,
11506,1/27/24 10:15,63,51.966,,,,,
11507,1/27/24 10:30,63.694,53.578,,,,,
11508,1/27/24 10:45,65.239,49.304,,,,,
11509,1/27/24 11:00,66.243,48.01,,,,,
11510,1/27/24 11:15,67.246,43.59,,,,,
11511,1/27/24 11:30,68.713,39.609,,,,,
11512,1/27/24 11:45,69.872,45.006,,,,,
11513,1/27/24 12:00,70.799,44.933,,,,,
11514,1/27/24 12:15,71.339,44.274,,,,,
11515,1/27/24 12:30,71.879,43.932,,,,,
11516,1/27/24 12:45,71.802,44.713,,,,,
11517,1/27/24 13:00,71.879,44.615,,,,,
11518,1/27/24 13:15,72.729,43.053,,,,,
11519,1/27/24 13:30,73.269,41.172,,,,,
11520,1/27/24 13:45,73.269,41.709,,,,,
11521,1/27/24 14:00,73.578,42.32,,,,,
11522,1/27/24 14:15,73.501,42.735,,,,,
11523,1/27/24 14:30,73.81,41.27,,,,,
11524,1/27/24 14:45,73.578,37.436,,,,,
11525,1/27/24 15:00,74.273,35.751,,,,,
11526,1/27/24 15:15,74.813,36.654,,,,,
11527,1/27/24 15:30,75.432,37.118,,,,,
11528,1/27/24 15:45,74.737,38.242,,,,,
11529,1/27/24 16:00,73.888,39.609,,,,,
11530,1/27/24 16:15,73.501,41.001,,,,,
11531,1/27/24 16:30,73.269,41.88,,,,,
11532,1/27/24 16:45,73.038,41.978,,,,,
11533,1/27/24 17:00,73.038,43.712,,,,,
11534,1/27/24 17:15,72.883,42.979,,,,,
11535,1/27/24 17:30,72.034,44.225,,,,,
11536,1/27/24 17:45,70.722,46.252,,,,,
11537,1/27/24 18:00,69.717,48.083,,,,,
11538,1/27/24 18:15,68.482,49.402,,,,,
11539,1/27/24 18:30,67.863,50.476,,,,,
11540,1/27/24 18:45,67.478,50.232,,,,,
11541,1/27/24 19:00,66.166,53.162,,,,,
11542,1/27/24 19:15,64.852,55.36,,,,,
11543,1/27/24 19:30,64.699,54.847,,,,,
11544,1/27/24 19:45,65.161,52.161,,,,,
11545,1/27/24 20:00,64.929,52.918,,,,,
11546,1/27/24 20:15,63.927,57.021,,,,,
11547,1/27/24 20:30,62.767,58.339,,,,,
11548,1/27/24 20:45,62.767,58.706,,,,,
11549,1/27/24 21:00,62.845,58.706,,,,,
11550,1/27/24 21:15,61.84,59.609,,,,,
11551,1/27/24 21:30,61.455,60.366,,,,,
11552,1/27/24 21:45,61.763,61.148,,,,,
11553,1/27/24 22:00,62.073,61.148,,,,,
11554,1/27/24 22:15,61.918,61.905,,,,,
11555,1/27/24 22:30,61.533,62.808,,,,,
11556,1/27/24 22:45,60.991,62.882,,,,,
11557,1/27/24 23:00,60.219,63.834,,,,,
11558,1/27/24 23:15,59.911,62.979,,,,,
11559,1/27/24 23:30,59.369,63.736,,,,,
11560,1/27/24 23:45,59.679,62.759,,,,,
11561,1/28/24 0:00,59.216,63.272,,,,,
11562,1/28/24 0:15,58.906,64.737,,,,,
11563,1/28/24 0:30,57.979,65.519,,,,,
11564,1/28/24 0:45,57.517,66.593,,,,,
11565,1/28/24 1:00,57.362,67.473,,,,,
11566,1/28/24 1:15,56.745,68.352,,,,,
11567,1/28/24 1:30,57.362,68.01,,,,,
11568,1/28/24 1:45,57.052,67.717,,,,,
11569,1/28/24 2:00,57.13,68.254,,,,,
11570,1/28/24 2:15,57.672,67.106,,,,,
11571,1/28/24 2:30,56.899,67.741,,,,,
11572,1/28/24 2:45,56.977,69.035,,,,,
11573,1/28/24 3:00,56.822,68.303,,,,,
11574,1/28/24 3:15,56.05,69.573,,,,,
11575,1/28/24 3:30,56.435,69.548,,,,,
11576,1/28/24 3:45,57.672,65.983,,,,,
11577,1/28/24 4:00,58.521,63.907,,,,,
11578,1/28/24 4:15,58.212,63.614,,,,,
11579,1/28/24 4:30,58.597,62.686,,,,,
11580,1/28/24 4:45,59.061,60.879,,,,,
11581,1/28/24 5:00,58.134,60.488,,,,,
11582,1/28/24 5:15,58.674,58.608,,,,,
11583,1/28/24 5:30,58.984,57.778,,,,,
11584,1/28/24 5:45,58.289,58.535,,,,,
11585,1/28/24 6:00,59.446,56.02,,,,,
11586,1/28/24 6:15,60.141,53.968,,,,,
11587,1/28/24 6:30,59.756,54.188,,,,,
11588,1/28/24 6:45,60.528,52.796,,,,,
11589,1/28/24 7:00,59.911,53.333,,,,,
11590,1/28/24 7:15,59.446,54.042,,,,,
11591,1/28/24 7:30,58.366,55.629,,,,,
11592,1/28/24 7:45,58.212,56.41,,,,,
11593,1/28/24 8:00,58.134,56.361,,,,,
11594,1/28/24 8:15,57.825,57.021,,,,,
11595,1/28/24 8:30,59.601,54.042,,,,,
11596,1/28/24 8:45,59.679,55.116,,,,,
11597,1/28/24 9:00,60.683,54.505,,,,,
11598,1/28/24 9:15,63.927,50.696,,,,,
11599,1/28/24 9:30,65.701,50.501,,,,,
11600,1/28/24 9:45,67.168,51.355,,,,,
11601,1/28/24 10:00,69.255,45.348,,,,,
11602,1/28/24 10:15,70.799,42.955,,,,,
11603,1/28/24 10:30,72.343,40.049,,,,,
11604,1/28/24 10:45,72.806,50.159,,,,,
11605,1/28/24 11:00,70.644,53.773,,,,,
11606,1/28/24 11:15,70.722,47.692,,,,,
11607,1/28/24 11:30,72.189,43.004,,,,,
11608,1/28/24 11:45,73.733,39.78,,,,,
11609,1/28/24 12:00,74.583,38.852,,,,,
11610,1/28/24 12:15,75.432,36.801,,,,,
11611,1/28/24 12:30,76.05,36.044,,,,,
11612,1/28/24 12:45,77.054,36.19,,,,,
11613,1/28/24 13:00,77.284,34.408,,,,,
11614,1/28/24 13:15,77.439,34.823,,,,,
11615,1/28/24 13:30,78.057,34.75,,,,,
11616,1/28/24 13:45,78.211,36.41,,,,,
11617,1/28/24 14:00,78.751,34.53,,,,,
11618,1/28/24 14:15,80.915,33.089,,,,,
11619,1/28/24 14:30,78.751,34.31,,,,,
11620,1/28/24 14:45,77.979,35.726,,,,,
11621,1/28/24 15:00,78.057,35.702,,,,,
11622,1/28/24 15:15,78.521,34.725,,,,,
11623,1/28/24 15:30,78.366,34.53,,,,,
11624,1/28/24 15:45,78.057,34.139,,,,,
11625,1/28/24 16:00,78.057,34.115,,,,,
11626,1/28/24 16:15,78.598,34.872,,,,,
11627,1/28/24 16:30,77.362,39.341,,,,,
11628,1/28/24 16:45,74.505,41.709,,,,,
11629,1/28/24 17:00,72.651,40.098,,,,,
11630,1/28/24 17:15,71.879,40.22,,,,,
11631,1/28/24 17:30,70.952,41.123,,,,,
11632,1/28/24 17:45,70.18,39.487,,,,,
11633,1/28/24 18:00,69.872,39.756,,,,,
11634,1/28/24 18:15,68.56,40.684,,,,,
11635,1/28/24 18:30,67.323,42.906,,,,,
11636,1/28/24 18:45,66.474,44.713,,,,,
11637,1/28/24 19:00,65.624,46.447,,,,,
11638,1/28/24 19:15,65.007,46.935,,,,,
11639,1/28/24 19:30,64.389,47.912,,,,,
11640,1/28/24 19:45,64.002,48.059,,,,,
11641,1/28/24 20:00,62.922,50.867,,,,,
11642,1/28/24 20:15,63.23,49.695,,,,,
11643,1/28/24 20:30,62.922,50.037,,,,,
11644,1/28/24 20:45,63,50.818,,,,,
11645,1/28/24 21:00,60.913,54.408,,,,,
11646,1/28/24 21:15,59.988,56.386,,,,,
11647,1/28/24 21:30,60.373,55.556,,,,,
11648,1/28/24 21:45,59.988,55.946,,,,,
11649,1/28/24 22:00,58.829,57.558,,,,,
11650,1/28/24 22:15,59.216,56.606,,,,,
11651,1/28/24 22:30,58.674,57.387,,,,,
11652,1/28/24 22:45,57.13,60.366,,,,,
11653,1/28/24 23:00,57.439,60.269,,,,,
11654,1/28/24 23:15,58.212,58.95,,,,,
11655,1/28/24 23:30,58.597,57.558,,,,,
11656,1/28/24 23:45,57.902,58.51,,,,,
11657,1/29/24 0:00,57.979,58.852,,,,,
11658,1/29/24 0:15,57.902,58.828,,,,,
11659,1/29/24 0:30,58.289,58.071,,,,,
11660,1/29/24 0:45,58.906,57.167,,,,,
11661,1/29/24 1:00,59.911,55.263,,,,,
11662,1/29/24 1:15,59.833,55.067,,,,,
11663,1/29/24 1:30,59.679,55.14,,,,,
11664,1/29/24 1:45,59.601,55.409,,,,,
11665,1/29/24 2:00,58.984,56.313,,,,,
11666,1/29/24 2:15,58.829,56.752,,,,,
11667,1/29/24 2:30,59.139,55.824,,,,,
11668,1/29/24 2:45,58.752,56.068,,,,,
11669,1/29/24 3:00,59.216,55.165,,,,,
11670,1/29/24 3:15,59.369,54.432,,,,,
11671,1/29/24 3:30,60.296,52.576,,,,,
11672,1/29/24 3:45,59.139,54.261,,,,,
11673,1/29/24 4:00,58.521,55.482,,,,,
11674,1/29/24 4:15,58.674,55.14,,,,,
11675,1/29/24 4:30,59.061,54.823,,,,,
11676,1/29/24 4:45,59.061,54.774,,,,,
11677,1/29/24 5:00,59.139,54.335,,,,,
11678,1/29/24 5:15,59.911,53.431,,,,,
11679,1/29/24 5:30,59.601,53.284,,,,,
11680,1/29/24 5:45,59.293,53.797,,,,,
11681,1/29/24 6:00,59.988,52.576,,,,,
11682,1/29/24 6:15,60.219,51.893,,,,,
11683,1/29/24 6:30,59.446,53.089,,,,,
11684,1/29/24 6:45,59.369,51.966,,,,,
11685,1/29/24 7:00,60.451,49.939,,,,,
11686,1/29/24 7:15,60.913,47.033,,,,,
11687,1/29/24 7:30,60.76,46.813,,,,,
11688,1/29/24 7:45,60.373,47.106,,,,,
11689,1/29/24 8:00,59.293,48.816,,,,,
11690,1/29/24 8:15,58.984,50.134,,,,,
11691,1/29/24 8:30,59.216,50.696,,,,,
11692,1/29/24 8:45,60.296,52.259,,,,,
11693,1/29/24 9:00,61.533,50.696,,,,,
11694,1/29/24 9:15,62.535,50.33,,,,,
11695,1/29/24 9:30,64.234,47.717,,,,,
11696,1/29/24 9:45,65.239,47.888,,,,,
11697,1/29/24 10:00,66.628,47.448,,,,,
11698,1/29/24 10:15,68.56,47.473,,,,,
11699,1/29/24 10:30,68.482,49.597,,,,,
11700,1/29/24 10:45,68.713,51.306,,,,,
11701,1/29/24 11:00,71.494,39.878,,,,,
11702,1/29/24 11:15,72.421,38.462,,,,,
11703,1/29/24 11:30,72.343,37.924,,,,,
11704,1/29/24 11:45,73.116,34.872,,,,,
11705,1/29/24 12:00,74.118,34.261,,,,,
11706,1/29/24 12:15,74.737,34.53,,,,,
11707,1/29/24 12:30,74.041,35.995,,,,,
11708,1/29/24 12:45,74.505,34.554,,,,,
11709,1/29/24 13:00,74.428,35.873,,,,,
11710,1/29/24 13:15,74.273,37.363,,,,,
11711,1/29/24 13:30,74.813,36.996,,,,,
11712,1/29/24 13:45,75.585,34.579,,,,,
11713,1/29/24 14:00,76.282,34.725,,,,,
11714,1/29/24 14:15,77.979,31.233,,,,,
11715,1/29/24 14:30,75.355,31.722,,,,,
11716,1/29/24 14:45,74.041,32.454,,,,,
11717,1/29/24 15:00,73.578,32.527,,,,,
11718,1/29/24 15:15,73.81,31.062,,,,,
11719,1/29/24 15:30,73.501,31.941,,,,,
11720,1/29/24 15:45,74.041,32.747,,,,,
11721,1/29/24 16:00,73.501,31.722,,,,,
11722,1/29/24 16:15,73.501,32.234,,,,,
11723,1/29/24 16:30,72.961,34.554,,,,,
11724,1/29/24 16:45,72.961,36.288,,,,,
11725,1/29/24 17:00,72.266,41.734,,,,,
11726,1/29/24 17:15,72.189,44.542,,,,,
11727,1/29/24 17:30,70.335,46.398,,,,,
11728,1/29/24 17:45,69.485,47.595,,,,,
11729,1/29/24 18:00,67.863,49.182,,,,,
11730,1/29/24 18:15,66.474,50.916,,,,,
11731,1/29/24 18:30,65.007,52.65,,,,,
11732,1/29/24 18:45,63.694,54.359,,,,,
11733,1/29/24 19:00,62.305,55.507,,,,,
11734,1/29/24 19:15,61.533,55.238,,,,,
11735,1/29/24 19:30,60.76,56.679,,,,,
11736,1/29/24 19:45,59.988,57.631,,,,,
11737,1/29/24 20:00,59.369,57.656,,,,,
11738,1/29/24 20:15,58.597,58.12,,,,,
11739,1/29/24 20:30,57.979,60.562,,,,,
11740,1/29/24 20:45,55.895,65.519,,,,,
11741,1/29/24 21:00,54.813,68.498,,,,,
11742,1/29/24 21:15,54.428,69.06,,,,,
11743,1/29/24 21:30,54.351,69.353,,,,,
11744,1/29/24 21:45,54.196,69.67,,,,,
11745,1/29/24 22:00,52.111,72.869,,,,,
11746,1/29/24 22:15,51.879,75.287,,,,,
11747,1/29/24 22:30,52.266,75.336,,,,,
11748,1/29/24 22:45,52.189,74.945,,,,,
11749,1/29/24 23:00,52.806,74.652,,,,,
11750,1/29/24 23:15,53.501,73.04,,,,,
11751,1/29/24 23:30,54.041,71.6,,,,,
11752,1/29/24 23:45,53.038,73.138,,,,,
11753,1/30/24 0:00,52.884,73.48,,,,,
11754,1/30/24 0:15,53.964,70.965,,,,,
11755,1/30/24 0:30,55.2,67.155,,,,,
11756,1/30/24 0:45,55.508,65.177,,,,,
11757,1/30/24 1:00,56.05,63.443,,,,,
11758,1/30/24 1:15,57.362,60.244,,,,,
11759,1/30/24 1:30,57.825,58.681,,,,,
11760,1/30/24 1:45,57.13,59.56,,,,,
11761,1/30/24 2:00,56.28,60.952,,,,,
11762,1/30/24 2:15,55.972,61.783,,,,,
11763,1/30/24 2:30,56.127,61.783,,,,,
11764,1/30/24 2:45,55.972,61.294,,,,,
11765,1/30/24 3:00,56.822,59.536,,,,,
11766,1/30/24 3:15,56.05,60.733,,,,,
11767,1/30/24 3:30,57.052,58.926,,,,,
11768,1/30/24 3:45,56.822,58.828,,,,,
11769,1/30/24 4:00,56.05,59.902,,,,,
11770,1/30/24 4:15,56.05,59.658,,,,,
11771,1/30/24 4:30,55.585,61.026,,,,,
11772,1/30/24 4:45,56.203,59.438,,,,,
11773,1/30/24 5:00,55.972,59.17,,,,,
11774,1/30/24 5:15,55.431,58.437,,,,,
11775,1/30/24 5:30,55.74,56.264,,,,,
11776,1/30/24 5:45,54.505,58.388,,,,,
11777,1/30/24 6:00,54.118,58.168,,,,,
11778,1/30/24 6:15,55.2,55.726,,,,,
11779,1/30/24 6:30,55.431,53.895,,,,,
11780,1/30/24 6:45,55.431,56.899,,,,,
11781,1/30/24 7:00,54.968,57.289,,,,,
11782,1/30/24 7:15,54.736,56.166,,,,,
11783,1/30/24 7:30,55.431,54.823,,,,,
11784,1/30/24 7:45,55.508,52.943,,,,,
11785,1/30/24 8:00,55.585,52.357,,,,,
11786,1/30/24 8:15,56.512,51.917,,,,,
11787,1/30/24 8:30,57.362,50.916,,,,,
11788,1/30/24 8:45,58.366,49.475,,,,,
11789,1/30/24 9:00,59.524,50.183,,,,,
11790,1/30/24 9:15,61.455,47.692,,,,,
11791,1/30/24 9:30,61.223,52.063,,,,,
11792,1/30/24 9:45,60.913,53.871,,,,,
11793,1/30/24 10:00,61.763,54.188,,,,,
11794,1/30/24 10:15,63.154,52.259,,,,,
11795,1/30/24 10:30,64.08,50.281,,,,,
11796,1/30/24 10:45,64.852,47.277,,,,,
11797,1/30/24 11:00,66.861,45.617,,,,,
11798,1/30/24 11:15,67.091,41.929,,,,,
11799,1/30/24 11:30,67.246,41.172,,,,,
11800,1/30/24 11:45,68.868,39.976,,,,,
11801,1/30/24 12:00,68.945,39.829,,,,,
11802,1/30/24 12:15,68.25,40.415,,,,,
11803,1/30/24 12:30,67.863,42.125,,,,,
11804,1/30/24 12:45,67.555,42.076,,,,,
11805,1/30/24 13:00,67.401,45.348,,,,,
11806,1/30/24 13:15,67.633,43.272,,,,,
11807,1/30/24 13:30,69.332,43.883,,,,,
11808,1/30/24 13:45,68.945,42.735,,,,,
11809,1/30/24 14:00,68.945,42.589,,,,,
11810,1/30/24 14:15,69.485,42.613,,,,,
11811,1/30/24 14:30,70.18,41.221,,,,,
11812,1/30/24 14:45,69.485,40.586,,,,,
11813,1/30/24 15:00,70.489,40.098,,,,,
11814,1/30/24 15:15,70.335,39.219,,,,,
11815,1/30/24 15:30,69.332,40.415,,,,,
11816,1/30/24 15:45,71.184,39.56,,,,,
11817,1/30/24 16:00,70.104,39.756,,,,,
11818,1/30/24 16:15,70.335,38.364,,,,,
11819,1/30/24 16:30,70.722,34.799,,,,,
11820,1/30/24 16:45,68.868,33.675,,,,,
11821,1/30/24 17:00,69.408,34.017,,,,,
11822,1/30/24 17:15,70.18,33.626,,,,,
11823,1/30/24 17:30,67.091,34.53,,,,,
11824,1/30/24 17:45,66.011,36.801,,,,,
11825,1/30/24 18:00,64.544,43.223,,,,,
11826,1/30/24 18:15,62.845,52.527,,,,,
11827,1/30/24 18:30,61.455,59.389,,,,,
11828,1/30/24 18:45,60.528,62.051,,,,,
11829,1/30/24 19:00,59.988,63.321,,,,,
11830,1/30/24 19:15,59.601,64.42,,,,,
11831,1/30/24 19:30,58.752,66.325,,,,,
11832,1/30/24 19:45,58.057,67.228,,,,,
11833,1/30/24 20:00,56.899,67.082,,,,,
11834,1/30/24 20:15,54.041,71.673,,,,,
11835,1/30/24 20:30,52.884,77.485,,,,,
11836,1/30/24 20:45,52.189,79.878,,,,,
11837,1/30/24 21:00,52.034,82.906,,,,,
11838,1/30/24 21:15,52.497,80.757,,,,,
11839,1/30/24 21:30,52.189,78.486,,,,,
11840,1/30/24 21:45,52.729,74.921,,,,,
11841,1/30/24 22:00,53.038,74.212,,,,,
11842,1/30/24 22:15,52.574,71.722,,,,,
11843,1/30/24 22:30,52.574,70.33,,,,,
11844,1/30/24 22:45,52.806,68.987,,,,,
11845,1/30/24 23:00,53.733,65.739,,,,,
11846,1/30/24 23:15,54.273,65.324,,,,,
11847,1/30/24 23:30,54.736,64.884,,,,,
11848,1/30/24 23:45,53.269,64.225,,,,,
11849,1/31/24 0:00,52.419,64.518,,,,,
11850,1/31/24 0:15,54.891,62.882,,,,,
11851,1/31/24 0:30,55.818,61.026,,,,,
11852,1/31/24 0:45,55.972,60.122,,,,,
11853,1/31/24 1:00,55.663,60.928,,,,,
11854,1/31/24 1:15,54.891,62.784,,,,,
11855,1/31/24 1:30,54.428,64.2,,,,,
11856,1/31/24 1:45,53.578,63.736,,,,,
11857,1/31/24 2:00,53.424,62.247,,,,,
11858,1/31/24 2:15,54.658,59.072,,,,,
11859,1/31/24 2:30,55.123,52.967,,,,,
11860,1/31/24 2:45,56.358,46.984,,,,,
11861,1/31/24 3:00,57.749,50.379,,,,,
11862,1/31/24 3:15,58.752,49.963,,,,,
11863,1/31/24 3:30,59.679,49.621,,,,,
11864,1/31/24 3:45,60.219,49.915,,,,,
11865,1/31/24 4:00,60.838,50.037,,,,,
11866,1/31/24 4:15,61.146,47.179,,,,,
11867,1/31/24 4:30,58.212,51.844,,,,,
11868,1/31/24 4:45,56.822,52.332,,,,,
11869,1/31/24 5:00,58.366,48.816,,,,,
11870,1/31/24 5:15,57.749,50.989,,,,,
11871,1/31/24 5:30,57.749,52.137,,,,,
11872,1/31/24 5:45,57.594,53.455,,,,,
11873,1/31/24 6:00,57.672,54.676,,,,,
11874,1/31/24 6:15,58.057,54.53,,,,,
11875,1/31/24 6:30,57.979,54.676,,,,,
11876,1/31/24 6:45,57.902,54.286,,,,,
11877,1/31/24 7:00,57.672,54.237,,,,,
11878,1/31/24 7:15,57.052,54.725,,,,,
11879,1/31/24 7:30,56.899,54.335,,,,,
11880,1/31/24 7:45,56.435,54.994,,,,,
11881,1/31/24 8:00,55.895,55.604,,,,,
11882,1/31/24 8:15,55.972,54.921,,,,,
11883,1/31/24 8:30,57.207,51.844,,,,,
11884,1/31/24 8:45,57.285,51.648,,,,,
11885,1/31/24 9:00,57.902,51.551,,,,,
11886,1/31/24 9:15,59.833,49.646,,,,,
11887,1/31/24 9:30,60.373,47.863,,,,,
11888,1/31/24 9:45,60.606,47.424,,,,,
11889,1/31/24 10:00,60.913,48.303,,,,,
11890,1/31/24 10:15,61.223,48.034,,,,,
11891,1/31/24 10:30,61.61,46.203,,,,,
11892,1/31/24 10:45,61.918,43.687,,,,,
11893,1/31/24 11:00,62.382,41.709,,,,,
11894,1/31/24 11:15,62.767,39.658,,,,,
11895,1/31/24 11:30,64.544,36.972,,,,,
11896,1/31/24 11:45,64.002,36.02,,,,,
11897,1/31/24 12:00,63.54,35.653,,,,,
11898,1/31/24 12:15,64.312,37.021,,,,,
11899,1/31/24 12:30,64.157,38.217,,,,,
11900,1/31/24 12:45,64.852,36.63,,,,,
11901,1/31/24 13:00,64.389,36.899,,,,,
11902,1/31/24 13:15,63,38.974,,,,,
11903,1/31/24 13:30,62.69,42.442,,,,,
11904,1/31/24 13:45,61.223,43.883,,,,,
11905,1/31/24 14:00,60.219,43.126,,,,,
11906,1/31/24 14:15,60.451,43.687,,,,,
11907,1/31/24 14:30,60.451,43.761,,,,,
11908,1/31/24 14:45,61.763,42.051,,,,,
11909,1/31/24 15:00,61.146,40.708,,,,,
11910,1/31/24 15:15,60.066,46.129,,,,,
11911,1/31/24 15:30,59.679,49.035,,,,,
11912,1/31/24 15:45,58.984,48.742,,,,,
11913,1/31/24 16:00,58.444,51.819,,,,,
11914,1/31/24 16:15,57.362,55.018,,,,,
11915,1/31/24 16:30,56.822,54.847,,,,,
11916,1/31/24 16:45,56.05,57.729,,,,,
11917,1/31/24 17:00,55.508,60.733,,,,,
11918,1/31/24 17:15,54.968,67.839,,,,,
11919,1/31/24 17:30,54.428,68.84,,,,,
11920,1/31/24 17:45,53.964,70.305,,,,,
11921,1/31/24 18:00,53.656,68.083,,,,,
11922,1/31/24 18:15,53.578,70.427,,,,,
11923,1/31/24 18:30,53.501,70.745,,,,,
11924,1/31/24 18:45,53.346,71.868,,,,,
11925,1/31/24 19:00,53.501,74.31,,,,,
11926,1/31/24 19:15,53.656,74.042,,,,,
11927,1/31/24 19:30,53.886,74.042,,,,,
11928,1/31/24 19:45,53.886,74.554,,,,,
11929,1/31/24 20:00,53.811,74.31,,,,,
11930,1/31/24 20:15,54.041,74.212,,,,,
11931,1/31/24 20:30,54.118,72.943,,,,,
11932,1/31/24 20:45,53.733,76.557,,,,,
11933,1/31/24 21:00,53.578,77.558,,,,,
11934,1/31/24 21:15,52.729,81.026,,,,,
11935,1/31/24 21:30,51.879,84.42,,,,,
11936,1/31/24 21:45,51.957,84.86,,,,,
11937,1/31/24 22:00,51.57,87.131,,,,,
11938,1/31/24 22:15,51.262,89.06,,,,,
11939,1/31/24 22:30,51.03,90.647,,,,,
11940,1/31/24 22:45,50.722,91.917,,,,,
11941,1/31/24 23:00,50.875,91.6,,,,,
11942,1/31/24 23:15,50.875,91.429,,,,,
11943,1/31/24 23:30,51.03,91.258,,,,,
11944,1/31/24 23:45,51.184,91.111,,,,,
11945,2/1/24 0:00,50.644,92.894,,,,,
11946,2/1/24 0:15,50.797,93.748,,,,,
11947,2/1/24 0:30,50.952,93.748,,,,,
11948,2/1/24 0:45,51.03,93.407,,,,,
11949,2/1/24 1:00,51.03,93.748,,,,,
11950,2/1/24 1:15,51.262,94.115,,,,,
11951,2/1/24 1:30,51.339,94.725,,,,,
11952,2/1/24 1:45,51.494,94.945,,,,,
11953,2/1/24 2:00,51.647,95.214,,,,,
11954,2/1/24 2:15,51.647,95.36,,,,,
11955,2/1/24 2:30,51.494,95.604,,,,,
11956,2/1/24 2:45,51.494,95.678,,,,,
11957,2/1/24 3:00,51.57,95.946,,,,,
11958,2/1/24 3:15,51.802,95.995,,,,,
11959,2/1/24 3:30,51.957,96.313,,,,,
11960,2/1/24 3:45,52.266,95.531,,,,,
11961,2/1/24 4:00,52.497,95.287,,,,,
11962,2/1/24 4:15,52.342,95.751,,,,,
11963,2/1/24 4:30,52.342,95.604,,,,,
11964,2/1/24 4:45,52.497,95.775,,,,,
11965,2/1/24 5:00,52.419,96.337,,,,,
11966,2/1/24 5:15,52.651,96.166,,,,,
11967,2/1/24 5:30,52.574,96.435,,,,,
11968,2/1/24 5:45,52.419,96.972,,,,,
11969,2/1/24 6:00,52.342,97.314,,,,,
11970,2/1/24 6:15,52.189,97.265,,,,,
11971,2/1/24 6:30,52.111,97.387,,,,,
11972,2/1/24 6:45,51.879,97.289,,,,,
11973,2/1/24 7:00,51.57,97.118,,,,,
11974,2/1/24 7:15,50.952,97.021,,,,,
11975,2/1/24 7:30,50.412,96.825,,,,,
11976,2/1/24 7:45,50.025,96.996,,,,,
11977,2/1/24 8:00,49.795,97.216,,,,,
11978,2/1/24 8:15,49.795,97.485,,,,,
11979,2/1/24 8:30,49.872,97.631,,,,,
11980,2/1/24 8:45,49.95,97.753,,,,,
11981,2/1/24 9:00,50.025,97.485,,,,,
11982,2/1/24 9:15,50.49,97.851,,,,,
11983,2/1/24 9:30,50.722,97.509,,,,,
11984,2/1/24 9:45,50.722,97.387,,,,,
11985,2/1/24 10:00,50.644,97.094,,,,,
11986,2/1/24 10:15,51.879,96.142,,,,,
11987,2/1/24 10:30,51.879,94.188,,,,,
11988,2/1/24 10:45,51.879,94.799,,,,,
11989,2/1/24 11:00,52.651,93.333,,,,,
11990,2/1/24 11:15,53.424,94.09,,,,,
11991,2/1/24 11:30,54.583,89.451,,,,,
11992,2/1/24 11:45,53.424,89.475,,,,,
11993,2/1/24 12:00,53.656,87.326,,,,,
11994,2/1/24 12:15,54.891,83.565,,,,,
11995,2/1/24 12:30,52.651,87.497,,,,,
11996,2/1/24 12:45,51.184,88.327,,,,,
11997,2/1/24 13:00,52.034,92.796,,,,,
11998,2/1/24 13:15,54.118,88.425,,,,,
11999,2/1/24 13:30,55.431,83.272,,,,,
12000,2/1/24 13:45,55.972,77.314,,,,,
12001,2/1/24 14:00,55.895,77.998,,,,,
12002,2/1/24 14:15,53.424,81.05,,,,,
12003,2/1/24 14:30,51.339,86.886,,,,,
12004,2/1/24 14:45,51.724,91.575,,,,,
12005,2/1/24 15:00,52.884,90.769,,,,,
12006,2/1/24 15:15,55.2,88.791,,,,,
12007,2/1/24 15:30,54.118,85.812,,,,,
12008,2/1/24 15:45,51.339,85.446,,,,,
12009,2/1/24 16:00,50.644,91.038,,,,,
12010,2/1/24 16:15,50.335,92.747,,,,,
